"Year","Race","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2021","HI Native / Pacific Islander","Louisiana","0**","1,760","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Maine","0**","449","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Maryland","--","3,004","--","--","--"
"2021","HI Native / Pacific Islander","Massachusetts","0**","3,158","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Michigan","0**","2,914","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Minnesota","0**","3,394","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Mississippi","0**","1,121","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Missouri","--","9,133","--","--","--"
"2021","HI Native / Pacific Islander","Montana","--","809","--","--","--"
"2021","HI Native / Pacific Islander","Nebraska","--","1,343","--","--","--"
"2021","HI Native / Pacific Islander","Nevada","--","21,791","--","--","--"
"2021","HI Native / Pacific Islander","New Hampshire","0**","417","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","New Jersey","0**","3,355","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","New Mexico","0**","1,387","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","New York","0**","9,574","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","North Carolina","--","7,426","--","--","--"
"2021","HI Native / Pacific Islander","North Dakota","0**","600","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Ohio","0**","5,428","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Oklahoma","0**","7,940","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Oregon","--","17,790","--","--","--"
"2021","HI Native / Pacific Islander","Pennsylvania","0**","4,058","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Rhode Island","0**","680","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","South Carolina","0**","3,140","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","South Dakota","0**","623","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Tennessee","--","4,002","--","--","--"
"2021","HI Native / Pacific Islander","Texas","--","27,425","--","--","--"
"2021","HI Native / Pacific Islander","Utah","--","34,635","--","--","--"
"2021","HI Native / Pacific Islander","Vermont","0**","190","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Virginia","--","6,392","--","--","--"
"2021","HI Native / Pacific Islander","Washington","11**","56,758","19.38**","15.85**","385"
"2021","HI Native / Pacific Islander","West Virginia","0**","387","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Wisconsin","--","2,351","--","--","--"
"2021","HI Native / Pacific Islander","Wyoming","0**","390","0.00**","0.00**","--"
"2021","More than One Race","Alabama","--","85,895","--","--","--"
"2021","More than One Race","Alaska","13**","52,642","24.70**","21.75**","515"
"2021","More than One Race","Arizona","41","165,563","24.76","30.00","1,288"
"2021","More than One Race","Arkansas","--","63,262","--","--","--"
"2021","More than One Race","California","68","1,168,026","5.82","6.18","2,387"
"2021","More than One Race","Colorado","19**","144,879","13.11**","16.34**","655"
"2021","More than One Race","Connecticut","--","68,545","--","--","--"
"2021","More than One Race","Delaware","--","25,270","--","--","--"
"2021","More than One Race","District of Columbia","--","16,716","--","--","--"
"2021","More than One Race","Florida","22","391,799","5.62","5.37","869"
"2021","More than One Race","Georgia","10**","217,211","4.60**","4.11**","393"
"2021","More than One Race","Hawaii","16**","294,169","5.44**","6.10**","406"
"2021","More than One Race","Idaho","--","41,357","--","--","--"
"2021","More than One Race","Illinois","--","223,484","--","--","--"
"2021","More than One Race","Indiana","11**","139,465","7.89**","8.04**","385"
"2021","More than One Race","Iowa","--","59,412","--","--","--"
"2021","More than One Race","Kansas","11**","80,865","13.60**","19.00**","313"
"2021","More than One Race","Kentucky","--","90,260","--","--","--"
"2021","More than One Race","Louisiana","--","74,039","--","--","--"
"2021","More than One Race","Maine","0**","24,464","0.00**","0.00**","--"
"2021","More than One Race","Maryland","--","160,336","--","--","--"
"2021","More than One Race","Massachusetts","0**","137,442","0.00**","0.00**","--"
"2021","More than One Race","Michigan","20**","241,802","8.27**","9.19**","682"
"2021","More than One Race","Minnesota","21","139,161","15.09","13.43","833"
"2021","More than One Race","Mississippi","--","37,887","--","--","--"
"2021","More than One Race","Missouri","--","144,055","--","--","--"
"2021","More than One Race","Montana","--","28,685","--","--","--"
"2021","More than One Race","Nebraska","0**","40,426","0.00**","0.00**","--"
"2021","More than One Race","Nevada","13**","119,842","10.85**","12.17**","429"
"2021","More than One Race","New Hampshire","0**","22,565","0.00**","0.00**","--"
"2021","More than One Race","New Jersey","--","151,495","--","--","--"
"2021","More than One Race","New Mexico","--","34,613","--","--","--"
"2021","More than One Race","New York","--","378,631","--","--","--"
"2021","More than One Race","North Carolina","14**","225,824","6.20**","7.95**","487"
"2021","More than One Race","North Dakota","--","16,968","--","--","--"
"2021","More than One Race","Ohio","14**","274,550","5.10**","5.39**","540"
"2021","More than One Race","Oklahoma","35","234,410","14.93","18.92","996"
"2021","More than One Race","Oregon","15**","148,782","10.08**","10.78**","479"
"2021","More than One Race","Pennsylvania","--","241,065","--","--","--"
"2021","More than One Race","Rhode Island","--","24,381","--","--","--"
"2021","More than One Race","South Carolina","--","98,227","--","--","--"
"2021","More than One Race","South Dakota","--","20,853","--","--","--"
"2021","More than One Race","Tennessee","--","133,778","--","--","--"
"2021","More than One Race","Texas","25","478,732","5.22","5.46","838"
"2021","More than One Race","Utah","10**","76,125","13.14**","21.45**","262"
"2021","More than One Race","Vermont","0**","12,280","0.00**","0.00**","--"
"2021","More than One Race","Virginia","21","249,999","8.40","8.26","801"
"2021","More than One Race","Washington","42","340,541","12.33","15.17","1,337"
"2021","More than One Race","West Virginia","--","33,661","--","--","--"
"2021","More than One Race","Wisconsin","--","109,612","--","--","--"
"2021","More than One Race","Wyoming","--","11,074","--","--","--"
"2020","White","Alabama","623","3,248,844","19.18","18.51","11,886"
"2020","White","Alaska","91","438,537","20.75","19.36","1,824"
"2020","White","Arizona","746","3,934,316","18.96","16.80","11,404"
"2020","White","Arkansas","431","2,142,812","20.11","19.58","8,709"
"2020","White","California","1,364","14,211,359","9.60","7.93","18,643"
"2020","White","Colorado","631","3,900,752","16.18","14.96","12,276"
"2020","White","Connecticut","112","2,328,200","4.81","4.04","1,458"
"2020","White","Delaware","56","599,721","9.34","8.91","996"
"2020","White","District of Columbia","--","249,025","--","--","--"
"2020","White","Florida","1,710","11,430,533","14.96","13.25","25,628"
"2020","White","Georgia","870","5,480,095","15.88","15.01","16,210"
"2020","White","Hawaii","19**","313,446","6.06**","5.55**","222"
"2020","White","Idaho","284","1,504,690","18.87","18.56","5,522"
"2020","White","Illinois","504","7,654,877","6.58","5.98","8,529"
"2020","White","Indiana","716","5,251,257","13.64","13.28","15,242"
"2020","White","Iowa","278","2,690,606","10.33","10.07","5,127"
"2020","White","Kansas","324","2,188,840","14.80","14.08","6,863"
"2020","White","Kentucky","680","3,754,862","18.11","17.60","13,728"
"2020","White","Louisiana","435","2,659,249","16.36","15.79","8,314"
"2020","White","Maine","147","1,264,433","11.63","10.58","2,399"
"2020","White","Maryland","247","3,006,236","8.22","7.23","3,796"
"2020","White","Massachusetts","144","4,934,279","2.92","2.57","2,426"
"2020","White","Michigan","756","7,476,616","10.11","9.30","13,157"
"2020","White","Minnesota","364","4,466,694","8.15","7.51","6,329"
"2020","White","Mississippi","340","1,657,718","20.51","20.50","6,968"
"2020","White","Missouri","808","4,827,119","16.74","16.47","16,853"
"2020","White","Montana","200","931,308","21.48","19.60","3,657"
"2020","White","Nebraska","152","1,521,115","9.99","9.51","2,916"
"2020","White","Nevada","342","1,494,962","22.88","19.96","5,036"
"2020","White","New Hampshire","122","1,231,296","9.91","9.42","2,277"
"2020","White","New Jersey","174","4,970,467","3.50","2.99","2,498"
"2020","White","New Mexico","216","800,664","26.98","25.04","3,657"
"2020","White","New York","484","10,970,937","4.41","3.86","7,574"
"2020","White","North Carolina","951","6,451,711","14.74","13.88","18,528"
"2020","White","North Dakota","77","652,416","11.80","12.30","1,703"
"2020","White","Ohio","998","9,172,670","10.88","10.28","19,405"
"2020","White","Oklahoma","557","2,538,773","21.94","20.80","10,513"
"2020","White","Oregon","488","3,159,150","15.45","13.68","8,040"
"2020","White","Pennsylvania","972","9,778,722","9.94","8.94","16,299"
"2020","White","Rhode Island","34","777,926","4.37","4.21","667"
"2020","White","South Carolina","601","3,229,579","18.61","17.83","11,862"
"2020","White","South Dakota","85","723,119","11.76","11.24","1,619"
"2020","White","Tennessee","879","5,016,116","17.52","16.31","15,617"
"2020","White","Texas","2,035","12,014,271","16.94","16.06","39,583"
"2020","White","Utah","339","2,530,991","13.39","13.83","7,894"
"2020","White","Vermont","69","592,154","11.65","10.51","1,251"
"2020","White","Virginia","681","5,207,646","13.08","12.10","12,673"
"2020","White","Washington","611","5,128,888","11.91","11.05","11,394"
"2020","White","West Virginia","304","1,640,830","18.53","18.13","6,176"
"2020","White","Wisconsin","472","4,734,394","9.97","9.11","8,178"
"2020","White","Wyoming","137","483,324","28.35","27.46","2,802"
"2020","Black","Alabama","491","1,330,277","36.91","36.35","16,005"
"2020","Black","Alaska","--","24,060","--","--","--"
"2020","Black","Arizona","111","336,427","32.99","31.28","3,666"
"2020","Black","Arkansas","216","466,611","46.29","46.35","7,302"
"2020","Black","California","655","2,227,822","29.40","28.69","20,025"
"2020","Black","Colorado","80","234,976","34.05","32.27","2,828"
"2020","Black","Connecticut","73","375,267","19.45","19.19","2,355"
"2020","Black","Delaware","76","218,331","34.81","34.76","2,803"
"2020","Black","District of Columbia","157","298,153","52.66","54.61","5,489"
"2020","Black","Florida","883","3,374,615","26.17","25.46","30,461"
"2020","Black","Georgia","920","3,410,223","26.98","26.12","30,927"
"2020","Black","Hawaii","0**","29,267","0.00**","0.00**","--"
"2020","Black","Idaho","--","14,102","--","--","--"
"2020","Black","Illinois","1,001","1,801,436","55.57","54.77","34,674"
"2020","Black","Indiana","367","655,461","55.99","53.89","13,105"
"2020","Black","Iowa","54","126,620","42.65","37.99","2,021"
"2020","Black","Kansas","80","169,459","47.21","45.74","2,643"
"2020","Black","Kentucky","196","371,958","52.69","50.13","6,975"
"2020","Black","Louisiana","718","1,484,130","48.38","47.45","25,039"
"2020","Black","Maine","--","22,842","--","--","--"
"2020","Black","Maryland","509","1,851,700","27.49","27.92","17,214"
"2020","Black","Massachusetts","68","516,143","13.18","12.49","2,380"
"2020","Black","Michigan","605","1,393,650","43.41","43.22","19,506"
"2020","Black","Minnesota","100","399,704","25.02","23.22","3,585"
"2020","Black","Mississippi","463","1,110,494","41.69","41.56","15,214"
"2020","Black","Missouri","553","714,147","77.44","76.40","19,017"
"2020","Black","Montana","--","5,872","--","--","--"
"2020","Black","Nebraska","26","97,518","26.66","24.78","930"
"2020","Black","Nevada","85","295,377","28.78","28.47","2,728"
"2020","Black","New Hampshire","--","20,831","--","--","--"
"2020","Black","New Jersey","206","1,201,437","17.15","16.87","6,909"
"2020","Black","New Mexico","22","42,177","52.16","52.10","671"
"2020","Black","New York","426","2,924,333","14.57","14.44","14,577"
"2020","Black","North Carolina","609","2,210,615","27.55","27.03","20,761"
"2020","Black","North Dakota","--","25,864","--","--","--"
"2020","Black","Ohio","716","1,505,452","47.56","47.41","24,781"
"2020","Black","Oklahoma","110","294,174","37.39","35.51","3,673"
"2020","Black","Oregon","26","83,337","31.20","30.20","851"
"2020","Black","Pennsylvania","648","1,411,704","45.90","43.97","22,963"
"2020","Black","Rhode Island","--","67,754","--","--","--"
"2020","Black","South Carolina","491","1,338,919","36.67","36.89","17,074"
"2020","Black","South Dakota","--","20,549","--","--","--"
"2020","Black","Tennessee","530","1,144,522","46.31","44.54","17,971"
"2020","Black","Texas","968","3,618,323","26.75","25.48","32,283"
"2020","Black","Utah","10**","38,392","26.05**","20.30**","346"
"2020","Black","Vermont","--","8,390","--","--","--"
"2020","Black","Virginia","416","1,650,679","25.20","25.12","14,171"
"2020","Black","Washington","69","311,153","22.18","20.38","2,365"
"2020","Black","West Virginia","18**","64,279","28.00**","27.58**","547"
"2020","Black","Wisconsin","194","371,792","52.18","50.13","6,832"
"2020","Black","Wyoming","--","5,948","--","--","--"
"2020","American Indian / Alaska Native","Alabama","--","27,525","--","--","--"
"2020","American Indian / Alaska Native","Alaska","47","109,259","43.02","40.12","1,705"
"2020","American Indian / Alaska Native","Arizona","67","279,014","24.01","23.75","2,181"
"2020","American Indian / Alaska Native","Arkansas","--","23,182","--","--","--"
"2020","American Indian / Alaska Native","California","15**","161,889","9.27**","8.66**","339"
"2020","American Indian / Alaska Native","Colorado","11**","36,263","30.33**","27.27**","339"
"2020","American Indian / Alaska Native","Connecticut","--","8,010","--","--","--"
"2020","American Indian / Alaska Native","Delaware","0**","2,969","0.00**","0.00**","--"
"2020","American Indian / Alaska Native","District of Columbia","0**","1,342","0.00**","0.00**","--"
"2020","American Indian / Alaska Native","Florida","--","54,222","--","--","--"
"2020","American Indian / Alaska Native","Georgia","--","24,417","--","--","--"
"2020","American Indian / Alaska Native","Hawaii","0**","3,023","0.00**","0.00**","--"
"2020","American Indian / Alaska Native","Idaho","--","19,451","--","--","--"
"2020","American Indian / Alaska Native","Illinois","0**","19,682","0.00**","0.00**","--"
"2020","American Indian / Alaska Native","Indiana","--","15,482","--","--","--"
"2020","American Indian / Alaska Native","Iowa","--","9,556","--","--","--"
"2020","American Indian / Alaska Native","Kansas","--","22,887","--","--","--"
"2020","American Indian / Alaska Native","Kentucky","0**","9,156","0.00**","0.00**","--"
"2020","American Indian / Alaska Native","Louisiana","--","29,579","--","--","--"
"2020","American Indian / Alaska Native","Maine","--","8,760","--","--","--"
"2020","American Indian / Alaska Native","Maryland","--","14,711","--","--","--"
"2020","American Indian / Alaska Native","Massachusetts","--","12,634","--","--","--"
"2020","American Indian / Alaska Native","Michigan","--","56,618","--","--","--"
