"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2020","Massachusetts","30 to 34","--","21,105","--","--","--"
"2020","Massachusetts","35 to 39","--","18,910","--","--","--"
"2020","Massachusetts","40 to 44","--","17,011","--","--","--"
"2020","Massachusetts","45 to 49","--","16,036","--","--","--"
"2020","Massachusetts","50 to 54","0**","15,814","0.00**","--","--"
"2020","Massachusetts","55 to 59","--","15,641","--","--","--"
"2020","Massachusetts","60 to 64","--","13,094","--","--","--"
"2020","Massachusetts","65 to 69","0**","9,218","0.00**","--","--"
"2020","Massachusetts","70 to 74","0**","6,232","0.00**","--","--"
"2020","Massachusetts","75 to 79","0**","3,551","0.00**","--","--"
"2020","Massachusetts","80 to 84","0**","2,129","0.00**","--","--"
"2020","Massachusetts","85+","0**","1,763","0.00**","--","--"
"2020","Michigan","0 to 4","--","49,068","--","--","--"
"2020","Michigan","5 to 9","--","49,896","--","--","--"
"2020","Michigan","10 to 14","--","50,409","--","--","--"
"2020","Michigan","15 to 19","42","48,906","85.88","--","1,979"
"2020","Michigan","20 to 24","86","50,842","169.15","--","3,685"
"2020","Michigan","25 to 29","97","58,496","165.82","--","3,695"
"2020","Michigan","30 to 34","73","49,133","148.58","--","2,423"
"2020","Michigan","35 to 39","35","39,636","88.30","--","982"
"2020","Michigan","40 to 44","35","38,177","91.68","--","800"
"2020","Michigan","45 to 49","31","40,605","76.35","--","547"
"2020","Michigan","50 to 54","16**","40,052","39.95**","--","204"
"2020","Michigan","55 to 59","15**","38,795","38.67**","--","126"
"2020","Michigan","60 to 64","--","36,756","--","--","--"
"2020","Michigan","65 to 69","--","28,308","--","--","--"
"2020","Michigan","70 to 74","0**","20,786","0.00**","--","--"
"2020","Michigan","75 to 79","0**","12,219","0.00**","--","--"
"2020","Michigan","80 to 84","0**","6,680","0.00**","--","--"
"2020","Michigan","85+","0**","5,789","0.00**","--","--"
"2020","Minnesota","0 to 4","0**","19,292","0.00**","--","--"
"2020","Minnesota","5 to 9","0**","20,380","0.00**","--","--"
"2020","Minnesota","10 to 14","0**","20,002","0.00**","--","--"
"2020","Minnesota","15 to 19","11**","17,059","64.48**","--","523"
"2020","Minnesota","20 to 24","16**","14,776","108.28**","--","692"
"2020","Minnesota","25 to 29","19**","16,716","113.66**","--","721"
"2020","Minnesota","30 to 34","13**","18,003","72.21**","--","430"
"2020","Minnesota","35 to 39","--","16,850","--","--","--"
"2020","Minnesota","40 to 44","--","13,472","--","--","--"
"2020","Minnesota","45 to 49","--","11,842","--","--","--"
"2020","Minnesota","50 to 54","--","10,381","--","--","--"
"2020","Minnesota","55 to 59","--","8,853","--","--","--"
"2020","Minnesota","60 to 64","--","7,088","--","--","--"
"2020","Minnesota","65 to 69","0**","4,503","0.00**","--","--"
"2020","Minnesota","70 to 74","0**","2,578","0.00**","--","--"
"2020","Minnesota","75 to 79","0**","1,515","0.00**","--","--"
"2020","Minnesota","80 to 84","0**","754","0.00**","--","--"
"2020","Minnesota","85+","0**","620","0.00**","--","--"
"2020","Mississippi","0 to 4","--","37,788","--","--","--"
"2020","Mississippi","5 to 9","--","38,291","--","--","--"
"2020","Mississippi","10 to 14","--","45,449","--","--","--"
"2020","Mississippi","15 to 19","35","42,665","82.03","--","1,663"
"2020","Mississippi","20 to 24","71","41,077","172.85","--","3,060"
"2020","Mississippi","25 to 29","56","40,562","138.06","--","2,115"
"2020","Mississippi","30 to 34","61","35,407","172.28","--","2,000"
"2020","Mississippi","35 to 39","41","33,597","122.04","--","1,154"
"2020","Mississippi","40 to 44","17**","31,946","53.22**","--","386"
"2020","Mississippi","45 to 49","19**","29,589","64.21**","--","341"
"2020","Mississippi","50 to 54","10**","28,930","34.57**","--","133"
"2020","Mississippi","55 to 59","--","31,306","--","--","--"
"2020","Mississippi","60 to 64","--","29,492","--","--","--"
"2020","Mississippi","65 to 69","--","23,831","--","--","--"
"2020","Mississippi","70 to 74","--","16,194","--","--","--"
"2020","Mississippi","75 to 79","0**","8,520","0.00**","--","--"
"2020","Mississippi","80 to 84","0**","4,760","0.00**","--","--"
"2020","Mississippi","85+","0**","3,171","0.00**","--","--"
"2020","Missouri","0 to 4","--","25,894","--","--","--"
"2020","Missouri","5 to 9","--","26,499","--","--","--"
"2020","Missouri","10 to 14","--","27,522","--","--","--"
"2020","Missouri","15 to 19","56","26,591","210.60","--","2,652"
"2020","Missouri","20 to 24","75","26,611","281.84","--","3,223"
"2020","Missouri","25 to 29","99","29,152","339.60","--","3,743"
"2020","Missouri","30 to 34","60","25,464","235.63","--","2,002"
"2020","Missouri","35 to 39","53","21,690","244.35","--","1,490"
"2020","Missouri","40 to 44","31","19,757","156.91","--","714"
"2020","Missouri","45 to 49","20**","19,101","104.71**","--","364"
"2020","Missouri","50 to 54","--","19,199","--","--","--"
"2020","Missouri","55 to 59","10**","20,172","49.57**","--","75"
"2020","Missouri","60 to 64","--","18,640","--","--","--"
"2020","Missouri","65 to 69","--","13,685","--","--","--"
"2020","Missouri","70 to 74","--","9,099","--","--","--"
"2020","Missouri","75 to 79","--","5,645","--","--","--"
"2020","Missouri","80 to 84","0**","3,152","0.00**","--","--"
"2020","Missouri","85+","0**","2,444","0.00**","--","--"
"2020","Montana","0 to 4","0**","211","0.00**","--","--"
"2020","Montana","5 to 9","0**","205","0.00**","--","--"
"2020","Montana","10 to 14","0**","200","0.00**","--","--"
"2020","Montana","15 to 19","0**","261","0.00**","--","--"
"2020","Montana","20 to 24","0**","440","0.00**","--","--"
"2020","Montana","25 to 29","0**","492","0.00**","--","--"
"2020","Montana","30 to 34","0**","395","0.00**","--","--"
"2020","Montana","35 to 39","--","315","--","--","--"
"2020","Montana","40 to 44","0**","251","0.00**","--","--"
"2020","Montana","45 to 49","0**","163","0.00**","--","--"
"2020","Montana","50 to 54","0**","165","0.00**","--","--"
"2020","Montana","55 to 59","0**","164","0.00**","--","--"
"2020","Montana","60 to 64","0**","128","0.00**","--","--"
"2020","Montana","65 to 69","0**","83","0.00**","--","--"
"2020","Montana","70 to 74","0**","53","0.00**","--","--"
"2020","Montana","75 to 79","0**","17","0.00**","--","--"
"2020","Montana","80 to 84","0**","17","0.00**","--","--"
"2020","Montana","85+","0**","8","0.00**","--","--"
"2020","Nebraska","0 to 4","0**","4,205","0.00**","--","--"
"2020","Nebraska","5 to 9","0**","4,112","0.00**","--","--"
"2020","Nebraska","10 to 14","0**","4,312","0.00**","--","--"
"2020","Nebraska","15 to 19","--","3,956","--","--","--"
"2020","Nebraska","20 to 24","--","4,132","--","--","--"
"2020","Nebraska","25 to 29","--","4,466","--","--","--"
"2020","Nebraska","30 to 34","--","4,137","--","--","--"
"2020","Nebraska","35 to 39","--","3,832","--","--","--"
"2020","Nebraska","40 to 44","--","3,448","--","--","--"
"2020","Nebraska","45 to 49","0**","2,862","0.00**","--","--"
"2020","Nebraska","50 to 54","0**","2,609","0.00**","--","--"
"2020","Nebraska","55 to 59","0**","2,664","0.00**","--","--"
"2020","Nebraska","60 to 64","--","2,193","--","--","--"
"2020","Nebraska","65 to 69","0**","1,502","0.00**","--","--"
"2020","Nebraska","70 to 74","0**","949","0.00**","--","--"
"2020","Nebraska","75 to 79","0**","544","0.00**","--","--"
"2020","Nebraska","80 to 84","0**","342","0.00**","--","--"
"2020","Nebraska","85+","0**","234","0.00**","--","--"
"2020","Nevada","0 to 4","0**","10,440","0.00**","--","--"
"2020","Nevada","5 to 9","0**","10,870","0.00**","--","--"
"2020","Nevada","10 to 14","0**","10,958","0.00**","--","--"
"2020","Nevada","15 to 19","--","9,558","--","--","--"
"2020","Nevada","20 to 24","--","9,995","--","--","--"
"2020","Nevada","25 to 29","11**","13,318","82.60**","--","418"
"2020","Nevada","30 to 34","--","12,615","--","--","--"
"2020","Nevada","35 to 39","--","10,807","--","--","--"
"2020","Nevada","40 to 44","--","9,445","--","--","--"
"2020","Nevada","45 to 49","--","9,001","--","--","--"
"2020","Nevada","50 to 54","--","8,786","--","--","--"
"2020","Nevada","55 to 59","0**","8,592","0.00**","--","--"
"2020","Nevada","60 to 64","0**","7,383","0.00**","--","--"
"2020","Nevada","65 to 69","0**","5,797","0.00**","--","--"
"2020","Nevada","70 to 74","0**","4,127","0.00**","--","--"
"2020","Nevada","75 to 79","0**","2,615","0.00**","--","--"
"2020","Nevada","80 to 84","0**","1,493","0.00**","--","--"
"2020","Nevada","85+","0**","999","0.00**","--","--"
"2020","New Hampshire","0 to 4","0**","679","0.00**","--","--"
"2020","New Hampshire","5 to 9","0**","748","0.00**","--","--"
"2020","New Hampshire","10 to 14","0**","796","0.00**","--","--"
"2020","New Hampshire","15 to 19","0**","893","0.00**","--","--"
"2020","New Hampshire","20 to 24","0**","941","0.00**","--","--"
"2020","New Hampshire","25 to 29","0**","1,111","0.00**","--","--"
"2020","New Hampshire","30 to 34","0**","1,036","0.00**","--","--"
"2020","New Hampshire","35 to 39","0**","916","0.00**","--","--"
"2020","New Hampshire","40 to 44","0**","856","0.00**","--","--"
"2020","New Hampshire","45 to 49","0**","908","0.00**","--","--"
"2020","New Hampshire","50 to 54","0**","831","0.00**","--","--"
"2020","New Hampshire","55 to 59","0**","706","0.00**","--","--"
"2020","New Hampshire","60 to 64","0**","494","0.00**","--","--"
"2020","New Hampshire","65 to 69","0**","322","0.00**","--","--"
"2020","New Hampshire","70 to 74","0**","210","0.00**","--","--"
"2020","New Hampshire","75 to 79","0**","107","0.00**","--","--"
"2020","New Hampshire","80 to 84","0**","54","0.00**","--","--"
"2020","New Hampshire","85+","0**","43","0.00**","--","--"
"2020","New Jersey","0 to 4","0**","35,816","0.00**","--","--"
"2020","New Jersey","5 to 9","0**","38,336","0.00**","--","--"
"2020","New Jersey","10 to 14","0**","40,835","0.00**","--","--"
"2020","New Jersey","15 to 19","16**","39,854","40.15**","--","758"
"2020","New Jersey","20 to 24","32","40,590","78.84","--","1,366"
"2020","New Jersey","25 to 29","45","46,882","95.99","--","1,716"
"2020","New Jersey","30 to 34","31","43,807","70.77","--","1,035"
"2020","New Jersey","35 to 39","19**","39,004","48.71**","--","537"
"2020","New Jersey","40 to 44","10**","37,432","26.72**","--","224"
"2020","New Jersey","45 to 49","--","37,484","--","--","--"
"2020","New Jersey","50 to 54","--","38,897","--","--","--"
"2020","New Jersey","55 to 59","--","39,129","--","--","--"
"2020","New Jersey","60 to 64","0**","33,010","0.00**","--","--"
"2020","New Jersey","65 to 69","--","22,248","--","--","--"
"2020","New Jersey","70 to 74","--","15,973","--","--","--"
"2020","New Jersey","75 to 79","0**","10,205","0.00**","--","--"
"2020","New Jersey","80 to 84","--","6,263","--","--","--"
"2020","New Jersey","85+","0**","4,458","0.00**","--","--"
"2020","New Mexico","0 to 4","0**","1,086","0.00**","--","--"
"2020","New Mexico","5 to 9","0**","1,342","0.00**","--","--"
"2020","New Mexico","10 to 14","0**","1,412","0.00**","--","--"
"2020","New Mexico","15 to 19","--","1,494","--","--","--"
"2020","New Mexico","20 to 24","--","2,045","--","--","--"
"2020","New Mexico","25 to 29","--","2,252","--","--","--"
"2020","New Mexico","30 to 34","--","1,920","--","--","--"
"2020","New Mexico","35 to 39","0**","1,861","0.00**","--","--"
"2020","New Mexico","40 to 44","0**","1,557","0.00**","--","--"
"2020","New Mexico","45 to 49","--","1,596","--","--","--"
"2020","New Mexico","50 to 54","--","1,372","--","--","--"
"2020","New Mexico","55 to 59","0**","1,607","0.00**","--","--"
"2020","New Mexico","60 to 64","0**","1,522","0.00**","--","--"
"2020","New Mexico","65 to 69","0**","1,283","0.00**","--","--"
"2020","New Mexico","70 to 74","0**","779","0.00**","--","--"
"2020","New Mexico","75 to 79","0**","445","0.00**","--","--"
"2020","New Mexico","80 to 84","0**","279","0.00**","--","--"
"2020","New Mexico","85+","0**","173","0.00**","--","--"
"2020","New York","0 to 4","--","85,409","--","--","--"
"2020","New York","5 to 9","0**","85,750","0.00**","--","--"
"2020","New York","10 to 14","--","91,305","--","--","--"
"2020","New York","15 to 19","41","91,547","44.79","--","1,937"
"2020","New York","20 to 24","80","97,427","82.11","--","3,435"
"2020","New York","25 to 29","74","117,446","63.01","--","2,812"
"2020","New York","30 to 34","58","112,559","51.53","--","1,923"
"2020","New York","35 to 39","48","93,499","51.34","--","1,370"
"2020","New York","40 to 44","16**","85,535","18.71**","--","376"
"2020","New York","45 to 49","20**","83,587","23.93**","--","361"
"2020","New York","50 to 54","--","90,107","--","--","--"
"2020","New York","55 to 59","--","94,715","--","--","--"
"2020","New York","60 to 64","--","82,853","--","--","--"
"2020","New York","65 to 69","--","59,521","--","--","--"
"2020","New York","70 to 74","0**","41,779","0.00**","--","--"
"2020","New York","75 to 79","0**","26,948","0.00**","--","--"
"2020","New York","80 to 84","0**","16,393","0.00**","--","--"
"2020","New York","85+","0**","12,799","0.00**","--","--"
"2020","North Carolina","0 to 4","0**","66,505","0.00**","--","--"
"2020","North Carolina","5 to 9","0**","69,034","0.00**","--","--"
"2020","North Carolina","10 to 14","--","78,597","--","--","--"
"2020","North Carolina","15 to 19","58","78,612","73.78","--","2,765"
"2020","North Carolina","20 to 24","103","80,102","128.59","--","4,445"
"2020","North Carolina","25 to 29","89","85,001","104.71","--","3,378"
"2020","North Carolina","30 to 34","65","75,473","86.12","--","2,155"
"2020","North Carolina","35 to 39","33","66,399","49.70","--","929"
"2020","North Carolina","40 to 44","30","63,781","47.04","--","687"
"2020","North Carolina","45 to 49","11**","64,019","17.18**","--","194"
"2020","North Carolina","50 to 54","14**","64,828","21.60**","--","195"
"2020","North Carolina","55 to 59","12**","66,955","17.92**","--","100"
"2020","North Carolina","60 to 64","--","61,029","--","--","--"
"2020","North Carolina","65 to 69","0**","48,176","0.00**","--","--"
"2020","North Carolina","70 to 74","--","34,632","--","--","--"
"2020","North Carolina","75 to 79","--","19,279","--","--","--"
"2020","North Carolina","80 to 84","--","10,683","--","--","--"
"2020","North Carolina","85+","0**","7,150","0.00**","--","--"
"2020","North Dakota","0 to 4","0**","1,461","0.00**","--","--"
"2020","North Dakota","5 to 9","0**","1,253","0.00**","--","--"
"2020","North Dakota","10 to 14","0**","1,000","0.00**","--","--"
"2020","North Dakota","15 to 19","0**","878","0.00**","--","--"
"2020","North Dakota","20 to 24","0**","1,415","0.00**","--","--"
"2020","North Dakota","25 to 29","--","1,680","--","--","--"
"2020","North Dakota","30 to 34","0**","1,851","0.00**","--","--"
"2020","North Dakota","35 to 39","0**","1,501","0.00**","--","--"
"2020","North Dakota","40 to 44","--","1,068","--","--","--"
"2020","North Dakota","45 to 49","0**","738","0.00**","--","--"
"2020","North Dakota","50 to 54","0**","606","0.00**","--","--"
"2020","North Dakota","55 to 59","0**","540","0.00**","--","--"
"2020","North Dakota","60 to 64","0**","404","0.00**","--","--"
"2020","North Dakota","65 to 69","0**","179","0.00**","--","--"
"2020","North Dakota","70 to 74","0**","95","0.00**","--","--"
"2020","North Dakota","75 to 79","0**","36","0.00**","--","--"
"2020","North Dakota","80 to 84","0**","17","0.00**","--","--"
"2020","North Dakota","85+","0**","8","0.00**","--","--"
"2020","Ohio","0 to 4","--","54,439","--","--","--"
"2020","Ohio","5 to 9","--","56,665","--","--","--"
"2020","Ohio","10 to 14","--","58,325","--","--","--"
"2020","Ohio","15 to 19","79","54,606","144.67","--","3,741"
"2020","Ohio","20 to 24","120","54,506","220.16","--","5,179"
"2020","Ohio","25 to 29","104","61,172","170.01","--","3,969"
"2020","Ohio","30 to 34","86","53,087","162.00","--","2,847"
"2020","Ohio","35 to 39","46","45,531","101.03","--","1,275"
"2020","Ohio","40 to 44","37","42,231","87.61","--","868"
"2020","Ohio","45 to 49","22","41,545","52.96","--","397"
"2020","Ohio","50 to 54","--","41,503","--","--","--"
"2020","Ohio","55 to 59","11**","42,398","25.95**","--","89"
"2020","Ohio","60 to 64","--","40,495","--","--","--"
"2020","Ohio","65 to 69","--","30,472","--","--","--"
"2020","Ohio","70 to 74","--","20,893","--","--","--"
"2020","Ohio","75 to 79","0**","11,982","0.00**","--","--"
"2020","Ohio","80 to 84","--","7,621","--","--","--"
"2020","Ohio","85+","--","6,229","--","--","--"
"2020","Oklahoma","0 to 4","0**","9,968","0.00**","--","--"
"2020","Oklahoma","5 to 9","0**","10,183","0.00**","--","--"
"2020","Oklahoma","10 to 14","--","11,099","--","--","--"
"2020","Oklahoma","15 to 19","10**","11,612","86.12**","--","476"
"2020","Oklahoma","20 to 24","13**","13,086","99.34**","--","550"
"2020","Oklahoma","25 to 29","10**","13,320","75.08**","--","387"
"2020","Oklahoma","30 to 34","12**","11,896","100.87**","--","400"
"2020","Oklahoma","35 to 39","--","10,717","--","--","--"
"2020","Oklahoma","40 to 44","--","9,279","--","--","--"
"2020","Oklahoma","45 to 49","--","8,530","--","--","--"
"2020","Oklahoma","50 to 54","--","8,160","--","--","--"
"2020","Oklahoma","55 to 59","--","8,539","--","--","--"
"2020","Oklahoma","60 to 64","--","7,884","--","--","--"
"2020","Oklahoma","65 to 69","--","5,943","--","--","--"
"2020","Oklahoma","70 to 74","0**","3,988","0.00**","--","--"
"2020","Oklahoma","75 to 79","0**","2,271","0.00**","--","--"
"2020","Oklahoma","80 to 84","0**","1,271","0.00**","--","--"
"2020","Oklahoma","85+","0**","855","0.00**","--","--"
"2020","Oregon","0 to 4","0**","2,591","0.00**","--","--"
"2020","Oregon","5 to 9","0**","2,963","0.00**","--","--"
"2020","Oregon","10 to 14","0**","2,950","0.00**","--","--"
"2020","Oregon","15 to 19","--","2,808","--","--","--"
"2020","Oregon","20 to 24","0**","3,332","0.00**","--","--"
"2020","Oregon","25 to 29","--","4,375","--","--","--"
"2020","Oregon","30 to 34","--","4,265","--","--","--"
"2020","Oregon","35 to 39","--","4,071","--","--","--"
"2020","Oregon","40 to 44","--","3,411","--","--","--"
"2020","Oregon","45 to 49","--","2,915","--","--","--"
"2020","Oregon","50 to 54","--","2,895","--","--","--"
"2020","Oregon","55 to 59","0**","2,600","0.00**","--","--"
"2020","Oregon","60 to 64","0**","2,365","0.00**","--","--"
"2020","Oregon","65 to 69","--","1,754","--","--","--"
"2020","Oregon","70 to 74","0**","1,068","0.00**","--","--"
"2020","Oregon","75 to 79","0**","545","0.00**","--","--"
"2020","Oregon","80 to 84","0**","336","0.00**","--","--"
"2020","Oregon","85+","0**","211","0.00**","--","--"
"2020","Pennsylvania","0 to 4","--","45,287","--","--","--"
"2020","Pennsylvania","5 to 9","--","49,370","--","--","--"
"2020","Pennsylvania","10 to 14","--","51,800","--","--","--"
"2020","Pennsylvania","15 to 19","90","51,622","174.34","--","4,257"
"2020","Pennsylvania","20 to 24","115","53,442","215.19","--","4,949"
"2020","Pennsylvania","25 to 29","120","60,776","197.45","--","4,556"
"2020","Pennsylvania","30 to 34","92","55,335","166.26","--","3,050"
"2020","Pennsylvania","35 to 39","37","44,758","82.67","--","1,033"
"2020","Pennsylvania","40 to 44","35","40,471","86.48","--","819"
"2020","Pennsylvania","45 to 49","18**","39,310","45.79**","--","337"
"2020","Pennsylvania","50 to 54","16**","40,928","39.09**","--","209"
"2020","Pennsylvania","55 to 59","--","41,070","--","--","--"
"2020","Pennsylvania","60 to 64","0**","36,794","0.00**","--","--"
"2020","Pennsylvania","65 to 69","--","27,252","--","--","--"
"2020","Pennsylvania","70 to 74","--","18,810","--","--","--"
"2020","Pennsylvania","75 to 79","0**","10,980","0.00**","--","--"
"2020","Pennsylvania","80 to 84","0**","6,666","0.00**","--","--"
"2020","Pennsylvania","85+","0**","5,209","0.00**","--","--"
"2020","Rhode Island","0 to 4","0**","1,921","0.00**","--","--"
"2020","Rhode Island","5 to 9","0**","2,103","0.00**","--","--"
"2020","Rhode Island","10 to 14","0**","2,292","0.00**","--","--"
"2020","Rhode Island","15 to 19","--","2,639","--","--","--"
"2020","Rhode Island","20 to 24","0**","2,842","0.00**","--","--"
"2020","Rhode Island","25 to 29","--","3,007","--","--","--"
"2020","Rhode Island","30 to 34","--","3,059","--","--","--"
"2020","Rhode Island","35 to 39","--","2,676","--","--","--"
"2020","Rhode Island","40 to 44","0**","2,380","0.00**","--","--"
"2020","Rhode Island","45 to 49","0**","2,098","0.00**","--","--"
"2020","Rhode Island","50 to 54","0**","2,212","0.00**","--","--"
"2020","Rhode Island","55 to 59","0**","1,992","0.00**","--","--"
"2020","Rhode Island","60 to 64","0**","1,912","0.00**","--","--"
"2020","Rhode Island","65 to 69","0**","1,303","0.00**","--","--"
"2020","Rhode Island","70 to 74","0**","758","0.00**","--","--"
"2020","Rhode Island","75 to 79","0**","437","0.00**","--","--"
"2020","Rhode Island","80 to 84","0**","276","0.00**","--","--"
"2020","Rhode Island","85+","0**","250","0.00**","--","--"
"2020","South Carolina","0 to 4","0**","40,838","0.00**","--","--"
"2020","South Carolina","5 to 9","--","44,036","--","--","--"
"2020","South Carolina","10 to 14","--","50,501","--","--","--"
"2020","South Carolina","15 to 19","53","47,532","111.50","--","2,505"
"2020","South Carolina","20 to 24","88","47,231","186.32","--","3,793"
"2020","South Carolina","25 to 29","77","48,423","159.02","--","2,923"
"2020","South Carolina","30 to 34","60","43,959","136.49","--","2,003"
"2020","South Carolina","35 to 39","22","39,325","55.94","--","621"
"2020","South Carolina","40 to 44","14**","36,749","38.10**","--","333"
"2020","South Carolina","45 to 49","16**","35,502","45.07**","--","282"
"2020","South Carolina","50 to 54","--","37,049","--","--","--"
"2020","South Carolina","55 to 59","--","39,840","--","--","--"
"2020","South Carolina","60 to 64","--","37,551","--","--","--"
"2020","South Carolina","65 to 69","--","30,837","--","--","--"
"2020","South Carolina","70 to 74","0**","22,647","0.00**","--","--"
"2020","South Carolina","75 to 79","0**","12,776","0.00**","--","--"
"2020","South Carolina","80 to 84","0**","6,830","0.00**","--","--"
"2020","South Carolina","85+","0**","4,688","0.00**","--","--"
"2020","South Dakota","0 to 4","0**","1,075","0.00**","--","--"
"2020","South Dakota","5 to 9","0**","1,172","0.00**","--","--"
"2020","South Dakota","10 to 14","0**","993","0.00**","--","--"
"2020","South Dakota","15 to 19","--","720","--","--","--"
"2020","South Dakota","20 to 24","0**","968","0.00**","--","--"
"2020","South Dakota","25 to 29","0**","1,088","0.00**","--","--"
"2020","South Dakota","30 to 34","--","1,525","--","--","--"
"2020","South Dakota","35 to 39","0**","1,315","0.00**","--","--"
"2020","South Dakota","40 to 44","0**","902","0.00**","--","--"
"2020","South Dakota","45 to 49","0**","591","0.00**","--","--"
"2020","South Dakota","50 to 54","0**","538","0.00**","--","--"
"2020","South Dakota","55 to 59","0**","428","0.00**","--","--"
"2020","South Dakota","60 to 64","0**","335","0.00**","--","--"
"2020","South Dakota","65 to 69","0**","202","0.00**","--","--"
"2020","South Dakota","70 to 74","0**","136","0.00**","--","--"
"2020","South Dakota","75 to 79","0**","37","0.00**","--","--"
"2020","South Dakota","80 to 84","0**","18","0.00**","--","--"
"2020","South Dakota","85+","0**","13","0.00**","--","--"
"2020","Tennessee","0 to 4","0**","38,605","0.00**","--","--"
"2020","Tennessee","5 to 9","--","39,864","--","--","--"
"2020","Tennessee","10 to 14","--","42,971","--","--","--"
"2020","Tennessee","15 to 19","49","40,871","119.89","--","2,338"
"2020","Tennessee","20 to 24","89","42,960","207.17","--","3,827"
"2020","Tennessee","25 to 29","78","47,071","165.71","--","2,959"
"2020","Tennessee","30 to 34","62","41,621","148.96","--","2,055"
"2020","Tennessee","35 to 39","41","35,494","115.51","--","1,153"
"2020","Tennessee","40 to 44","25","33,044","75.66","--","574"
"2020","Tennessee","45 to 49","18**","32,169","55.95**","--","313"
"2020","Tennessee","50 to 54","12**","31,730","37.82**","--","165"
"2020","Tennessee","55 to 59","12**","32,779","36.61**","--","91"
"2020","Tennessee","60 to 64","--","29,705","--","--","--"
"2020","Tennessee","65 to 69","0**","22,910","0.00**","--","--"
"2020","Tennessee","70 to 74","--","15,241","--","--","--"
"2020","Tennessee","75 to 79","--","7,881","--","--","--"
"2020","Tennessee","80 to 84","0**","4,354","0.00**","--","--"
"2020","Tennessee","85+","0**","3,036","0.00**","--","--"
"2020","Texas","0 to 4","--","123,483","--","--","--"
"2020","Texas","5 to 9","--","126,675","--","--","--"
"2020","Texas","10 to 14","--","136,870","--","--","--"
"2020","Texas","15 to 19","87","132,419","65.70","--","4,123"
"2020","Texas","20 to 24","136","132,628","102.54","--","5,867"
"2020","Texas","25 to 29","124","150,807","82.22","--","4,686"
"2020","Texas","30 to 34","100","141,983","70.43","--","3,330"
"2020","Texas","35 to 39","75","132,101","56.78","--","2,107"
"2020","Texas","40 to 44","44","119,974","36.68","--","1,008"
"2020","Texas","45 to 49","34","113,232","30.03","--","612"
"2020","Texas","50 to 54","25","105,120","23.78","--","327"
"2020","Texas","55 to 59","16**","101,895","15.70**","--","133"
"2020","Texas","60 to 64","12**","89,655","13.39**","--","43"
"2020","Texas","65 to 69","--","63,899","--","--","--"
"2020","Texas","70 to 74","0**","42,353","0.00**","--","--"
"2020","Texas","75 to 79","0**","22,845","0.00**","--","--"
"2020","Texas","80 to 84","0**","12,480","0.00**","--","--"
"2020","Texas","85+","0**","9,099","0.00**","--","--"
"2020","Utah","0 to 4","0**","1,390","0.00**","--","--"
"2020","Utah","5 to 9","0**","1,432","0.00**","--","--"
"2020","Utah","10 to 14","0**","1,818","0.00**","--","--"
"2020","Utah","15 to 19","0**","1,817","0.00**","--","--"
"2020","Utah","20 to 24","--","2,120","--","--","--"
"2020","Utah","25 to 29","0**","2,591","0.00**","--","--"
"2020","Utah","30 to 34","--","2,307","--","--","--"
"2020","Utah","35 to 39","--","1,732","--","--","--"
"2020","Utah","40 to 44","0**","1,585","0.00**","--","--"
"2020","Utah","45 to 49","0**","1,302","0.00**","--","--"
"2020","Utah","50 to 54","0**","1,147","0.00**","--","--"
"2020","Utah","55 to 59","0**","985","0.00**","--","--"
"2020","Utah","60 to 64","0**","879","0.00**","--","--"
"2020","Utah","65 to 69","0**","526","0.00**","--","--"
"2020","Utah","70 to 74","0**","276","0.00**","--","--"
"2020","Utah","75 to 79","0**","122","0.00**","--","--"
"2020","Utah","80 to 84","0**","75","0.00**","--","--"
"2020","Utah","85+","0**","49","0.00**","--","--"
"2020","Vermont","0 to 4","0**","264","0.00**","--","--"
"2020","Vermont","5 to 9","0**","314","0.00**","--","--"
"2020","Vermont","10 to 14","0**","348","0.00**","--","--"
"2020","Vermont","15 to 19","0**","441","0.00**","--","--"
"2020","Vermont","20 to 24","0**","571","0.00**","--","--"
"2020","Vermont","25 to 29","0**","448","0.00**","--","--"
"2020","Vermont","30 to 34","0**","393","0.00**","--","--"
"2020","Vermont","35 to 39","--","375","--","--","--"
"2020","Vermont","40 to 44","0**","348","0.00**","--","--"
"2020","Vermont","45 to 49","0**","288","0.00**","--","--"
"2020","Vermont","50 to 54","0**","293","0.00**","--","--"
"2020","Vermont","55 to 59","0**","271","0.00**","--","--"
"2020","Vermont","60 to 64","0**","205","0.00**","--","--"
"2020","Vermont","65 to 69","0**","164","0.00**","--","--"
"2020","Vermont","70 to 74","0**","68","0.00**","--","--"
"2020","Vermont","75 to 79","0**","32","0.00**","--","--"
"2020","Vermont","80 to 84","0**","21","0.00**","--","--"
"2020","Vermont","85+","0**","24","0.00**","--","--"
"2020","Virginia","0 to 4","--","50,879","--","--","--"
"2020","Virginia","5 to 9","0**","52,301","0.00**","--","--"
"2020","Virginia","10 to 14","--","55,725","--","--","--"
"2020","Virginia","15 to 19","39","56,130","69.48","--","1,840"
"2020","Virginia","20 to 24","60","58,163","103.16","--","2,596"
"2020","Virginia","25 to 29","59","64,515","91.45","--","2,244"
"2020","Virginia","30 to 34","41","60,157","68.16","--","1,368"
"2020","Virginia","35 to 39","28","55,465","50.48","--","793"
"2020","Virginia","40 to 44","18**","50,346","35.75**","--","432"
