Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2017","Iowa","19","45-54","All races/ethnicities","Both sexes","21","95.5","22"
"Linkage to HIV medical care","2017","Iowa","19","35-44","All races/ethnicities","Both sexes","13","86.7","15"
"Linkage to HIV medical care","2017","Iowa","19","25-34","All races/ethnicities","Both sexes","35","92.1","38"
"Linkage to HIV medical care","2017","Iowa","19","13-24","All races/ethnicities","Both sexes","31","88.6","35"
"Linkage to HIV medical care","2017","Kansas","20","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kansas","20","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kansas","20","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kansas","20","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kansas","20","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kansas","20","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Kentucky","21","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Louisiana","22","65+","All races/ethnicities","Both sexes","21","91.3","23"
"Linkage to HIV medical care","2017","Louisiana","22","55-64","All races/ethnicities","Both sexes","60","82.2","73"
"Linkage to HIV medical care","2017","Louisiana","22","45-54","All races/ethnicities","Both sexes","92","74.2","124"
"Linkage to HIV medical care","2017","Louisiana","22","35-44","All races/ethnicities","Both sexes","133","78.2","170"
"Linkage to HIV medical care","2017","Louisiana","22","25-34","All races/ethnicities","Both sexes","293","80.1","366"
"Linkage to HIV medical care","2017","Louisiana","22","13-24","All races/ethnicities","Both sexes","193","78.5","246"
"Linkage to HIV medical care","2017","Maine","23","65+","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2017","Maine","23","55-64","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2017","Maine","23","45-54","All races/ethnicities","Both sexes","5","83.3","6"
"Linkage to HIV medical care","2017","Maine","23","35-44","All races/ethnicities","Both sexes","4","80.0","5"
"Linkage to HIV medical care","2017","Maine","23","25-34","All races/ethnicities","Both sexes","11","100.0","11"
"Linkage to HIV medical care","2017","Maine","23","13-24","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2017","Maryland","24","65+","All races/ethnicities","Both sexes","28","75.7","37"
"Linkage to HIV medical care","2017","Maryland","24","55-64","All races/ethnicities","Both sexes","62","78.5","79"
"Linkage to HIV medical care","2017","Maryland","24","45-54","All races/ethnicities","Both sexes","135","89.4","151"
"Linkage to HIV medical care","2017","Maryland","24","35-44","All races/ethnicities","Both sexes","157","86.3","182"
"Linkage to HIV medical care","2017","Maryland","24","25-34","All races/ethnicities","Both sexes","305","85.2","358"
"Linkage to HIV medical care","2017","Maryland","24","13-24","All races/ethnicities","Both sexes","185","85.3","217"
"Linkage to HIV medical care","2017","Massachusetts","25","65+","All races/ethnicities","Both sexes","11","84.6","13"
"Linkage to HIV medical care","2017","Massachusetts","25","55-64","All races/ethnicities","Both sexes","48","94.1","51"
"Linkage to HIV medical care","2017","Massachusetts","25","45-54","All races/ethnicities","Both sexes","87","88.8","98"
"Linkage to HIV medical care","2017","Massachusetts","25","35-44","All races/ethnicities","Both sexes","123","91.8","134"
"Linkage to HIV medical care","2017","Massachusetts","25","25-34","All races/ethnicities","Both sexes","176","84.6","208"
"Linkage to HIV medical care","2017","Massachusetts","25","13-24","All races/ethnicities","Both sexes","79","82.3","96"
"Linkage to HIV medical care","2017","Michigan","26","65+","All races/ethnicities","Both sexes","12","100.0","12"
"Linkage to HIV medical care","2017","Michigan","26","55-64","All races/ethnicities","Both sexes","53","85.5","62"
"Linkage to HIV medical care","2017","Michigan","26","45-54","All races/ethnicities","Both sexes","89","89.0","100"
"Linkage to HIV medical care","2017","Michigan","26","35-44","All races/ethnicities","Both sexes","111","82.2","135"
"Linkage to HIV medical care","2017","Michigan","26","25-34","All races/ethnicities","Both sexes","224","81.2","276"
"Linkage to HIV medical care","2017","Michigan","26","13-24","All races/ethnicities","Both sexes","153","80.1","191"
"Linkage to HIV medical care","2017","Minnesota","27","65+","All races/ethnicities","Both sexes","5","100.0","5"
"Linkage to HIV medical care","2017","Minnesota","27","55-64","All races/ethnicities","Both sexes","23","88.5","26"
"Linkage to HIV medical care","2017","Minnesota","27","45-54","All races/ethnicities","Both sexes","52","94.5","55"
"Linkage to HIV medical care","2017","Minnesota","27","35-44","All races/ethnicities","Both sexes","47","94.0","50"
"Linkage to HIV medical care","2017","Minnesota","27","25-34","All races/ethnicities","Both sexes","70","83.3","84"
"Linkage to HIV medical care","2017","Minnesota","27","13-24","All races/ethnicities","Both sexes","44","80.0","55"
"Linkage to HIV medical care","2017","Mississippi","28","65+","All races/ethnicities","Both sexes","6","66.7","9"
"Linkage to HIV medical care","2017","Mississippi","28","55-64","All races/ethnicities","Both sexes","21","77.8","27"
"Linkage to HIV medical care","2017","Mississippi","28","45-54","All races/ethnicities","Both sexes","44","75.9","58"
"Linkage to HIV medical care","2017","Mississippi","28","35-44","All races/ethnicities","Both sexes","52","71.2","73"
"Linkage to HIV medical care","2017","Mississippi","28","25-34","All races/ethnicities","Both sexes","101","70.6","143"
"Linkage to HIV medical care","2017","Mississippi","28","13-24","All races/ethnicities","Both sexes","77","65.3","118"
"Linkage to HIV medical care","2017","Missouri","29","65+","All races/ethnicities","Both sexes","8","72.7","11"
"Linkage to HIV medical care","2017","Missouri","29","55-64","All races/ethnicities","Both sexes","33","86.8","38"
"Linkage to HIV medical care","2017","Missouri","29","45-54","All races/ethnicities","Both sexes","47","83.9","56"
"Linkage to HIV medical care","2017","Missouri","29","35-44","All races/ethnicities","Both sexes","64","81.0","79"
"Linkage to HIV medical care","2017","Missouri","29","25-34","All races/ethnicities","Both sexes","131","67.9","193"
"Linkage to HIV medical care","2017","Missouri","29","13-24","All races/ethnicities","Both sexes","81","63.8","127"
"Linkage to HIV medical care","2017","Montana","30","65+","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","Montana","30","55-64","All races/ethnicities","Both sexes","2","50.0","4"
"Linkage to HIV medical care","2017","Montana","30","45-54","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2017","Montana","30","35-44","All races/ethnicities","Both sexes","9","100.0","9"
"Linkage to HIV medical care","2017","Montana","30","25-34","All races/ethnicities","Both sexes","12","92.3","13"
"Linkage to HIV medical care","2017","Montana","30","13-24","All races/ethnicities","Both sexes","3","75.0","4"
"Linkage to HIV medical care","2017","Nebraska","31","65+","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2017","Nebraska","31","55-64","All races/ethnicities","Both sexes","5","100.0","5"
"Linkage to HIV medical care","2017","Nebraska","31","45-54","All races/ethnicities","Both sexes","7","87.5","8"
"Linkage to HIV medical care","2017","Nebraska","31","35-44","All races/ethnicities","Both sexes","16","80.0","20"
"Linkage to HIV medical care","2017","Nebraska","31","25-34","All races/ethnicities","Both sexes","25","73.5","34"
"Linkage to HIV medical care","2017","Nebraska","31","13-24","All races/ethnicities","Both sexes","15","75.0","20"
"Linkage to HIV medical care","2017","Nevada","32","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Nevada","32","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Nevada","32","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Nevada","32","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Nevada","32","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Nevada","32","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Hampshire","33","65+","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2017","New Hampshire","33","55-64","All races/ethnicities","Both sexes","2","66.7","3"
"Linkage to HIV medical care","2017","New Hampshire","33","45-54","All races/ethnicities","Both sexes","5","71.4","7"
"Linkage to HIV medical care","2017","New Hampshire","33","35-44","All races/ethnicities","Both sexes","8","100.0","8"
"Linkage to HIV medical care","2017","New Hampshire","33","25-34","All races/ethnicities","Both sexes","6","85.7","7"
"Linkage to HIV medical care","2017","New Hampshire","33","13-24","All races/ethnicities","Both sexes","5","71.4","7"
"Linkage to HIV medical care","2017","New Jersey","34","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Jersey","34","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Jersey","34","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Jersey","34","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Jersey","34","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Jersey","34","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","New Mexico","35","65+","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2017","New Mexico","35","55-64","All races/ethnicities","Both sexes","9","81.8","11"
"Linkage to HIV medical care","2017","New Mexico","35","45-54","All races/ethnicities","Both sexes","13","76.5","17"
"Linkage to HIV medical care","2017","New Mexico","35","35-44","All races/ethnicities","Both sexes","29","90.6","32"
"Linkage to HIV medical care","2017","New Mexico","35","25-34","All races/ethnicities","Both sexes","33","80.5","41"
"Linkage to HIV medical care","2017","New Mexico","35","13-24","All races/ethnicities","Both sexes","30","83.3","36"
"Linkage to HIV medical care","2017","New York","36","65+","All races/ethnicities","Both sexes","61","81.3","75"
"Linkage to HIV medical care","2017","New York","36","55-64","All races/ethnicities","Both sexes","189","84.0","225"
"Linkage to HIV medical care","2017","New York","36","45-54","All races/ethnicities","Both sexes","356","85.0","419"
"Linkage to HIV medical care","2017","New York","36","35-44","All races/ethnicities","Both sexes","441","82.9","532"
"Linkage to HIV medical care","2017","New York","36","25-34","All races/ethnicities","Both sexes","822","85.6","960"
"Linkage to HIV medical care","2017","New York","36","13-24","All races/ethnicities","Both sexes","439","84.4","520"
"Linkage to HIV medical care","2017","North Carolina","37","65+","All races/ethnicities","Both sexes","22","78.6","28"
"Linkage to HIV medical care","2017","North Carolina","37","55-64","All races/ethnicities","Both sexes","95","79.8","119"
"Linkage to HIV medical care","2017","North Carolina","37","45-54","All races/ethnicities","Both sexes","143","84.1","170"
"Linkage to HIV medical care","2017","North Carolina","37","35-44","All races/ethnicities","Both sexes","165","78.9","209"
"Linkage to HIV medical care","2017","North Carolina","37","25-34","All races/ethnicities","Both sexes","323","72.1","448"
"Linkage to HIV medical care","2017","North Carolina","37","13-24","All races/ethnicities","Both sexes","229","70.5","325"
"Linkage to HIV medical care","2017","North Dakota","38","65+","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","North Dakota","38","55-64","All races/ethnicities","Both sexes","4","100.0","4"
"Linkage to HIV medical care","2017","North Dakota","38","45-54","All races/ethnicities","Both sexes","5","83.3","6"
"Linkage to HIV medical care","2017","North Dakota","38","35-44","All races/ethnicities","Both sexes","4","100.0","4"
"Linkage to HIV medical care","2017","North Dakota","38","25-34","All races/ethnicities","Both sexes","14","87.5","16"
"Linkage to HIV medical care","2017","North Dakota","38","13-24","All races/ethnicities","Both sexes","6","85.7","7"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Northern Mariana Islands","69","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Ohio","39","65+","All races/ethnicities","Both sexes","15","93.8","16"
"Linkage to HIV medical care","2017","Ohio","39","55-64","All races/ethnicities","Both sexes","58","87.9","66"
"Linkage to HIV medical care","2017","Ohio","39","45-54","All races/ethnicities","Both sexes","117","86.7","135"
"Linkage to HIV medical care","2017","Ohio","39","35-44","All races/ethnicities","Both sexes","143","88.3","162"
"Linkage to HIV medical care","2017","Ohio","39","25-34","All races/ethnicities","Both sexes","287","79.1","363"
"Linkage to HIV medical care","2017","Ohio","39","13-24","All races/ethnicities","Both sexes","198","82.5","240"
"Linkage to HIV medical care","2017","Oklahoma","40","65+","All races/ethnicities","Both sexes","6","66.7","9"
"Linkage to HIV medical care","2017","Oklahoma","40","55-64","All races/ethnicities","Both sexes","17","77.3","22"
"Linkage to HIV medical care","2017","Oklahoma","40","45-54","All races/ethnicities","Both sexes","36","73.5","49"
"Linkage to HIV medical care","2017","Oklahoma","40","35-44","All races/ethnicities","Both sexes","42","72.4","58"
"Linkage to HIV medical care","2017","Oklahoma","40","25-34","All races/ethnicities","Both sexes","67","62.6","107"
"Linkage to HIV medical care","2017","Oklahoma","40","13-24","All races/ethnicities","Both sexes","35","63.6","55"
"Linkage to HIV medical care","2017","Oregon","41","65+","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2017","Oregon","41","55-64","All races/ethnicities","Both sexes","13","86.7","15"
"Linkage to HIV medical care","2017","Oregon","41","45-54","All races/ethnicities","Both sexes","27","90.0","30"
"Linkage to HIV medical care","2017","Oregon","41","35-44","All races/ethnicities","Both sexes","38","82.6","46"
"Linkage to HIV medical care","2017","Oregon","41","25-34","All races/ethnicities","Both sexes","52","69.3","75"
"Linkage to HIV medical care","2017","Oregon","41","13-24","All races/ethnicities","Both sexes","27","79.4","34"
"Linkage to HIV medical care","2017","Palau","70","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Palau","70","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Palau","70","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Palau","70","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Palau","70","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Palau","70","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Pennsylvania","42","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Puerto Rico","72","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Rhode Island","44","65+","All races/ethnicities","Both sexes","1","100.0","1"
"Linkage to HIV medical care","2017","Rhode Island","44","55-64","All races/ethnicities","Both sexes","11","91.7","12"
"Linkage to HIV medical care","2017","Rhode Island","44","45-54","All races/ethnicities","Both sexes","18","100.0","18"
"Linkage to HIV medical care","2017","Rhode Island","44","35-44","All races/ethnicities","Both sexes","17","94.4","18"
"Linkage to HIV medical care","2017","Rhode Island","44","25-34","All races/ethnicities","Both sexes","21","91.3","23"
"Linkage to HIV medical care","2017","Rhode Island","44","13-24","All races/ethnicities","Both sexes","9","75.0","12"
"Linkage to HIV medical care","2017","South Carolina","45","65+","All races/ethnicities","Both sexes","12","80.0","15"
"Linkage to HIV medical care","2017","South Carolina","45","55-64","All races/ethnicities","Both sexes","57","87.7","65"
"Linkage to HIV medical care","2017","South Carolina","45","45-54","All races/ethnicities","Both sexes","86","85.1","101"
"Linkage to HIV medical care","2017","South Carolina","45","35-44","All races/ethnicities","Both sexes","114","87.7","130"
"Linkage to HIV medical care","2017","South Carolina","45","25-34","All races/ethnicities","Both sexes","191","82.7","231"
"Linkage to HIV medical care","2017","South Carolina","45","13-24","All races/ethnicities","Both sexes","143","85.6","167"
"Linkage to HIV medical care","2017","South Dakota","46","65+","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","South Dakota","46","55-64","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","South Dakota","46","45-54","All races/ethnicities","Both sexes","10","100.0","10"
"Linkage to HIV medical care","2017","South Dakota","46","35-44","All races/ethnicities","Both sexes","9","100.0","9"
"Linkage to HIV medical care","2017","South Dakota","46","25-34","All races/ethnicities","Both sexes","9","64.3","14"
"Linkage to HIV medical care","2017","South Dakota","46","13-24","All races/ethnicities","Both sexes","6","100.0","6"
"Linkage to HIV medical care","2017","Tennessee","47","65+","All races/ethnicities","Both sexes","14","70.0","20"
"Linkage to HIV medical care","2017","Tennessee","47","55-64","All races/ethnicities","Both sexes","34","63.0","54"
"Linkage to HIV medical care","2017","Tennessee","47","45-54","All races/ethnicities","Both sexes","59","62.1","95"
"Linkage to HIV medical care","2017","Tennessee","47","35-44","All races/ethnicities","Both sexes","77","64.2","120"
"Linkage to HIV medical care","2017","Tennessee","47","25-34","All races/ethnicities","Both sexes","141","58.0","243"
"Linkage to HIV medical care","2017","Tennessee","47","13-24","All races/ethnicities","Both sexes","113","60.1","188"
"Linkage to HIV medical care","2017","Texas","48","65+","All races/ethnicities","Both sexes","44","78.6","56"
"Linkage to HIV medical care","2017","Texas","48","55-64","All races/ethnicities","Both sexes","215","78.8","273"
"Linkage to HIV medical care","2017","Texas","48","45-54","All races/ethnicities","Both sexes","431","76.4","564"
"Linkage to HIV medical care","2017","Texas","48","35-44","All races/ethnicities","Both sexes","615","73.7","834"
"Linkage to HIV medical care","2017","Texas","48","25-34","All races/ethnicities","Both sexes","1,208","73.8","1,636"
"Linkage to HIV medical care","2017","Texas","48","13-24","All races/ethnicities","Both sexes","644","65.0","991"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","U.S. Virgin Islands","78","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Utah","49","65+","All races/ethnicities","Both sexes","4","100.0","4"
"Linkage to HIV medical care","2017","Utah","49","55-64","All races/ethnicities","Both sexes","12","92.3","13"
"Linkage to HIV medical care","2017","Utah","49","45-54","All races/ethnicities","Both sexes","11","100.0","11"
"Linkage to HIV medical care","2017","Utah","49","35-44","All races/ethnicities","Both sexes","18","94.7","19"
"Linkage to HIV medical care","2017","Utah","49","25-34","All races/ethnicities","Both sexes","37","90.2","41"
"Linkage to HIV medical care","2017","Utah","49","13-24","All races/ethnicities","Both sexes","22","84.6","26"
"Linkage to HIV medical care","2017","Vermont","50","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Vermont","50","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Vermont","50","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Vermont","50","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Vermont","50","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Vermont","50","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2017","Virginia","51","65+","All races/ethnicities","Both sexes","15","75.0","20"
"Linkage to HIV medical care","2017","Virginia","51","55-64","All races/ethnicities","Both sexes","49","75.4","65"
"Linkage to HIV medical care","2017","Virginia","51","45-54","All races/ethnicities","Both sexes","87","83.7","104"
"Linkage to HIV medical care","2017","Virginia","51","35-44","All races/ethnicities","Both sexes","129","76.3","169"
"Linkage to HIV medical care","2017","Virginia","51","25-34","All races/ethnicities","Both sexes","212","72.6","292"
"Linkage to HIV medical care","2017","Virginia","51","13-24","All races/ethnicities","Both sexes","164","77.0","213"
"Linkage to HIV medical care","2017","Washington","53","65+","All races/ethnicities","Both sexes","11","100.0","11"
"Linkage to HIV medical care","2017","Washington","53","55-64","All races/ethnicities","Both sexes","41","100.0","41"
"Linkage to HIV medical care","2017","Washington","53","45-54","All races/ethnicities","Both sexes","73","93.6","78"
"Linkage to HIV medical care","2017","Washington","53","35-44","All races/ethnicities","Both sexes","75","91.5","82"
"Linkage to HIV medical care","2017","Washington","53","25-34","All races/ethnicities","Both sexes","136","86.6","157"
"Linkage to HIV medical care","2017","Washington","53","13-24","All races/ethnicities","Both sexes","61","95.3","64"
"Linkage to HIV medical care","2017","West Virginia","54","65+","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","West Virginia","54","55-64","All races/ethnicities","Both sexes","1","50.0","2"
"Linkage to HIV medical care","2017","West Virginia","54","45-54","All races/ethnicities","Both sexes","10","83.3","12"
"Linkage to HIV medical care","2017","West Virginia","54","35-44","All races/ethnicities","Both sexes","12","80.0","15"
"Linkage to HIV medical care","2017","West Virginia","54","25-34","All races/ethnicities","Both sexes","16","64.0","25"
"Linkage to HIV medical care","2017","West Virginia","54","13-24","All races/ethnicities","Both sexes","20","90.9","22"
"Linkage to HIV medical care","2017","Wisconsin","55","65+","All races/ethnicities","Both sexes","2","100.0","2"
"Linkage to HIV medical care","2017","Wisconsin","55","55-64","All races/ethnicities","Both sexes","17","89.5","19"
"Linkage to HIV medical care","2017","Wisconsin","55","45-54","All races/ethnicities","Both sexes","37","88.1","42"
"Linkage to HIV medical care","2017","Wisconsin","55","35-44","All races/ethnicities","Both sexes","33","84.6","39"
"Linkage to HIV medical care","2017","Wisconsin","55","25-34","All races/ethnicities","Both sexes","74","82.2","90"
"Linkage to HIV medical care","2017","Wisconsin","55","13-24","All races/ethnicities","Both sexes","55","79.7","69"
"Linkage to HIV medical care","2017","Wyoming","56","65+","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","Wyoming","56","55-64","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2017","Wyoming","56","45-54","All races/ethnicities","Both sexes","3","100.0","3"
"Linkage to HIV medical care","2017","Wyoming","56","35-44","All races/ethnicities","Both sexes","4","100.0","4"
"Linkage to HIV medical care","2017","Wyoming","56","25-34","All races/ethnicities","Both sexes","2","66.7","3"
"Linkage to HIV medical care","2017","Wyoming","56","13-24","All races/ethnicities","Both sexes","0","0.0","0"
"Linkage to HIV medical care","2016","Alabama","01","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alabama","01","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alabama","01","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alabama","01","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alabama","01","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alabama","01","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Alaska","02","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","American Samoa","60","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arizona","04","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arizona","04","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arizona","04","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arizona","04","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2016","Arizona","04","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
