"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2014","2014","Lung and Bronchus","22030","New York","36","10-14 years","10-14",0,1207475,0.0
,"2014","2014","Lung and Bronchus","22030","New York","36","15-19 years","15-19",Suppressed,1282760,Suppressed
,"2014","2014","Lung and Bronchus","22030","New York","36","20-24 years","20-24",Suppressed,1440440,Suppressed
,"2014","2014","Lung and Bronchus","22030","New York","36","25-29 years","25-29",Suppressed,1479185,Suppressed
,"2014","2014","Lung and Bronchus","22030","New York","36","30-34 years","30-34",Suppressed,1388028,Suppressed
,"2014","2014","Lung and Bronchus","22030","New York","36","35-39 years","35-39",33,1256060,2.6
,"2014","2014","Lung and Bronchus","22030","New York","36","40-44 years","40-44",98,1283623,7.6
,"2014","2014","Lung and Bronchus","22030","New York","36","45-49 years","45-49",297,1368929,21.7
,"2014","2014","Lung and Bronchus","22030","New York","36","50-54 years","50-54",733,1462774,50.1
,"2014","2014","Lung and Bronchus","22030","New York","36","55-59 years","55-59",1326,1378566,96.2
,"2014","2014","Lung and Bronchus","22030","New York","36","60-64 years ","60-64",1708,1166559,146.4
,"2014","2014","Lung and Bronchus","22030","New York","36","65-69 years","65-69",2210,953597,231.8
,"2014","2014","Lung and Bronchus","22030","New York","36","70-74 years","70-74",2245,682226,329.1
,"2014","2014","Lung and Bronchus","22030","New York","36","75-79 years","75-79",1967,498490,394.6
,"2014","2014","Lung and Bronchus","22030","New York","36","80-84 years","80-84",1620,375880,431.0
,"2014","2014","Lung and Bronchus","22030","New York","36","85+ years","85+",1332,421134,316.3
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","< 1 year","1",0,119036,0.0
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","1-4 years","1-4",0,481656,0.0
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","5-9 years","5-9",0,641067,0.0
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","10-14 years","10-14",0,660151,0.0
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","15-19 years","15-19",Suppressed,654415,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","20-24 years","20-24",Suppressed,702912,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","25-29 years","25-29",Suppressed,646333,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","30-34 years","30-34",Suppressed,636030,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","35-39 years","35-39",20,626258,3.2
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","40-44 years","40-44",72,677908,10.6
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","45-49 years","45-49",181,668201,27.1
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","50-54 years","50-54",434,698215,62.2
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","55-59 years","55-59",799,657016,121.6
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","60-64 years ","60-64",1064,580489,183.3
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","65-69 years","65-69",1488,499950,297.6
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","70-74 years","70-74",1549,355186,436.1
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","75-79 years","75-79",1229,244047,503.6
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","80-84 years","80-84",734,167464,438.3
,"2014","2014","Lung and Bronchus","22030","North Carolina","37","85+ years","85+",551,160960,342.3
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","< 1 year","1",0,10933,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","1-4 years","1-4",0,40698,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","5-9 years","5-9",0,48710,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","10-14 years","10-14",0,44004,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","15-19 years","15-19",0,49115,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","20-24 years","20-24",0,69354,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","25-29 years","25-29",0,56860,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","30-34 years","30-34",0,52349,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","35-39 years","35-39",0,43461,0.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","40-44 years","40-44",Suppressed,39907,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","45-49 years","45-49",Suppressed,40956,Suppressed
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","50-54 years","50-54",25,49816,50.2
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","55-59 years","55-59",58,50659,114.5
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","60-64 years ","60-64",59,43025,137.1
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","65-69 years","65-69",87,31767,273.9
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","70-74 years","70-74",77,22580,341.0
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","75-79 years","75-79",77,17811,432.3
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","80-84 years","80-84",69,14584,473.1
,"2014","2014","Lung and Bronchus","22030","North Dakota","38","85+ years","85+",47,17677,265.9
,"2014","2014","Lung and Bronchus","22030","Ohio","39","< 1 year","1",0,138892,0.0
,"2014","2014","Lung and Bronchus","22030","Ohio","39","1-4 years","1-4",Suppressed,560048,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","5-9 years","5-9",Suppressed,731654,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","10-14 years","10-14",Suppressed,771042,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","15-19 years","15-19",0,781701,0.0
,"2014","2014","Lung and Bronchus","22030","Ohio","39","20-24 years","20-24",Suppressed,799027,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","25-29 years","25-29",Suppressed,743023,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","30-34 years","30-34",Suppressed,724145,Suppressed
,"2014","2014","Lung and Bronchus","22030","Ohio","39","35-39 years","35-39",23,685706,3.4
,"2014","2014","Lung and Bronchus","22030","Ohio","39","40-44 years","40-44",84,732474,11.5
,"2014","2014","Lung and Bronchus","22030","Ohio","39","45-49 years","45-49",262,760435,34.5
,"2014","2014","Lung and Bronchus","22030","Ohio","39","50-54 years","50-54",686,852238,80.5
,"2014","2014","Lung and Bronchus","22030","Ohio","39","55-59 years","55-59",1134,854423,132.7
,"2014","2014","Lung and Bronchus","22030","Ohio","39","60-64 years ","60-64",1316,731631,179.9
,"2014","2014","Lung and Bronchus","22030","Ohio","39","65-69 years","65-69",1603,587637,272.8
,"2014","2014","Lung and Bronchus","22030","Ohio","39","70-74 years","70-74",1697,419959,404.1
,"2014","2014","Lung and Bronchus","22030","Ohio","39","75-79 years","75-79",1405,308238,455.8
,"2014","2014","Lung and Bronchus","22030","Ohio","39","80-84 years","80-84",1035,225778,458.4
,"2014","2014","Lung and Bronchus","22030","Ohio","39","85+ years","85+",795,240774,330.2
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","< 1 year","1",0,52388,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","1-4 years","1-4",0,212274,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","5-9 years","5-9",Suppressed,269942,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","10-14 years","10-14",0,267555,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","15-19 years","15-19",0,259961,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","20-24 years","20-24",0,288560,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","25-29 years","25-29",Suppressed,264059,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","30-34 years","30-34",0,267862,0.0
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","35-39 years","35-39",Suppressed,237884,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","40-44 years","40-44",19,234996,8.1
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","45-49 years","45-49",58,227943,25.4
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","50-54 years","50-54",170,262197,64.8
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","55-59 years","55-59",327,253702,128.9
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","60-64 years ","60-64",397,219902,180.5
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","65-69 years","65-69",585,183058,319.6
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","70-74 years","70-74",629,136589,460.5
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","75-79 years","75-79",488,98342,496.2
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","80-84 years","80-84",333,69021,482.5
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40","85+ years","85+",223,64519,345.6
,"2014","2014","Lung and Bronchus","22030","Oregon","41","< 1 year","1",0,45326,0.0
,"2014","2014","Lung and Bronchus","22030","Oregon","41","1-4 years","1-4",0,185351,0.0
,"2014","2014","Lung and Bronchus","22030","Oregon","41","5-9 years","5-9",0,241522,0.0
,"2014","2014","Lung and Bronchus","22030","Oregon","41","10-14 years","10-14",0,244676,0.0
,"2014","2014","Lung and Bronchus","22030","Oregon","41","15-19 years","15-19",0,246133,0.0
,"2014","2014","Lung and Bronchus","22030","Oregon","41","20-24 years","20-24",Suppressed,267070,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oregon","41","25-29 years","25-29",Suppressed,264884,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oregon","41","30-34 years","30-34",Suppressed,277552,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oregon","41","35-39 years","35-39",Suppressed,261523,Suppressed
,"2014","2014","Lung and Bronchus","22030","Oregon","41","40-44 years","40-44",23,257459,8.9
,"2014","2014","Lung and Bronchus","22030","Oregon","41","45-49 years","45-49",34,246513,13.8
,"2014","2014","Lung and Bronchus","22030","Oregon","41","50-54 years","50-54",106,266610,39.8
,"2014","2014","Lung and Bronchus","22030","Oregon","41","55-59 years","55-59",205,274951,74.6
,"2014","2014","Lung and Bronchus","22030","Oregon","41","60-64 years ","60-64",345,265524,129.9
,"2014","2014","Lung and Bronchus","22030","Oregon","41","65-69 years","65-69",473,218712,216.3
,"2014","2014","Lung and Bronchus","22030","Oregon","41","70-74 years","70-74",518,151495,341.9
,"2014","2014","Lung and Bronchus","22030","Oregon","41","75-79 years","75-79",425,100565,422.6
,"2014","2014","Lung and Bronchus","22030","Oregon","41","80-84 years","80-84",361,70444,512.5
,"2014","2014","Lung and Bronchus","22030","Oregon","41","85+ years","85+",269,79386,338.9
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","< 1 year","1",0,142252,0.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","1-4 years","1-4",0,576242,0.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","5-9 years","5-9",0,747105,0.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","10-14 years","10-14",0,786900,0.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","15-19 years","15-19",0,850135,0.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","20-24 years","20-24",Suppressed,883026,Suppressed
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","25-29 years","25-29",Suppressed,841583,Suppressed
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","30-34 years","30-34",Suppressed,795273,Suppressed
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","35-39 years","35-39",29,733877,4.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","40-44 years","40-44",59,794776,7.4
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","45-49 years","45-49",195,863633,22.6
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","50-54 years","50-54",627,959169,65.4
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","55-59 years","55-59",1003,959137,104.6
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","60-64 years ","60-64",1366,826323,165.3
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","65-69 years","65-69",1782,669815,266.0
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","70-74 years","70-74",1779,489099,363.7
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","75-79 years","75-79",1615,360821,447.6
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","80-84 years","80-84",1216,281890,431.4
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42","85+ years","85+",1091,319323,341.7
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","< 1 year","1",0,10836,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","1-4 years","1-4",0,44708,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","5-9 years","5-9",0,58643,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","10-14 years","10-14",0,62841,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","15-19 years","15-19",0,76353,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","20-24 years","20-24",Suppressed,83406,Suppressed
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","25-29 years","25-29",0,72894,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","30-34 years","30-34",0,67343,0.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","35-39 years","35-39",Suppressed,61361,Suppressed
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","40-44 years","40-44",Suppressed,66628,Suppressed
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","45-49 years","45-49",21,74639,28.1
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","50-54 years","50-54",56,81217,69.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","55-59 years","55-59",110,79192,138.9
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","60-64 years ","60-64",98,66014,148.5
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","65-69 years","65-69",150,53477,280.5
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","70-74 years","70-74",153,37500,408.0
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","75-79 years","75-79",136,26610,511.1
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","80-84 years","80-84",118,21560,547.3
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44","85+ years","85+",98,27874,351.6
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","< 1 year","1",0,56392,0.0
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","1-4 years","1-4",0,231137,0.0
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","5-9 years","5-9",0,306161,0.0
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","10-14 years","10-14",Suppressed,307951,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","15-19 years","15-19",0,312794,0.0
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","20-24 years","20-24",Suppressed,349142,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","25-29 years","25-29",Suppressed,314031,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","30-34 years","30-34",Suppressed,303715,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","35-39 years","35-39",Suppressed,287833,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","40-44 years","40-44",38,305951,12.4
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","45-49 years","45-49",79,309580,25.5
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","50-54 years","50-54",251,336513,74.6
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","55-59 years","55-59",411,325919,126.1
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","60-64 years ","60-64",531,300328,176.8
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","65-69 years","65-69",760,268070,283.5
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","70-74 years","70-74",758,191903,395.0
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","75-79 years","75-79",562,126324,444.9
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","80-84 years","80-84",368,82742,444.8
,"2014","2014","Lung and Bronchus","22030","South Carolina","45","85+ years","85+",242,76109,318.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","< 1 year","1",0,12411,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","1-4 years","1-4",0,47854,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","5-9 years","5-9",0,59997,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","10-14 years","10-14",0,56692,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","15-19 years","15-19",0,56508,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","20-24 years","20-24",0,60192,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","25-29 years","25-29",0,55615,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","30-34 years","30-34",0,56167,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","35-39 years","35-39",Suppressed,49133,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","40-44 years","40-44",0,46837,0.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","45-49 years","45-49",Suppressed,48591,Suppressed
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","50-54 years","50-54",33,58970,56.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","55-59 years","55-59",53,58710,90.3
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","60-64 years ","60-64",80,52981,151.0
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","65-69 years","65-69",84,40227,208.8
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","70-74 years","70-74",87,28300,307.4
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","75-79 years","75-79",110,21325,515.8
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","80-84 years","80-84",75,17025,440.5
,"2014","2014","Lung and Bronchus","22030","South Dakota","46","85+ years","85+",64,19867,322.1
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","< 1 year","1",0,80142,0.0
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","1-4 years","1-4",Suppressed,322253,Suppressed
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","5-9 years","5-9",0,420972,0.0
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","10-14 years","10-14",0,430811,0.0
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","15-19 years","15-19",Suppressed,422962,Suppressed
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","20-24 years","20-24",0,462141,0.0
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","25-29 years","25-29",Suppressed,432364,Suppressed
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","30-34 years","30-34",Suppressed,428121,Suppressed
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","35-39 years","35-39",Suppressed,409110,Suppressed
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","40-44 years","40-44",50,436120,11.5
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","45-49 years","45-49",142,433972,32.7
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","50-54 years","50-54",406,466992,86.9
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","55-59 years","55-59",679,448064,151.5
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","60-64 years ","60-64",769,394680,194.8
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","65-69 years","65-69",1022,338873,301.6
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","70-74 years","70-74",1118,243624,458.9
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","75-79 years","75-79",853,167605,508.9
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","80-84 years","80-84",505,113528,444.8
,"2014","2014","Lung and Bronchus","22030","Tennessee","47","85+ years","85+",338,105580,320.1
,"2014","2014","Lung and Bronchus","22030","Texas","48","< 1 year","1",Suppressed,390208,Suppressed
,"2014","2014","Lung and Bronchus","22030","Texas","48","1-4 years","1-4",Suppressed,1558432,Suppressed
,"2014","2014","Lung and Bronchus","22030","Texas","48","5-9 years","5-9",0,2007986,0.0
,"2014","2014","Lung and Bronchus","22030","Texas","48","10-14 years","10-14",0,2026077,0.0
,"2014","2014","Lung and Bronchus","22030","Texas","48","15-19 years","15-19",Suppressed,1928791,Suppressed
,"2014","2014","Lung and Bronchus","22030","Texas","48","20-24 years","20-24",Suppressed,1982109,Suppressed
,"2014","2014","Lung and Bronchus","22030","Texas","48","25-29 years","25-29",Suppressed,1948308,Suppressed
,"2014","2014","Lung and Bronchus","22030","Texas","48","30-34 years","30-34",23,1956661,1.2
,"2014","2014","Lung and Bronchus","22030","Texas","48","35-39 years","35-39",45,1815284,2.5
,"2014","2014","Lung and Bronchus","22030","Texas","48","40-44 years","40-44",108,1824261,5.9
,"2014","2014","Lung and Bronchus","22030","Texas","48","45-49 years","45-49",241,1706500,14.1
,"2014","2014","Lung and Bronchus","22030","Texas","48","50-54 years","50-54",688,1763045,39.0
,"2014","2014","Lung and Bronchus","22030","Texas","48","55-59 years","55-59",1313,1620358,81.0
,"2014","2014","Lung and Bronchus","22030","Texas","48","60-64 years ","60-64",1680,1337159,125.6
,"2014","2014","Lung and Bronchus","22030","Texas","48","65-69 years","65-69",2349,1069604,219.6
,"2014","2014","Lung and Bronchus","22030","Texas","48","70-74 years","70-74",2457,748387,328.3
,"2014","2014","Lung and Bronchus","22030","Texas","48","75-79 years","75-79",2005,519236,386.1
,"2014","2014","Lung and Bronchus","22030","Texas","48","80-84 years","80-84",1436,363133,395.4
,"2014","2014","Lung and Bronchus","22030","Texas","48","85+ years","85+",1074,340615,315.3
,"2014","2014","Lung and Bronchus","22030","Utah","49","< 1 year","1",0,50733,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","1-4 years","1-4",0,203766,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","5-9 years","5-9",0,261836,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","10-14 years","10-14",0,254294,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","15-19 years","15-19",0,228685,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","20-24 years","20-24",0,248934,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","25-29 years","25-29",0,214097,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","30-34 years","30-34",0,225638,0.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","35-39 years","35-39",Suppressed,210616,Suppressed
,"2014","2014","Lung and Bronchus","22030","Utah","49","40-44 years","40-44",Suppressed,176529,Suppressed
,"2014","2014","Lung and Bronchus","22030","Utah","49","45-49 years","45-49",Suppressed,151583,Suppressed
,"2014","2014","Lung and Bronchus","22030","Utah","49","50-54 years","50-54",39,156148,25.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","55-59 years","55-59",48,149633,32.1
,"2014","2014","Lung and Bronchus","22030","Utah","49","60-64 years ","60-64",94,127381,73.8
,"2014","2014","Lung and Bronchus","22030","Utah","49","65-69 years","65-69",92,99636,92.3
,"2014","2014","Lung and Bronchus","22030","Utah","49","70-74 years","70-74",115,72005,159.7
,"2014","2014","Lung and Bronchus","22030","Utah","49","75-79 years","75-79",102,50495,202.0
,"2014","2014","Lung and Bronchus","22030","Utah","49","80-84 years","80-84",86,35607,241.5
,"2014","2014","Lung and Bronchus","22030","Utah","49","85+ years","85+",40,33055,121.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","< 1 year","1",0,6176,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","1-4 years","1-4",0,24799,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","5-9 years","5-9",0,33360,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","10-14 years","10-14",0,36295,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","15-19 years","15-19",0,44411,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","20-24 years","20-24",0,46399,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","25-29 years","25-29",0,35748,0.0
,"2014","2014","Lung and Bronchus","22030","Vermont","50","30-34 years","30-34",Suppressed,36708,Suppressed
,"2014","2014","Lung and Bronchus","22030","Vermont","50","35-39 years","35-39",Suppressed,34794,Suppressed
,"2014","2014","Lung and Bronchus","22030","Vermont","50","40-44 years","40-44",Suppressed,38142,Suppressed
,"2014","2014","Lung and Bronchus","22030","Vermont","50","45-49 years","45-49",Suppressed,42809,Suppressed
,"2014","2014","Lung and Bronchus","22030","Vermont","50","50-54 years","50-54",28,50460,55.5
,"2014","2014","Lung and Bronchus","22030","Vermont","50","55-59 years","55-59",48,51739,92.8
,"2014","2014","Lung and Bronchus","22030","Vermont","50","60-64 years ","60-64",67,46144,145.2
,"2014","2014","Lung and Bronchus","22030","Vermont","50","65-69 years","65-69",93,37452,248.3
,"2014","2014","Lung and Bronchus","22030","Vermont","50","70-74 years","70-74",81,25585,316.6
,"2014","2014","Lung and Bronchus","22030","Vermont","50","75-79 years","75-79",83,16874,491.9
,"2014","2014","Lung and Bronchus","22030","Vermont","50","80-84 years","80-84",68,12422,547.4
,"2014","2014","Lung and Bronchus","22030","Vermont","50","85+ years","85+",42,13550,310.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","< 1 year","1",0,102244,0.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","1-4 years","1-4",0,410229,0.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","5-9 years","5-9",0,521447,0.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","10-14 years","10-14",Suppressed,533101,Suppressed
,"2014","2014","Lung and Bronchus","22030","Virginia","51","15-19 years","15-19",0,541432,0.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","20-24 years","20-24",Suppressed,592686,Suppressed
,"2014","2014","Lung and Bronchus","22030","Virginia","51","25-29 years","25-29",Suppressed,580597,Suppressed
,"2014","2014","Lung and Bronchus","22030","Virginia","51","30-34 years","30-34",Suppressed,580093,Suppressed
,"2014","2014","Lung and Bronchus","22030","Virginia","51","35-39 years","35-39",Suppressed,537769,Suppressed
,"2014","2014","Lung and Bronchus","22030","Virginia","51","40-44 years","40-44",36,560511,6.4
,"2014","2014","Lung and Bronchus","22030","Virginia","51","45-49 years","45-49",109,573711,19.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","50-54 years","50-54",339,615357,55.1
,"2014","2014","Lung and Bronchus","22030","Virginia","51","55-59 years","55-59",535,569253,94.0
,"2014","2014","Lung and Bronchus","22030","Virginia","51","60-64 years ","60-64",630,478787,131.6
,"2014","2014","Lung and Bronchus","22030","Virginia","51","65-69 years","65-69",969,397841,243.6
,"2014","2014","Lung and Bronchus","22030","Virginia","51","70-74 years","70-74",949,281071,337.6
,"2014","2014","Lung and Bronchus","22030","Virginia","51","75-79 years","75-79",841,191364,439.5
,"2014","2014","Lung and Bronchus","22030","Virginia","51","80-84 years","80-84",529,132837,398.2
,"2014","2014","Lung and Bronchus","22030","Virginia","51","85+ years","85+",444,133155,333.4
,"2014","2014","Lung and Bronchus","22030","Washington","53","< 1 year","1",0,87385,0.0
,"2014","2014","Lung and Bronchus","22030","Washington","53","1-4 years","1-4",0,357559,0.0
,"2014","2014","Lung and Bronchus","22030","Washington","53","5-9 years","5-9",0,451719,0.0
