Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Group,Age Group Code,Deaths,Population,Crude Rate
,2011,2011,Colon and Rectum,21041-21052,Texas,48,50-54 years,50-54,262,1712762,15.3
,2011,2011,Colon and Rectum,21041-21052,Texas,48,55-59 years,55-59,346,1483179,23.3
,2011,2011,Colon and Rectum,21041-21052,Texas,48,60-64 years ,60-64,437,1248768,35
,2011,2011,Colon and Rectum,21041-21052,Texas,48,65-69 years,65-69,389,888401,43.8
,2011,2011,Colon and Rectum,21041-21052,Texas,48,70-74 years,70-74,356,644954,55.2
,2011,2011,Colon and Rectum,21041-21052,Utah,49,50-54 years,50-54,19,155033,12.3
,2011,2011,Colon and Rectum,21041-21052,Utah,49,55-59 years,55-59,19,139010,13.7
,2011,2011,Colon and Rectum,21041-21052,Utah,49,60-64 years ,60-64,24,115598,20.8
,2011,2011,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,26,82543,31.5
,2011,2011,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,30,61134,49.1
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,41,610823,6.7
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,83,603880,13.7
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,109,530476,20.5
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,126,465750,27.1
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,123,333151,36.9
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,155,239912,64.6
,2011,2011,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,29,479061,6.1
,2011,2011,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,58,499356,11.6
,2011,2011,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,95,466578,20.4
,2011,2011,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,98,407923,24
,2011,2011,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,104,285134,36.5
,2011,2011,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,112,196488,57
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,50-54 years,50-54,27,141491,19.1
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,29,139640,20.8
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,46,132734,34.7
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,56,93099,60.2
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,63,73103,86.2
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,22,422221,5.2
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,57,443571,12.9
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,65,397581,16.3
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,89,337883,26.3
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,84,234606,35.8
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,129,177182,72.8
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,45-49 years,45-49,21,245772,8.5
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,50-54 years,50-54,32,238218,13.4
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,55-59 years,55-59,62,224719,27.6
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,60-64 years ,60-64,65,215591,30.1
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,65-69 years,65-69,76,184524,41.2
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,70-74 years,70-74,91,139945,65
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,45-49 years,45-49,34,329870,10.3
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,50-54 years,50-54,82,349316,23.5
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,55-59 years,55-59,92,329543,27.9
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,60-64 years ,60-64,100,288671,34.6
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,65-69 years,65-69,123,232044,53
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,70-74 years,70-74,105,169756,61.9
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,45-49 years,45-49,30,409887,7.3
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,50-54 years,50-54,49,424263,11.5
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,55-59 years,55-59,76,393881,19.3
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,60-64 years ,60-64,93,363642,25.6
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,65-69 years,65-69,146,316286,46.2
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,70-74 years,70-74,112,236361,47.4
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,45-49 years,45-49,27,193935,13.9
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,50-54 years,50-54,44,203292,21.6
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,55-59 years,55-59,60,191412,31.3
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,60-64 years ,60-64,85,171809,49.5
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,65-69 years,65-69,64,143709,44.5
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,70-74 years,70-74,75,107399,69.8
,2012,2012,Colon and Rectum,21041-21052,California,06,45-49 years,45-49,207,2615091,7.9
,2012,2012,Colon and Rectum,21041-21052,California,06,50-54 years,50-54,323,2621541,12.3
,2012,2012,Colon and Rectum,21041-21052,California,06,55-59 years,55-59,444,2352802,18.9
,2012,2012,Colon and Rectum,21041-21052,California,06,60-64 years ,60-64,540,1952042,27.7
,2012,2012,Colon and Rectum,21041-21052,California,06,65-69 years,65-69,539,1487593,36.2
,2012,2012,Colon and Rectum,21041-21052,California,06,70-74 years,70-74,534,1045343,51.1
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,45-49 years,45-49,18,350904,5.1
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,50-54 years,50-54,38,375380,10.1
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,55-59 years,55-59,62,347961,17.8
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,60-64 years ,60-64,62,293363,21.1
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,65-69 years,65-69,71,215290,33
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,70-74 years,70-74,80,141460,56.6
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,45-49 years,45-49,18,279923,6.4
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,50-54 years,50-54,31,289025,10.7
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,55-59 years,55-59,37,259393,14.3
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,60-64 years ,60-64,50,210615,23.7
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,65-69 years,65-69,55,169003,32.5
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,70-74 years,70-74,45,114374,39.3
,2012,2012,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,22,55612,39.6
,2012,2012,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,19,47322,40.2
,2012,2012,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,112,1355033,8.3
,2012,2012,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,198,1388297,14.3
,2012,2012,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,239,1276120,18.7
,2012,2012,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,372,1172839,31.7
,2012,2012,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,449,1062086,42.3
,2012,2012,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,428,826360,51.8
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,68,710658,9.6
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,113,692180,16.3
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,133,612773,21.7
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,169,523166,32.3
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,173,407670,42.4
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,178,277332,64.2
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,28,95758,29.2
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,20,87674,22.8
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,65-69 years,65-69,19,68533,27.7
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,27,45886,58.8
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,55-59 years,55-59,18,101833,17.7
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,29,90250,32.1
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,24,71850,33.4
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,39,51389,75.9
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,75,894162,8.4
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,123,938874,13.1
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,168,854952,19.7
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,206,711584,28.9
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,241,539235,44.7
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,252,388970,64.8
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,51,446713,11.4
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,76,475720,16
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,93,441268,21.1
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,122,373298,32.7
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,146,285840,51.1
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,153,206703,74
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,45-49 years,45-49,26,200185,13
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,37,223771,16.5
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,38,212339,17.9
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,55,182511,30.1
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,36,136655,26.3
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,63,103065,61.1
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,45-49 years,45-49,19,184770,10.3
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,28,204469,13.7
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,31,191846,16.2
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,50,160206,31.2
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,51,120279,42.4
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,45,86428,52.1
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,22,308428,7.1
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,50-54 years,50-54,54,322639,16.7
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,55-59 years,55-59,78,301058,25.9
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,60-64 years ,60-64,108,264078,40.9
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,65-69 years,65-69,103,205054,50.2
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,70-74 years,70-74,102,149336,68.3
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,45-49 years,45-49,27,306488,8.8
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,50-54 years,50-54,47,328611,14.3
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,55-59 years,55-59,85,308764,27.5
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,60-64 years ,60-64,96,259146,37
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,65-69 years,65-69,112,198157,56.5
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,70-74 years,70-74,111,142625,77.8
,2012,2012,Colon and Rectum,21041-21052,Maine,23,50-54 years,50-54,17,110966,15.3
,2012,2012,Colon and Rectum,21041-21052,Maine,23,55-59 years,55-59,16,106646,15
,2012,2012,Colon and Rectum,21041-21052,Maine,23,60-64 years ,60-64,19,95136,20
,2012,2012,Colon and Rectum,21041-21052,Maine,23,65-69 years,65-69,30,74125,40.5
,2012,2012,Colon and Rectum,21041-21052,Maine,23,70-74 years,70-74,31,51133,60.6
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,45-49 years,45-49,39,447660,8.7
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,50-54 years,50-54,63,455790,13.8
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,55-59 years,55-59,98,404112,24.3
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,60-64 years ,60-64,104,337036,30.9
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,65-69 years,65-69,99,257373,38.5
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,70-74 years,70-74,92,176176,52.2
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,45-49 years,45-49,29,501040,5.8
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,50-54 years,50-54,63,511374,12.3
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,55-59 years,55-59,72,462181,15.6
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,60-64 years ,60-64,83,392512,21.1
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,65-69 years,65-69,106,304172,34.8
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,70-74 years,70-74,93,206834,45
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,45-49 years,45-49,55,700878,7.8
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,50-54 years,50-54,95,757739,12.5
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,55-59 years,55-59,146,717177,20.4
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,60-64 years ,60-64,170,609670,27.9
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,65-69 years,65-69,191,465759,41
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,70-74 years,70-74,203,331016,61.3
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,45-49 years,45-49,30,377267,8
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,50-54 years,50-54,43,411446,10.5
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,55-59 years,55-59,53,370543,14.3
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,60-64 years ,60-64,85,308001,27.6
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,65-69 years,65-69,61,227117,26.9
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,70-74 years,70-74,84,163538,51.4
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,45-49 years,45-49,27,195534,13.8
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,50-54 years,50-54,50,207811,24.1
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,55-59 years,55-59,61,195067,31.3
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,60-64 years ,60-64,79,168201,47
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,65-69 years,65-69,80,132496,60.4
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,70-74 years,70-74,80,98049,81.6
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,45-49 years,45-49,29,408260,7.1
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,50-54 years,50-54,76,448263,17
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,55-59 years,55-59,77,411219,18.7
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,60-64 years ,60-64,118,352023,33.5
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,65-69 years,65-69,118,279379,42.2
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,70-74 years,70-74,140,206028,68
,2012,2012,Colon and Rectum,21041-21052,Montana,30,60-64 years ,60-64,22,68863,31.9
,2012,2012,Colon and Rectum,21041-21052,Montana,30,65-69 years,65-69,23,52141,44.1
,2012,2012,Colon and Rectum,21041-21052,Montana,30,70-74 years,70-74,24,37049,64.8
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,55-59 years,55-59,27,122761,22
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,60-64 years ,60-64,30,104773,28.6
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,65-69 years,65-69,37,76751,48.2
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,70-74 years,70-74,41,56026,73.2
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,50-54 years,50-54,33,186808,17.7
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,55-59 years,55-59,47,173375,27.1
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,60-64 years ,60-64,40,156648,25.5
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,65-69 years,65-69,72,131190,54.9
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,70-74 years,70-74,62,91767,67.6
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,55-59 years,55-59,17,103271,16.5
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,60-64 years ,60-64,19,86773,21.9
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,65-69 years,65-69,19,66263,28.7
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,70-74 years,70-74,23,43512,52.9
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,45-49 years,45-49,53,684700,7.7
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,50-54 years,50-54,89,693870,12.8
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,55-59 years,55-59,120,611269,19.6
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,60-64 years ,60-64,137,501570,27.3
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,65-69 years,65-69,166,397134,41.8
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,70-74 years,70-74,191,279629,68.3
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,50-54 years,50-54,20,147078,13.6
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,55-59 years,55-59,23,140852,16.3
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,60-64 years ,60-64,42,126931,33.1
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,65-69 years,65-69,30,98928,30.3
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,70-74 years,70-74,42,70840,59.3
,2012,2012,Colon and Rectum,21041-21052,New York,36,45-49 years,45-49,109,1421946,7.7
,2012,2012,Colon and Rectum,21041-21052,New York,36,50-54 years,50-54,181,1450803,12.5
,2012,2012,Colon and Rectum,21041-21052,New York,36,55-59 years,55-59,221,1314190,16.8
,2012,2012,Colon and Rectum,21041-21052,New York,36,60-64 years ,60-64,277,1124213,24.6
,2012,2012,Colon and Rectum,21041-21052,New York,36,65-69 years,65-69,315,868782,36.3
,2012,2012,Colon and Rectum,21041-21052,New York,36,70-74 years,70-74,367,624680,58.8
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,45-49 years,45-49,71,682616,10.4
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,50-54 years,50-54,97,687115,14.1
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,55-59 years,55-59,117,634263,18.4
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,60-64 years ,60-64,175,562336,31.1
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,65-69 years,65-69,189,456518,41.4
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,70-74 years,70-74,202,318445,63.4
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,45-49 years,45-49,65,800345,8.1
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,50-54 years,50-54,138,877411,15.7
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,55-59 years,55-59,179,827105,21.6
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,60-64 years ,60-64,212,707048,30
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,65-69 years,65-69,242,531034,45.6
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,70-74 years,70-74,259,391743,66.1
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,45-49 years,45-49,19,241034,7.9
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,50-54 years,50-54,57,265194,21.5
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,55-59 years,55-59,53,247885,21.4
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,60-64 years ,60-64,78,212358,36.7
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,65-69 years,65-69,91,172723,52.7
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,70-74 years,70-74,102,127604,79.9
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,45-49 years,45-49,18,249695,7.2
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,50-54 years,50-54,25,272107,9.2
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,55-59 years,55-59,43,277992,15.5
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,60-64 years ,60-64,69,253939,27.2
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,65-69 years,65-69,57,195794,29.1
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,70-74 years,70-74,80,133320,60
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,45-49 years,45-49,64,907788,7.1
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,50-54 years,50-54,144,980914,14.7
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,55-59 years,55-59,182,928737,19.6
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,60-64 years ,60-64,201,789691,25.5
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,65-69 years,65-69,276,614642,44.9
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,70-74 years,70-74,305,448778,68
,2012,2012,Colon and Rectum,21041-21052,Rhode Island,44,55-59 years,55-59,16,75964,21.1
,2012,2012,Colon and Rectum,21041-21052,Rhode Island,44,65-69 years,65-69,19,49052,38.7
,2012,2012,Colon and Rectum,21041-21052,Rhode Island,44,70-74 years,70-74,22,33404,65.9
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,45-49 years,45-49,40,320849,12.5
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,50-54 years,50-54,49,331770,14.8
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,55-59 years,55-59,68,316287,21.5
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,60-64 years ,60-64,109,291896,37.3
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,65-69 years,65-69,113,244069,46.3
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,70-74 years,70-74,85,170077,50
,2012,2012,Colon and Rectum,21041-21052,South Dakota,46,65-69 years,65-69,16,35593,45
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,45-49 years,45-49,36,450922,8
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,50-54 years,50-54,76,463853,16.4
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,55-59 years,55-59,119,437263,27.2
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,60-64 years ,60-64,131,385806,34
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,65-69 years,65-69,143,311950,45.8
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,70-74 years,70-74,135,222343,60.7
,2012,2012,Colon and Rectum,21041-21052,Texas,48,45-49 years,45-49,143,1720121,8.3
,2012,2012,Colon and Rectum,21041-21052,Texas,48,50-54 years,50-54,244,1731749,14.1
,2012,2012,Colon and Rectum,21041-21052,Texas,48,55-59 years,55-59,368,1537336,23.9
,2012,2012,Colon and Rectum,21041-21052,Texas,48,60-64 years ,60-64,425,1260690,33.7
,2012,2012,Colon and Rectum,21041-21052,Texas,48,65-69 years,65-69,454,966319,47
,2012,2012,Colon and Rectum,21041-21052,Texas,48,70-74 years,70-74,406,671386,60.5
,2012,2012,Colon and Rectum,21041-21052,Utah,49,55-59 years,55-59,17,143640,11.8
,2012,2012,Colon and Rectum,21041-21052,Utah,49,60-64 years ,60-64,25,117899,21.2
,2012,2012,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,36,89871,40.1
,2012,2012,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,34,63877,53.2
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,51,600201,8.5
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,92,608437,15.1
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,111,546577,20.3
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,129,462679,27.9
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,128,363375,35.2
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,138,251449,54.9
,2012,2012,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,39,468447,8.3
,2012,2012,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,62,498527,12.4
,2012,2012,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,71,476398,14.9
,2012,2012,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,106,409683,25.9
,2012,2012,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,107,313699,34.1
,2012,2012,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,114,207199,55
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,23,140179,16.4
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,48,131456,36.5
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,48,100757,47.6
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,53,74805,70.9
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,28,409187,6.8
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,51,443927,11.5
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,64,406432,15.7
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,84,342803,24.5
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,85,254723,33.4
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,100,183302,54.6
,2012,2012,Colon and Rectum,21041-21052,Puerto Rico,72,45-49 years,45-49,17,242010,7
,2012,2012,Colon and Rectum,21041-21052,Puerto Rico,72,50-54 years,50-54,35,236017,14.8
