Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Group,Age Group Code,Deaths,Population,Crude Rate
,2012,2012,Lung and Bronchus,22030,Louisiana,22,75-79 years,75-79,378,104329,362.3
,2012,2012,Lung and Bronchus,22030,Maine,23,50-54 years,50-54,47,110966,42.4
,2012,2012,Lung and Bronchus,22030,Maine,23,55-59 years,55-59,71,106646,66.6
,2012,2012,Lung and Bronchus,22030,Maine,23,60-64 years ,60-64,113,95136,118.8
,2012,2012,Lung and Bronchus,22030,Maine,23,65-69 years,65-69,150,74125,202.4
,2012,2012,Lung and Bronchus,22030,Maine,23,70-74 years,70-74,124,51133,242.5
,2012,2012,Lung and Bronchus,22030,Maine,23,75-79 years,75-79,163,38983,418.1
,2012,2012,Lung and Bronchus,22030,Maryland,24,50-54 years,50-54,112,455790,24.6
,2012,2012,Lung and Bronchus,22030,Maryland,24,55-59 years,55-59,245,404112,60.6
,2012,2012,Lung and Bronchus,22030,Maryland,24,60-64 years ,60-64,323,337036,95.8
,2012,2012,Lung and Bronchus,22030,Maryland,24,65-69 years,65-69,396,257373,153.9
,2012,2012,Lung and Bronchus,22030,Maryland,24,70-74 years,70-74,436,176176,247.5
,2012,2012,Lung and Bronchus,22030,Maryland,24,75-79 years,75-79,419,127009,329.9
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,50-54 years,50-54,167,511374,32.7
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,55-59 years,55-59,254,462181,55
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,60-64 years ,60-64,348,392512,88.7
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,65-69 years,65-69,503,304172,165.4
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,70-74 years,70-74,529,206834,255.8
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,75-79 years,75-79,516,160818,320.9
,2012,2012,Lung and Bronchus,22030,Michigan,26,50-54 years,50-54,310,757739,40.9
,2012,2012,Lung and Bronchus,22030,Michigan,26,55-59 years,55-59,550,717177,76.7
,2012,2012,Lung and Bronchus,22030,Michigan,26,60-64 years ,60-64,710,609670,116.5
,2012,2012,Lung and Bronchus,22030,Michigan,26,65-69 years,65-69,904,465759,194.1
,2012,2012,Lung and Bronchus,22030,Michigan,26,70-74 years,70-74,883,331016,266.8
,2012,2012,Lung and Bronchus,22030,Michigan,26,75-79 years,75-79,880,244093,360.5
,2012,2012,Lung and Bronchus,22030,Minnesota,27,50-54 years,50-54,106,411446,25.8
,2012,2012,Lung and Bronchus,22030,Minnesota,27,55-59 years,55-59,184,370543,49.7
,2012,2012,Lung and Bronchus,22030,Minnesota,27,60-64 years ,60-64,265,308001,86
,2012,2012,Lung and Bronchus,22030,Minnesota,27,65-69 years,65-69,311,227117,136.9
,2012,2012,Lung and Bronchus,22030,Minnesota,27,70-74 years,70-74,368,163538,225
,2012,2012,Lung and Bronchus,22030,Minnesota,27,75-79 years,75-79,389,123911,313.9
,2012,2012,Lung and Bronchus,22030,Mississippi,28,50-54 years,50-54,100,207811,48.1
,2012,2012,Lung and Bronchus,22030,Mississippi,28,55-59 years,55-59,194,195067,99.5
,2012,2012,Lung and Bronchus,22030,Mississippi,28,60-64 years ,60-64,220,168201,130.8
,2012,2012,Lung and Bronchus,22030,Mississippi,28,65-69 years,65-69,328,132496,247.6
,2012,2012,Lung and Bronchus,22030,Mississippi,28,70-74 years,70-74,336,98049,342.7
,2012,2012,Lung and Bronchus,22030,Mississippi,28,75-79 years,75-79,311,71788,433.2
,2012,2012,Lung and Bronchus,22030,Missouri,29,50-54 years,50-54,216,448263,48.2
,2012,2012,Lung and Bronchus,22030,Missouri,29,55-59 years,55-59,369,411219,89.7
,2012,2012,Lung and Bronchus,22030,Missouri,29,60-64 years ,60-64,498,352023,141.5
,2012,2012,Lung and Bronchus,22030,Missouri,29,65-69 years,65-69,587,279379,210.1
,2012,2012,Lung and Bronchus,22030,Missouri,29,70-74 years,70-74,646,206028,313.5
,2012,2012,Lung and Bronchus,22030,Missouri,29,75-79 years,75-79,596,155305,383.8
,2012,2012,Lung and Bronchus,22030,Montana,30,50-54 years,50-54,21,76360,27.5
,2012,2012,Lung and Bronchus,22030,Montana,30,55-59 years,55-59,36,78015,46.1
,2012,2012,Lung and Bronchus,22030,Montana,30,60-64 years ,60-64,60,68863,87.1
,2012,2012,Lung and Bronchus,22030,Montana,30,65-69 years,65-69,69,52141,132.3
,2012,2012,Lung and Bronchus,22030,Montana,30,70-74 years,70-74,88,37049,237.5
,2012,2012,Lung and Bronchus,22030,Montana,30,75-79 years,75-79,74,26593,278.3
,2012,2012,Lung and Bronchus,22030,Nebraska,31,50-54 years,50-54,48,131558,36.5
,2012,2012,Lung and Bronchus,22030,Nebraska,31,55-59 years,55-59,80,122761,65.2
,2012,2012,Lung and Bronchus,22030,Nebraska,31,60-64 years ,60-64,94,104773,89.7
,2012,2012,Lung and Bronchus,22030,Nebraska,31,65-69 years,65-69,132,76751,172
,2012,2012,Lung and Bronchus,22030,Nebraska,31,70-74 years,70-74,139,56026,248.1
,2012,2012,Lung and Bronchus,22030,Nebraska,31,75-79 years,75-79,164,45574,359.9
,2012,2012,Lung and Bronchus,22030,Nevada,32,50-54 years,50-54,51,186808,27.3
,2012,2012,Lung and Bronchus,22030,Nevada,32,55-59 years,55-59,88,173375,50.8
,2012,2012,Lung and Bronchus,22030,Nevada,32,60-64 years ,60-64,166,156648,106
,2012,2012,Lung and Bronchus,22030,Nevada,32,65-69 years,65-69,234,131190,178.4
,2012,2012,Lung and Bronchus,22030,Nevada,32,70-74 years,70-74,222,91767,241.9
,2012,2012,Lung and Bronchus,22030,Nevada,32,75-79 years,75-79,208,61774,336.7
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,50-54 years,50-54,37,114668,32.3
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,55-59 years,55-59,59,103271,57.1
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,60-64 years ,60-64,84,86773,96.8
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,65-69 years,65-69,126,66263,190.2
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,70-74 years,70-74,123,43512,282.7
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,75-79 years,75-79,107,32216,332.1
,2012,2012,Lung and Bronchus,22030,New Jersey,34,50-54 years,50-54,195,693870,28.1
,2012,2012,Lung and Bronchus,22030,New Jersey,34,55-59 years,55-59,340,611269,55.6
,2012,2012,Lung and Bronchus,22030,New Jersey,34,60-64 years ,60-64,406,501570,80.9
,2012,2012,Lung and Bronchus,22030,New Jersey,34,65-69 years,65-69,583,397134,146.8
,2012,2012,Lung and Bronchus,22030,New Jersey,34,70-74 years,70-74,625,279629,223.5
,2012,2012,Lung and Bronchus,22030,New Jersey,34,75-79 years,75-79,599,214467,279.3
,2012,2012,Lung and Bronchus,22030,New Mexico,35,50-54 years,50-54,28,147078,19
,2012,2012,Lung and Bronchus,22030,New Mexico,35,55-59 years,55-59,56,140852,39.8
,2012,2012,Lung and Bronchus,22030,New Mexico,35,60-64 years ,60-64,75,126931,59.1
,2012,2012,Lung and Bronchus,22030,New Mexico,35,65-69 years,65-69,119,98928,120.3
,2012,2012,Lung and Bronchus,22030,New Mexico,35,70-74 years,70-74,121,70840,170.8
,2012,2012,Lung and Bronchus,22030,New Mexico,35,75-79 years,75-79,126,51872,242.9
,2012,2012,Lung and Bronchus,22030,New York,36,50-54 years,50-54,428,1450803,29.5
,2012,2012,Lung and Bronchus,22030,New York,36,55-59 years,55-59,734,1314190,55.9
,2012,2012,Lung and Bronchus,22030,New York,36,60-64 years ,60-64,1016,1124213,90.4
,2012,2012,Lung and Bronchus,22030,New York,36,65-69 years,65-69,1299,868782,149.5
,2012,2012,Lung and Bronchus,22030,New York,36,70-74 years,70-74,1436,624680,229.9
,2012,2012,Lung and Bronchus,22030,New York,36,75-79 years,75-79,1459,479190,304.5
,2012,2012,Lung and Bronchus,22030,North Carolina,37,50-54 years,50-54,278,687115,40.5
,2012,2012,Lung and Bronchus,22030,North Carolina,37,55-59 years,55-59,441,634263,69.5
,2012,2012,Lung and Bronchus,22030,North Carolina,37,60-64 years ,60-64,726,562336,129.1
,2012,2012,Lung and Bronchus,22030,North Carolina,37,65-69 years,65-69,975,456518,213.6
,2012,2012,Lung and Bronchus,22030,North Carolina,37,70-74 years,70-74,957,318445,300.5
,2012,2012,Lung and Bronchus,22030,North Carolina,37,75-79 years,75-79,816,232867,350.4
,2012,2012,Lung and Bronchus,22030,North Dakota,38,55-59 years,55-59,17,48605,35
,2012,2012,Lung and Bronchus,22030,North Dakota,38,60-64 years ,60-64,38,39704,95.7
,2012,2012,Lung and Bronchus,22030,North Dakota,38,65-69 years,65-69,43,29055,148
,2012,2012,Lung and Bronchus,22030,North Dakota,38,70-74 years,70-74,51,21019,242.6
,2012,2012,Lung and Bronchus,22030,North Dakota,38,75-79 years,75-79,71,17940,395.8
,2012,2012,Lung and Bronchus,22030,Ohio,39,50-54 years,50-54,429,877411,48.9
,2012,2012,Lung and Bronchus,22030,Ohio,39,55-59 years,55-59,674,827105,81.5
,2012,2012,Lung and Bronchus,22030,Ohio,39,60-64 years ,60-64,901,707048,127.4
,2012,2012,Lung and Bronchus,22030,Ohio,39,65-69 years,65-69,1139,531034,214.5
,2012,2012,Lung and Bronchus,22030,Ohio,39,70-74 years,70-74,1205,391743,307.6
,2012,2012,Lung and Bronchus,22030,Ohio,39,75-79 years,75-79,1134,297136,381.6
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,50-54 years,50-54,139,265194,52.4
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,55-59 years,55-59,236,247885,95.2
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,60-64 years ,60-64,272,212358,128.1
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,65-69 years,65-69,394,172723,228.1
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,70-74 years,70-74,374,127604,293.1
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,75-79 years,75-79,397,95880,414.1
,2012,2012,Lung and Bronchus,22030,Oregon,41,50-54 years,50-54,79,272107,29
,2012,2012,Lung and Bronchus,22030,Oregon,41,55-59 years,55-59,158,277992,56.8
,2012,2012,Lung and Bronchus,22030,Oregon,41,60-64 years ,60-64,234,253939,92.1
,2012,2012,Lung and Bronchus,22030,Oregon,41,65-69 years,65-69,312,195794,159.4
,2012,2012,Lung and Bronchus,22030,Oregon,41,70-74 years,70-74,348,133320,261
,2012,2012,Lung and Bronchus,22030,Oregon,41,75-79 years,75-79,307,93938,326.8
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,50-54 years,50-54,385,980914,39.2
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,55-59 years,55-59,599,928737,64.5
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,60-64 years ,60-64,841,789691,106.5
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,65-69 years,65-69,1166,614642,189.7
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,70-74 years,70-74,1218,448778,271.4
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,75-79 years,75-79,1112,352807,315.2
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,50-54 years,50-54,35,81884,42.7
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,55-59 years,55-59,61,75964,80.3
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,60-64 years ,60-64,52,62534,83.2
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,65-69 years,65-69,80,49052,163.1
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,70-74 years,70-74,96,33404,287.4
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,75-79 years,75-79,78,26117,298.7
,2012,2012,Lung and Bronchus,22030,South Carolina,45,50-54 years,50-54,158,331770,47.6
,2012,2012,Lung and Bronchus,22030,South Carolina,45,55-59 years,55-59,275,316287,86.9
,2012,2012,Lung and Bronchus,22030,South Carolina,45,60-64 years ,60-64,370,291896,126.8
,2012,2012,Lung and Bronchus,22030,South Carolina,45,65-69 years,65-69,463,244069,189.7
,2012,2012,Lung and Bronchus,22030,South Carolina,45,70-74 years,70-74,501,170077,294.6
,2012,2012,Lung and Bronchus,22030,South Carolina,45,75-79 years,75-79,423,119184,354.9
,2012,2012,Lung and Bronchus,22030,South Dakota,46,50-54 years,50-54,17,59867,28.4
,2012,2012,Lung and Bronchus,22030,South Dakota,46,55-59 years,55-59,35,57380,61
,2012,2012,Lung and Bronchus,22030,South Dakota,46,60-64 years ,60-64,51,49061,104
,2012,2012,Lung and Bronchus,22030,South Dakota,46,65-69 years,65-69,58,35593,163
,2012,2012,Lung and Bronchus,22030,South Dakota,46,70-74 years,70-74,62,25998,238.5
,2012,2012,Lung and Bronchus,22030,South Dakota,46,75-79 years,75-79,71,21283,333.6
,2012,2012,Lung and Bronchus,22030,Tennessee,47,50-54 years,50-54,252,463853,54.3
,2012,2012,Lung and Bronchus,22030,Tennessee,47,55-59 years,55-59,406,437263,92.9
,2012,2012,Lung and Bronchus,22030,Tennessee,47,60-64 years ,60-64,577,385806,149.6
,2012,2012,Lung and Bronchus,22030,Tennessee,47,65-69 years,65-69,704,311950,225.7
,2012,2012,Lung and Bronchus,22030,Tennessee,47,70-74 years,70-74,791,222343,355.8
,2012,2012,Lung and Bronchus,22030,Tennessee,47,75-79 years,75-79,637,159620,399.1
,2012,2012,Lung and Bronchus,22030,Texas,48,50-54 years,50-54,520,1731749,30
,2012,2012,Lung and Bronchus,22030,Texas,48,55-59 years,55-59,871,1537336,56.7
,2012,2012,Lung and Bronchus,22030,Texas,48,60-64 years ,60-64,1171,1260690,92.9
,2012,2012,Lung and Bronchus,22030,Texas,48,65-69 years,65-69,1473,966319,152.4
,2012,2012,Lung and Bronchus,22030,Texas,48,70-74 years,70-74,1574,671386,234.4
,2012,2012,Lung and Bronchus,22030,Texas,48,75-79 years,75-79,1487,493786,301.1
,2012,2012,Lung and Bronchus,22030,Utah,49,50-54 years,50-54,27,155840,17.3
,2012,2012,Lung and Bronchus,22030,Utah,49,55-59 years,55-59,28,143640,19.5
,2012,2012,Lung and Bronchus,22030,Utah,49,60-64 years ,60-64,58,117899,49.2
,2012,2012,Lung and Bronchus,22030,Utah,49,65-69 years,65-69,55,89871,61.2
,2012,2012,Lung and Bronchus,22030,Utah,49,70-74 years,70-74,81,63877,126.8
,2012,2012,Lung and Bronchus,22030,Utah,49,75-79 years,75-79,73,47877,152.5
,2012,2012,Lung and Bronchus,22030,Vermont,50,50-54 years,50-54,21,52143,40.3
,2012,2012,Lung and Bronchus,22030,Vermont,50,55-59 years,55-59,35,50629,69.1
,2012,2012,Lung and Bronchus,22030,Vermont,50,60-64 years ,60-64,45,44452,101.2
,2012,2012,Lung and Bronchus,22030,Vermont,50,65-69 years,65-69,56,33695,166.2
,2012,2012,Lung and Bronchus,22030,Vermont,50,70-74 years,70-74,61,22386,272.5
,2012,2012,Lung and Bronchus,22030,Vermont,50,75-79 years,75-79,40,16134,247.9
,2012,2012,Lung and Bronchus,22030,Virginia,51,50-54 years,50-54,232,608437,38.1
,2012,2012,Lung and Bronchus,22030,Virginia,51,55-59 years,55-59,342,546577,62.6
,2012,2012,Lung and Bronchus,22030,Virginia,51,60-64 years ,60-64,462,462679,99.9
,2012,2012,Lung and Bronchus,22030,Virginia,51,65-69 years,65-69,626,363375,172.3
,2012,2012,Lung and Bronchus,22030,Virginia,51,70-74 years,70-74,642,251449,255.3
,2012,2012,Lung and Bronchus,22030,Virginia,51,75-79 years,75-79,614,180220,340.7
,2012,2012,Lung and Bronchus,22030,Washington,53,50-54 years,50-54,144,498527,28.9
,2012,2012,Lung and Bronchus,22030,Washington,53,55-59 years,55-59,218,476398,45.8
,2012,2012,Lung and Bronchus,22030,Washington,53,60-64 years ,60-64,373,409683,91
,2012,2012,Lung and Bronchus,22030,Washington,53,65-69 years,65-69,454,313699,144.7
,2012,2012,Lung and Bronchus,22030,Washington,53,70-74 years,70-74,474,207199,228.8
,2012,2012,Lung and Bronchus,22030,Washington,53,75-79 years,75-79,514,146392,351.1
,2012,2012,Lung and Bronchus,22030,West Virginia,54,50-54 years,50-54,89,138356,64.3
,2012,2012,Lung and Bronchus,22030,West Virginia,54,55-59 years,55-59,125,140179,89.2
,2012,2012,Lung and Bronchus,22030,West Virginia,54,60-64 years ,60-64,205,131456,155.9
,2012,2012,Lung and Bronchus,22030,West Virginia,54,65-69 years,65-69,234,100757,232.2
,2012,2012,Lung and Bronchus,22030,West Virginia,54,70-74 years,70-74,253,74805,338.2
,2012,2012,Lung and Bronchus,22030,West Virginia,54,75-79 years,75-79,209,55445,377
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,50-54 years,50-54,152,443927,34.2
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,55-59 years,55-59,251,406432,61.8
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,60-64 years ,60-64,332,342803,96.8
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,65-69 years,65-69,454,254723,178.2
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,70-74 years,70-74,447,183302,243.9
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,75-79 years,75-79,437,141543,308.7
,2012,2012,Lung and Bronchus,22030,Wyoming,56,60-64 years ,60-64,33,35663,92.5
,2012,2012,Lung and Bronchus,22030,Wyoming,56,65-69 years,65-69,32,25900,123.6
,2012,2012,Lung and Bronchus,22030,Wyoming,56,70-74 years,70-74,45,17812,252.6
,2012,2012,Lung and Bronchus,22030,Wyoming,56,75-79 years,75-79,45,12701,354.3
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,50-54 years,50-54,29,236017,12.3
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,55-59 years,55-59,46,225838,20.4
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,60-64 years ,60-64,63,211862,29.7
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,65-69 years,65-69,90,191040,47.1
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,70-74 years,70-74,104,144092,72.2
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,75-79 years,75-79,109,106827,102
,2013,2013,Lung and Bronchus,22030,Alabama,01,50-54 years,50-54,177,348926,50.7
,2013,2013,Lung and Bronchus,22030,Alabama,01,55-59 years,55-59,295,335492,87.9
,2013,2013,Lung and Bronchus,22030,Alabama,01,60-64 years ,60-64,398,290915,136.8
,2013,2013,Lung and Bronchus,22030,Alabama,01,65-69 years,65-69,531,240936,220.4
,2013,2013,Lung and Bronchus,22030,Alabama,01,70-74 years,70-74,580,177960,325.9
,2013,2013,Lung and Bronchus,22030,Alabama,01,75-79 years,75-79,469,129149,363.1
,2013,2013,Lung and Bronchus,22030,Alaska,02,55-59 years,55-59,33,52417,63
,2013,2013,Lung and Bronchus,22030,Alaska,02,60-64 years ,60-64,43,41472,103.7
,2013,2013,Lung and Bronchus,22030,Alaska,02,65-69 years,65-69,49,27431,178.6
,2013,2013,Lung and Bronchus,22030,Alaska,02,70-74 years,70-74,38,16567,229.4
,2013,2013,Lung and Bronchus,22030,Alaska,02,75-79 years,75-79,37,9956,371.6
,2013,2013,Lung and Bronchus,22030,Arizona,04,50-54 years,50-54,101,425458,23.7
,2013,2013,Lung and Bronchus,22030,Arizona,04,55-59 years,55-59,183,401484,45.6
,2013,2013,Lung and Bronchus,22030,Arizona,04,60-64 years ,60-64,293,366384,80
,2013,2013,Lung and Bronchus,22030,Arizona,04,65-69 years,65-69,438,328600,133.3
,2013,2013,Lung and Bronchus,22030,Arizona,04,70-74 years,70-74,497,251331,197.7
,2013,2013,Lung and Bronchus,22030,Arizona,04,75-79 years,75-79,466,176356,264.2
,2013,2013,Lung and Bronchus,22030,Arkansas,05,50-54 years,50-54,116,203516,57
,2013,2013,Lung and Bronchus,22030,Arkansas,05,55-59 years,55-59,218,193220,112.8
,2013,2013,Lung and Bronchus,22030,Arkansas,05,60-64 years ,60-64,243,172247,141.1
,2013,2013,Lung and Bronchus,22030,Arkansas,05,65-69 years,65-69,399,147670,270.2
,2013,2013,Lung and Bronchus,22030,Arkansas,05,70-74 years,70-74,374,111812,334.5
,2013,2013,Lung and Bronchus,22030,Arkansas,05,75-79 years,75-79,312,80038,389.8
,2013,2013,Lung and Bronchus,22030,California,06,50-54 years,50-54,460,2636634,17.4
,2013,2013,Lung and Bronchus,22030,California,06,55-59 years,55-59,854,2407159,35.5
,2013,2013,Lung and Bronchus,22030,California,06,60-64 years ,60-64,1308,1995394,65.6
,2013,2013,Lung and Bronchus,22030,California,06,65-69 years,65-69,1731,1564452,110.6
,2013,2013,Lung and Bronchus,22030,California,06,70-74 years,70-74,1919,1101212,174.3
,2013,2013,Lung and Bronchus,22030,California,06,75-79 years,75-79,2019,804533,251
,2013,2013,Lung and Bronchus,22030,Colorado,08,50-54 years,50-54,61,374859,16.3
,2013,2013,Lung and Bronchus,22030,Colorado,08,55-59 years,55-59,129,354107,36.4
,2013,2013,Lung and Bronchus,22030,Colorado,08,60-64 years ,60-64,175,302128,57.9
,2013,2013,Lung and Bronchus,22030,Colorado,08,65-69 years,65-69,228,229315,99.4
,2013,2013,Lung and Bronchus,22030,Colorado,08,70-74 years,70-74,246,151975,161.9
,2013,2013,Lung and Bronchus,22030,Colorado,08,75-79 years,75-79,245,103812,236
,2013,2013,Lung and Bronchus,22030,Connecticut,09,50-54 years,50-54,70,288082,24.3
,2013,2013,Lung and Bronchus,22030,Connecticut,09,55-59 years,55-59,130,266504,48.8
,2013,2013,Lung and Bronchus,22030,Connecticut,09,60-64 years ,60-64,163,214440,76
,2013,2013,Lung and Bronchus,22030,Connecticut,09,65-69 years,65-69,244,173565,140.6
,2013,2013,Lung and Bronchus,22030,Connecticut,09,70-74 years,70-74,254,123018,206.5
,2013,2013,Lung and Bronchus,22030,Connecticut,09,75-79 years,75-79,221,88226,250.5
,2013,2013,Lung and Bronchus,22030,Delaware,10,50-54 years,50-54,32,67946,47.1
,2013,2013,Lung and Bronchus,22030,Delaware,10,55-59 years,55-59,58,64172,90.4
,2013,2013,Lung and Bronchus,22030,Delaware,10,60-64 years ,60-64,75,56609,132.5
,2013,2013,Lung and Bronchus,22030,Delaware,10,65-69 years,65-69,78,49706,156.9
,2013,2013,Lung and Bronchus,22030,Delaware,10,70-74 years,70-74,84,36486,230.2
,2013,2013,Lung and Bronchus,22030,Delaware,10,75-79 years,75-79,79,25234,313.1
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,50-54 years,50-54,16,38443,41.6
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,55-59 years,55-59,31,36358,85.3
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,60-64 years ,60-64,29,31658,91.6
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,65-69 years,65-69,46,24455,188.1
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,70-74 years,70-74,36,16982,212
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,75-79 years,75-79,36,12084,297.9
,2013,2013,Lung and Bronchus,22030,Florida,12,50-54 years,50-54,544,1406293,38.7
,2013,2013,Lung and Bronchus,22030,Florida,12,55-59 years,55-59,999,1308421,76.4
,2013,2013,Lung and Bronchus,22030,Florida,12,60-64 years ,60-64,1299,1184592,109.7
,2013,2013,Lung and Bronchus,22030,Florida,12,65-69 years,65-69,1813,1096136,165.4
,2013,2013,Lung and Bronchus,22030,Florida,12,70-74 years,70-74,1938,875745,221.3
,2013,2013,Lung and Bronchus,22030,Florida,12,75-79 years,75-79,1780,653399,272.4
,2013,2013,Lung and Bronchus,22030,Georgia,13,50-54 years,50-54,288,700152,41.1
,2013,2013,Lung and Bronchus,22030,Georgia,13,55-59 years,55-59,476,627254,75.9
,2013,2013,Lung and Bronchus,22030,Georgia,13,60-64 years ,60-64,618,528751,116.9
,2013,2013,Lung and Bronchus,22030,Georgia,13,65-69 years,65-69,785,428932,183
,2013,2013,Lung and Bronchus,22030,Georgia,13,70-74 years,70-74,749,297498,251.8
,2013,2013,Lung and Bronchus,22030,Georgia,13,75-79 years,75-79,666,199277,334.2
,2013,2013,Lung and Bronchus,22030,Hawaii,15,50-54 years,50-54,24,96492,24.9
,2013,2013,Lung and Bronchus,22030,Hawaii,15,55-59 years,55-59,43,95999,44.8
,2013,2013,Lung and Bronchus,22030,Hawaii,15,60-64 years ,60-64,64,88925,72
,2013,2013,Lung and Bronchus,22030,Hawaii,15,65-69 years,65-69,80,72988,109.6
,2013,2013,Lung and Bronchus,22030,Hawaii,15,70-74 years,70-74,80,48717,164.2
,2013,2013,Lung and Bronchus,22030,Hawaii,15,75-79 years,75-79,93,34680,268.2
,2013,2013,Lung and Bronchus,22030,Idaho,16,50-54 years,50-54,26,105549,24.6
,2013,2013,Lung and Bronchus,22030,Idaho,16,55-59 years,55-59,43,103171,41.7
,2013,2013,Lung and Bronchus,22030,Idaho,16,60-64 years ,60-64,67,92567,72.4
,2013,2013,Lung and Bronchus,22030,Idaho,16,65-69 years,65-69,85,75408,112.7
,2013,2013,Lung and Bronchus,22030,Idaho,16,70-74 years,70-74,118,55180,213.8
,2013,2013,Lung and Bronchus,22030,Idaho,16,75-79 years,75-79,118,37347,316
,2013,2013,Lung and Bronchus,22030,Illinois,17,50-54 years,50-54,311,933455,33.3
,2013,2013,Lung and Bronchus,22030,Illinois,17,55-59 years,55-59,591,873204,67.7
,2013,2013,Lung and Bronchus,22030,Illinois,17,60-64 years ,60-64,760,725295,104.8
,2013,2013,Lung and Bronchus,22030,Illinois,17,65-69 years,65-69,988,560155,176.4
,2013,2013,Lung and Bronchus,22030,Illinois,17,70-74 years,70-74,1066,409177,260.5
,2013,2013,Lung and Bronchus,22030,Illinois,17,75-79 years,75-79,1003,297704,336.9
,2013,2013,Lung and Bronchus,22030,Indiana,18,50-54 years,50-54,209,472525,44.2
,2013,2013,Lung and Bronchus,22030,Indiana,18,55-59 years,55-59,374,449879,83.1
,2013,2013,Lung and Bronchus,22030,Indiana,18,60-64 years ,60-64,496,380670,130.3
,2013,2013,Lung and Bronchus,22030,Indiana,18,65-69 years,65-69,632,296930,212.8
,2013,2013,Lung and Bronchus,22030,Indiana,18,70-74 years,70-74,685,217103,315.5
,2013,2013,Lung and Bronchus,22030,Indiana,18,75-79 years,75-79,632,155597,406.2
,2013,2013,Lung and Bronchus,22030,Iowa,19,50-54 years,50-54,79,221663,35.6
,2013,2013,Lung and Bronchus,22030,Iowa,19,55-59 years,55-59,156,215431,72.4
,2013,2013,Lung and Bronchus,22030,Iowa,19,60-64 years ,60-64,190,186870,101.7
,2013,2013,Lung and Bronchus,22030,Iowa,19,65-69 years,65-69,256,142544,179.6
,2013,2013,Lung and Bronchus,22030,Iowa,19,70-74 years,70-74,282,106678,264.3
,2013,2013,Lung and Bronchus,22030,Iowa,19,75-79 years,75-79,274,83432,328.4
,2013,2013,Lung and Bronchus,22030,Kansas,20,50-54 years,50-54,76,202423,37.5
,2013,2013,Lung and Bronchus,22030,Kansas,20,55-59 years,55-59,110,194572,56.5
,2013,2013,Lung and Bronchus,22030,Kansas,20,60-64 years ,60-64,168,163838,102.5
,2013,2013,Lung and Bronchus,22030,Kansas,20,65-69 years,65-69,213,125696,169.5
,2013,2013,Lung and Bronchus,22030,Kansas,20,70-74 years,70-74,227,90326,251.3
,2013,2013,Lung and Bronchus,22030,Kansas,20,75-79 years,75-79,232,68687,337.8
,2013,2013,Lung and Bronchus,22030,Kentucky,21,50-54 years,50-54,208,321878,64.6
