Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,State,State Code,Race,Race Code,Ethnicity,Ethnicity Code,Deaths,Population,Crude Rate
,2006,2006,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,65,3101034,2.1
,2006,2006,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,20,746840,2.7
,2006,2006,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,149,4878333,3.1
,2006,2006,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,46,1346978,3.4
,2006,2006,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,34,1533607,2.2
,2006,2006,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,32,701330,4.6
,2006,2006,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,156,5269276,3
,2006,2006,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,29,666912,4.3
,2006,2006,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,33,1457075,2.3
,2006,2006,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,24,545967,4.4
,2006,2006,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,55,2422479,2.3
,2006,2006,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,49,1435553,3.4
,2006,2006,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,113,3953367,2.9
,2006,2006,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,170,5752153,3
,2006,2006,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,26,795625,3.3
,2006,2006,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,41,2644340,1.6
,2006,2006,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,58,2474831,2.3
,2006,2006,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,23,882527,2.6
,2006,2006,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,45,2411532,1.9
,2007,2007,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,30,659132,4.6
,2007,2007,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,51,1640724,3.1
,2007,2007,Cervix Uteri,27010,Arizona,04,White,2106-3,Hispanic,2135-2,21,810591,2.6
,2007,2007,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,37,1878303,2
,2007,2007,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,40,1111147,3.6
,2007,2007,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,58,2549967,2.3
,2007,2007,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,29,1187649,2.4
,2007,2007,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,142,5979552,2.4
,2007,2007,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,205,7895270,2.6
,2007,2007,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,32,1741882,1.8
,2007,2007,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,21,1345078,1.6
,2007,2007,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,54,1471170,3.7
,2007,2007,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,40,1818783,2.2
,2007,2007,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,166,5681550,2.9
,2007,2007,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,56,1504878,3.7
,2007,2007,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,83,2768439,3
,2007,2007,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,45,1004074,4.5
,2007,2007,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,128,4248289,3
,2007,2007,Cervix Uteri,27010,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,16,309264,5.2
,2007,2007,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,74,2711233,2.7
,2007,2007,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,35,1382665,2.5
,2007,2007,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,24,1145443,2.1
,2007,2007,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,69,1913579,3.6
,2007,2007,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,39,732326,5.3
,2007,2007,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,37,1385357,2.7
,2007,2007,Cervix Uteri,27010,Maine,23,White,2106-3,Non-Hispanic,2186-5,18,650224,2.8
,2007,2007,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,34,894928,3.8
,2007,2007,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,36,1661100,2.2
,2007,2007,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,40,2639413,1.5
,2007,2007,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,31,767787,4
,2007,2007,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,71,3960400,1.8
,2007,2007,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,22,2248185,1
,2007,2007,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,39,573585,6.8
,2007,2007,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,28,883406,3.2
,2007,2007,Cervix Uteri,27010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,22,368814,6
,2007,2007,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,67,2480556,2.7
,2007,2007,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,22,741262,3
,2007,2007,Cervix Uteri,27010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,18,624836,2.9
,2007,2007,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,26,616949,4.2
,2007,2007,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,63,2773215,2.3
,2007,2007,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,92,1557117,5.9
,2007,2007,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,37,1252501,3
,2007,2007,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,152,5939422,2.6
,2007,2007,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,36,1055927,3.4
,2007,2007,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,80,3153961,2.5
,2007,2007,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,30,753844,4
,2007,2007,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,150,4868120,3.1
,2007,2007,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,45,1351171,3.3
,2007,2007,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,24,1544217,1.6
,2007,2007,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,19,709374,2.7
,2007,2007,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,129,5257388,2.5
,2007,2007,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,28,674173,4.2
,2007,2007,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,43,1482344,2.9
,2007,2007,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,23,552646,4.2
,2007,2007,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,72,2443640,2.9
,2007,2007,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,49,1457863,3.4
,2007,2007,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,117,4096947,2.9
,2007,2007,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,172,5784379,3
,2007,2007,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,34,803180,4.2
,2007,2007,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,71,2650113,2.7
,2007,2007,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,63,2490275,2.5
,2007,2007,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,36,883569,4.1
,2007,2007,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,47,2413513,1.9
,2008,2008,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,27,666959,4
,2008,2008,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,52,1648377,3.2
,2008,2008,Cervix Uteri,27010,Arizona,04,White,2106-3,Hispanic,2135-2,19,835619,2.3
,2008,2008,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,32,1893109,1.7
,2008,2008,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,35,1115455,3.1
,2008,2008,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,50,2615150,1.9
,2008,2008,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,56,1188627,4.7
,2008,2008,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,133,6104981,2.2
,2008,2008,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,182,7849563,2.3
,2008,2008,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,34,1763357,1.9
,2008,2008,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,28,1339941,2.1
,2008,2008,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,61,1495315,4.1
,2008,2008,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,39,1883859,2.1
,2008,2008,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,180,5662295,3.2
,2008,2008,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,52,1538178,3.4
,2008,2008,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,77,2782954,2.8
,2008,2008,Cervix Uteri,27010,Idaho,16,White,2106-3,Non-Hispanic,2186-5,20,659537,3
,2008,2008,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,52,1004523,5.2
,2008,2008,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,128,4236966,3
,2008,2008,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,57,2716618,2.1
,2008,2008,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,32,1383648,2.3
,2008,2008,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,21,1146029,1.8
,2008,2008,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,61,1925022,3.2
,2008,2008,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,47,749504,6.3
,2008,2008,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,42,1391450,3
,2008,2008,Cervix Uteri,27010,Maine,23,White,2106-3,Non-Hispanic,2186-5,17,650519,2.6
,2008,2008,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,31,902647,3.4
,2008,2008,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,42,1651448,2.5
,2008,2008,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,42,2634815,1.6
,2008,2008,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,25,763519,3.3
,2008,2008,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,83,3932384,2.1
,2008,2008,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,35,2252206,1.6
,2008,2008,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,34,579625,5.9
,2008,2008,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,25,884517,2.8
,2008,2008,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,72,2487731,2.9
,2008,2008,Cervix Uteri,27010,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,19,765189,2.5
,2008,2008,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,19,742432,2.6
,2008,2008,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,69,2752007,2.5
,2008,2008,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,77,1556963,4.9
,2008,2008,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,33,1271489,2.6
,2008,2008,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,128,5918637,2.2
,2008,2008,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,37,1077989,3.4
,2008,2008,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,71,3191979,2.2
,2008,2008,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,29,760285,3.8
,2008,2008,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,143,4856408,2.9
,2008,2008,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,57,1355765,4.2
,2008,2008,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,45,1554428,2.9
,2008,2008,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,23,717674,3.2
,2008,2008,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,138,5245035,2.6
,2008,2008,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,37,683883,5.4
,2008,2008,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,39,1506203,2.6
,2008,2008,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,29,559513,5.2
,2008,2008,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,74,2466653,3
,2008,2008,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,48,1483268,3.2
,2008,2008,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,123,4237771,2.9
,2008,2008,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,171,5815553,2.9
,2008,2008,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,27,811659,3.3
,2008,2008,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,62,2658019,2.3
,2008,2008,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,65,2502875,2.6
,2008,2008,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,25,884685,2.8
,2008,2008,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,36,2414856,1.5
,2009,2009,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,32,672060,4.8
,2009,2009,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,44,1653807,2.7
,2009,2009,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,40,1897723,2.1
,2009,2009,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,51,1118853,4.6
,2009,2009,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,46,2674442,1.7
,2009,2009,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,45,1192173,3.8
,2009,2009,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,159,6226657,2.6
,2009,2009,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,183,7808938,2.3
,2009,2009,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,20,1783256,1.1
,2009,2009,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,25,1333482,1.9
,2009,2009,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,60,1515660,4
,2009,2009,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,43,1940069,2.2
,2009,2009,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,170,5641301,3
,2009,2009,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,60,1566722,3.8
,2009,2009,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,69,2788830,2.5
,2009,2009,Cervix Uteri,27010,Idaho,16,White,2106-3,Non-Hispanic,2186-5,16,665785,2.4
,2009,2009,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,53,1005480,5.3
,2009,2009,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,106,4227138,2.5
,2009,2009,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,68,2718402,2.5
,2009,2009,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,32,1383531,2.3
,2009,2009,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,26,1149115,2.3
,2009,2009,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,72,1927626,3.7
,2009,2009,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,32,761502,4.2
,2009,2009,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,38,1398403,2.7
,2009,2009,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,33,914647,3.6
,2009,2009,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,35,1646041,2.1
,2009,2009,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,57,2634396,2.2
,2009,2009,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,31,760281,4.1
,2009,2009,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,74,3906732,1.9
,2009,2009,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,29,2255445,1.3
,2009,2009,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,24,582030,4.1
,2009,2009,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,25,884639,2.8
,2009,2009,Cervix Uteri,27010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,18,375655,4.8
,2009,2009,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,62,2494790,2.5
,2009,2009,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,26,740916,3.5
,2009,2009,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,22,620478,3.5
,2009,2009,Cervix Uteri,27010,New Jersey,34,White,2106-3,Hispanic,2135-2,22,643954,3.4
,2009,2009,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,79,2733298,2.9
,2009,2009,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,91,1563462,5.8
,2009,2009,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,42,1293824,3.2
,2009,2009,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,112,5900136,1.9
,2009,2009,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,40,1096330,3.6
,2009,2009,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,69,3219754,2.1
,2009,2009,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,32,766387,4.2
,2009,2009,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,149,4846035,3.1
,2009,2009,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,40,1362631,2.9
,2009,2009,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,35,1561420,2.2
,2009,2009,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,32,725071,4.4
,2009,2009,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,136,5236153,2.6
,2009,2009,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,26,689887,3.8
,2009,2009,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,45,1524203,3
,2009,2009,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,33,566070,5.8
,2009,2009,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,60,2478582,2.4
,2009,2009,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,53,1514014,3.5
,2009,2009,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,107,4380254,2.4
,2009,2009,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,156,5849237,2.7
,2009,2009,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,23,821577,2.8
,2009,2009,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,64,2670376,2.4
,2009,2009,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,44,2518464,1.7
,2009,2009,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,31,886231,3.5
,2009,2009,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,34,2415979,1.4
,2010,2010,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,27,677229,4
,2010,2010,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,50,1657687,3
,2010,2010,Cervix Uteri,27010,Arizona,04,White,2106-3,Hispanic,2135-2,17,866477,2
,2010,2010,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,43,1901094,2.3
,2010,2010,Cervix Uteri,27010,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,18,241489,7.5
,2010,2010,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,40,1122846,3.6
,2010,2010,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,64,2733223,2.3
,2010,2010,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,41,1197603,3.4
,2010,2010,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,150,6349366,2.4
,2010,2010,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,215,7773948,2.8
,2010,2010,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,42,1798525,2.3
,2010,2010,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,26,1328642,2
,2010,2010,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,72,1539140,4.7
,2010,2010,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,37,2000117,1.8
,2010,2010,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,203,5640400,3.6
,2010,2010,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,51,1590191,3.2
,2010,2010,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,81,2795493,2.9
,2010,2010,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,58,1007192,5.8
,2010,2010,Cervix Uteri,27010,Illinois,17,White,2106-3,Hispanic,2135-2,17,907742,1.9
,2010,2010,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,110,4216667,2.6
,2010,2010,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,80,2719408,2.9
,2010,2010,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,33,1384258,2.4
,2010,2010,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,21,1151698,1.8
,2010,2010,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,56,1935098,2.9
,2010,2010,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,27,772046,3.5
,2010,2010,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,40,1406457,2.8
,2010,2010,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,27,926737,2.9
,2010,2010,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,28,1645684,1.7
,2010,2010,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,43,2634641,1.6
,2010,2010,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,27,760398,3.6
,2010,2010,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,91,3887248,2.3
,2010,2010,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,40,2257527,1.8
,2010,2010,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,31,585992,5.3
,2010,2010,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,26,884495,2.9
,2010,2010,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,59,2500886,2.4
,2010,2010,Cervix Uteri,27010,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,21,769161,2.7
,2010,2010,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,34,624280,5.4
