Period,ST_NAME,NAME,Intent,Count,Rate,TTM_Date_Range,GEOID
2022,Illinois,Morgan County,FA_Homicide,0,0,,17137
2022,Illinois,Moultrie County,FA_Homicide,0,0,,17139
2022,Illinois,Ogle County,FA_Homicide,0,0,,17141
2022,Illinois,Peoria County,FA_Homicide,21,11.8,,17143
2022,Illinois,Perry County,FA_Homicide,0,0,,17145
2022,Illinois,Piatt County,FA_Homicide,0,0,,17147
2022,Illinois,Pike County,FA_Homicide,0,0,,17149
2022,Illinois,Pope County,FA_Homicide,0,0,,17151
2022,Illinois,Pulaski County,FA_Homicide,1-9,-999,,17153
2022,Illinois,Putnam County,FA_Homicide,0,0,,17155
2022,Illinois,Randolph County,FA_Homicide,0,0,,17157
2022,Illinois,Richland County,FA_Homicide,0,0,,17159
2022,Illinois,Rock Island County,FA_Homicide,12,8.5,,17161
2022,Illinois,St. Clair County,FA_Homicide,44,17.4,,17163
2022,Illinois,Saline County,FA_Homicide,0,0,,17165
2022,Illinois,Sangamon County,FA_Homicide,10,5.2,,17167
2022,Illinois,Schuyler County,FA_Homicide,0,0,,17169
2022,Illinois,Scott County,FA_Homicide,0,0,,17171
2022,Illinois,Shelby County,FA_Homicide,0,0,,17173
2022,Illinois,Stark County,FA_Homicide,0,0,,17175
2022,Illinois,Stephenson County,FA_Homicide,1-9,4.3,,17177
2022,Illinois,Tazewell County,FA_Homicide,0,0,,17179
2022,Illinois,Union County,FA_Homicide,0,0,,17181
2022,Illinois,Vermilion County,FA_Homicide,1-9,6.9,,17183
2022,Illinois,Wabash County,FA_Homicide,0,0,,17185
2022,Illinois,Warren County,FA_Homicide,0,0,,17187
2022,Illinois,Washington County,FA_Homicide,0,0,,17189
2022,Illinois,Wayne County,FA_Homicide,0,0,,17191
2022,Illinois,White County,FA_Homicide,0,0,,17193
2022,Illinois,Whiteside County,FA_Homicide,1-9,2.5,,17195
2022,Illinois,Will County,FA_Homicide,24,3.4,,17197
2022,Illinois,Williamson County,FA_Homicide,1-9,2.1,,17199
2022,Illinois,Winnebago County,FA_Homicide,24,8.5,,17201
2022,Illinois,Woodford County,FA_Homicide,1-9,2.3,,17203
2022,Indiana,Adams County,FA_Homicide,0,0,,18001
2022,Indiana,Allen County,FA_Homicide,19,4.9,,18003
2022,Indiana,Bartholomew County,FA_Homicide,1-9,3.1,,18005
2022,Indiana,Benton County,FA_Homicide,0,0,,18007
2022,Indiana,Blackford County,FA_Homicide,0,0,,18009
2022,Indiana,Boone County,FA_Homicide,0,0,,18011
2022,Indiana,Brown County,FA_Homicide,1-9,5.3,,18013
2022,Indiana,Carroll County,FA_Homicide,1-9,4.2,,18015
2022,Indiana,Cass County,FA_Homicide,1-9,2.6,,18017
2022,Indiana,Clark County,FA_Homicide,1-9,4.1,,18019
2022,Indiana,Clay County,FA_Homicide,0,0,,18021
2022,Indiana,Clinton County,FA_Homicide,0,0,,18023
2022,Indiana,Crawford County,FA_Homicide,0,0,,18025
2022,Indiana,Daviess County,FA_Homicide,0,0,,18027
2022,Indiana,Dearborn County,FA_Homicide,0,0,,18029
2022,Indiana,Decatur County,FA_Homicide,0,0,,18031
2022,Indiana,DeKalb County,FA_Homicide,1-9,2.2,,18033
2022,Indiana,Delaware County,FA_Homicide,14,12.5,,18035
2022,Indiana,Dubois County,FA_Homicide,0,0,,18037
2022,Indiana,Elkhart County,FA_Homicide,12,5.8,,18039
2022,Indiana,Fayette County,FA_Homicide,1-9,5.8,,18041
2022,Indiana,Floyd County,FA_Homicide,1-9,5.7,,18043
2022,Indiana,Fountain County,FA_Homicide,0,0,,18045
2022,Indiana,Franklin County,FA_Homicide,0,0,,18047
2022,Indiana,Fulton County,FA_Homicide,0,0,,18049
2022,Indiana,Gibson County,FA_Homicide,0,0,,18051
2022,Indiana,Grant County,FA_Homicide,1-9,3.2,,18053
2022,Indiana,Greene County,FA_Homicide,0,0,,18055
2022,Indiana,Hamilton County,FA_Homicide,1-9,1.4,,18057
2022,Indiana,Hancock County,FA_Homicide,1-9,2.1,,18059
2022,Indiana,Harrison County,FA_Homicide,1-9,3.8,,18061
2022,Indiana,Hendricks County,FA_Homicide,1-9,3.3,,18063
2022,Indiana,Henry County,FA_Homicide,0,0,,18065
2022,Indiana,Howard County,FA_Homicide,1-9,4.1,,18067
2022,Indiana,Huntington County,FA_Homicide,0,0,,18069
2022,Indiana,Jackson County,FA_Homicide,0,0,,18071
2022,Indiana,Jasper County,FA_Homicide,1-9,3.1,,18073
2022,Indiana,Jay County,FA_Homicide,0,0,,18075
2022,Indiana,Jefferson County,FA_Homicide,1-9,3.8,,18077
2022,Indiana,Jennings County,FA_Homicide,0,0,,18079
2022,Indiana,Johnson County,FA_Homicide,1-9,4.1,,18081
2022,Indiana,Knox County,FA_Homicide,1-9,2.3,,18083
2022,Indiana,Kosciusko County,FA_Homicide,1-9,1.9,,18085
2022,Indiana,LaGrange County,FA_Homicide,0,0,,18087
2022,Indiana,Lake County,FA_Homicide,80,16,,18089
2022,Indiana,LaPorte County,FA_Homicide,1-9,5,,18091
2022,Indiana,Lawrence County,FA_Homicide,1-9,3.2,,18093
2022,Indiana,Madison County,FA_Homicide,1-9,3.6,,18095
2022,Indiana,Marion County,FA_Homicide,186,19.2,,18097
2022,Indiana,Marshall County,FA_Homicide,0,0,,18099
2022,Indiana,Martin County,FA_Homicide,0,0,,18101
2022,Indiana,Miami County,FA_Homicide,0,0,,18103
2022,Indiana,Monroe County,FA_Homicide,1-9,4.1,,18105
2022,Indiana,Montgomery County,FA_Homicide,0,0,,18107
2022,Indiana,Morgan County,FA_Homicide,1-9,3,,18109
2022,Indiana,Newton County,FA_Homicide,0,0,,18111
2022,Indiana,Noble County,FA_Homicide,1-9,2.3,,18113
2022,Indiana,Ohio County,FA_Homicide,0,0,,18115
2022,Indiana,Orange County,FA_Homicide,0,0,,18117
2022,Indiana,Owen County,FA_Homicide,1-9,5.9,,18119
2022,Indiana,Parke County,FA_Homicide,0,0,,18121
2022,Indiana,Perry County,FA_Homicide,1-9,3,,18123
2022,Indiana,Pike County,FA_Homicide,1-9,3.1,,18125
2022,Indiana,Porter County,FA_Homicide,1-9,1.8,,18127
2022,Indiana,Posey County,FA_Homicide,0,0,,18129
2022,Indiana,Pulaski County,FA_Homicide,0,0,,18131
2022,Indiana,Putnam County,FA_Homicide,1-9,2.7,,18133
2022,Indiana,Randolph County,FA_Homicide,0,0,,18135
2022,Indiana,Ripley County,FA_Homicide,1-9,2.7,,18137
2022,Indiana,Rush County,FA_Homicide,1-9,3.3,,18139
2022,Indiana,St. Joseph County,FA_Homicide,29,10.7,,18141
2022,Indiana,Scott County,FA_Homicide,1-9,4.4,,18143
2022,Indiana,Shelby County,FA_Homicide,0,0,,18145
2022,Indiana,Spencer County,FA_Homicide,0,0,,18147
2022,Indiana,Starke County,FA_Homicide,0,0,,18149
2022,Indiana,Steuben County,FA_Homicide,1-9,3.2,,18151
2022,Indiana,Sullivan County,FA_Homicide,1-9,2.7,,18153
2022,Indiana,Switzerland County,FA_Homicide,0,0,,18155
2022,Indiana,Tippecanoe County,FA_Homicide,1-9,2.4,,18157
2022,Indiana,Tipton County,FA_Homicide,0,0,,18159
2022,Indiana,Union County,FA_Homicide,0,0,,18161
2022,Indiana,Vanderburgh County,FA_Homicide,12,6.7,,18163
2022,Indiana,Vermillion County,FA_Homicide,0,0,,18165
2022,Indiana,Vigo County,FA_Homicide,1-9,2.5,,18167
2022,Indiana,Wabash County,FA_Homicide,0,0,,18169
2022,Indiana,Warren County,FA_Homicide,0,0,,18171
2022,Indiana,Warrick County,FA_Homicide,1-9,2.8,,18173
2022,Indiana,Washington County,FA_Homicide,1-9,3.2,,18175
2022,Indiana,Wayne County,FA_Homicide,1-9,4.2,,18177
2022,Indiana,Wells County,FA_Homicide,0,0,,18179
2022,Indiana,White County,FA_Homicide,1-9,3,,18181
2022,Indiana,Whitley County,FA_Homicide,1-9,2.4,,18183
2022,Iowa,Adair County,FA_Homicide,0,0,,19001
2022,Iowa,Adams County,FA_Homicide,0,0,,19003
2022,Iowa,Allamakee County,FA_Homicide,0,0,,19005
2022,Iowa,Appanoose County,FA_Homicide,0,0,,19007
2022,Iowa,Audubon County,FA_Homicide,0,0,,19009
2022,Iowa,Benton County,FA_Homicide,0,0,,19011
2022,Iowa,Black Hawk County,FA_Homicide,1-9,4.2,,19013
2022,Iowa,Boone County,FA_Homicide,1-9,1.7,,19015
2022,Iowa,Bremer County,FA_Homicide,0,0,,19017
2022,Iowa,Buchanan County,FA_Homicide,0,0,,19019
2022,Iowa,Buena Vista County,FA_Homicide,0,0,,19021
2022,Iowa,Butler County,FA_Homicide,0,0,,19023
2022,Iowa,Calhoun County,FA_Homicide,1-9,-999,,19025
2022,Iowa,Carroll County,FA_Homicide,0,0,,19027
2022,Iowa,Cass County,FA_Homicide,0,0,,19029
2022,Iowa,Cedar County,FA_Homicide,0,0,,19031
2022,Iowa,Cerro Gordo County,FA_Homicide,1-9,1.3,,19033
2022,Iowa,Cherokee County,FA_Homicide,0,0,,19035
2022,Iowa,Chickasaw County,FA_Homicide,0,0,,19037
2022,Iowa,Clarke County,FA_Homicide,0,0,,19039
2022,Iowa,Clay County,FA_Homicide,1-9,-999,,19041
2022,Iowa,Clayton County,FA_Homicide,0,0,,19043
2022,Iowa,Clinton County,FA_Homicide,1-9,2.1,,19045
2022,Iowa,Crawford County,FA_Homicide,0,0,,19047
2022,Iowa,Dallas County,FA_Homicide,1-9,1.5,,19049
2022,Iowa,Davis County,FA_Homicide,0,0,,19051
2022,Iowa,Decatur County,FA_Homicide,0,0,,19053
2022,Iowa,Delaware County,FA_Homicide,0,0,,19055
2022,Iowa,Des Moines County,FA_Homicide,1-9,1.9,,19057
2022,Iowa,Dickinson County,FA_Homicide,0,0,,19059
2022,Iowa,Dubuque County,FA_Homicide,1-9,1.3,,19061
2022,Iowa,Emmet County,FA_Homicide,0,0,,19063
2022,Iowa,Fayette County,FA_Homicide,0,0,,19065
2022,Iowa,Floyd County,FA_Homicide,0,0,,19067
2022,Iowa,Franklin County,FA_Homicide,0,0,,19069
2022,Iowa,Fremont County,FA_Homicide,0,0,,19071
2022,Iowa,Greene County,FA_Homicide,0,0,,19073
2022,Iowa,Grundy County,FA_Homicide,0,0,,19075
2022,Iowa,Guthrie County,FA_Homicide,0,0,,19077
2022,Iowa,Hamilton County,FA_Homicide,0,0,,19079
2022,Iowa,Hancock County,FA_Homicide,0,0,,19081
2022,Iowa,Hardin County,FA_Homicide,0,0,,19083
2022,Iowa,Harrison County,FA_Homicide,0,0,,19085
2022,Iowa,Henry County,FA_Homicide,0,0,,19087
2022,Iowa,Howard County,FA_Homicide,0,0,,19089
2022,Iowa,Humboldt County,FA_Homicide,0,0,,19091
2022,Iowa,Ida County,FA_Homicide,0,0,,19093
2022,Iowa,Iowa County,FA_Homicide,0,0,,19095
2022,Iowa,Jackson County,FA_Homicide,1-9,3.2,,19097
2022,Iowa,Jasper County,FA_Homicide,0,0,,19099
2022,Iowa,Jefferson County,FA_Homicide,0,0,,19101
2022,Iowa,Johnson County,FA_Homicide,1-9,1.1,,19103
2022,Iowa,Jones County,FA_Homicide,0,0,,19105
2022,Iowa,Keokuk County,FA_Homicide,0,0,,19107
2022,Iowa,Kossuth County,FA_Homicide,0,0,,19109
2022,Iowa,Lee County,FA_Homicide,1-9,1.9,,19111
2022,Iowa,Linn County,FA_Homicide,10,4.4,,19113
2022,Iowa,Louisa County,FA_Homicide,0,0,,19115
2022,Iowa,Lucas County,FA_Homicide,0,0,,19117
2022,Iowa,Lyon County,FA_Homicide,0,0,,19119
2022,Iowa,Madison County,FA_Homicide,0,0,,19121
2022,Iowa,Mahaska County,FA_Homicide,0,0,,19123
2022,Iowa,Marion County,FA_Homicide,0,0,,19125
2022,Iowa,Marshall County,FA_Homicide,0,0,,19127
2022,Iowa,Mills County,FA_Homicide,0,0,,19129
2022,Iowa,Mitchell County,FA_Homicide,0,0,,19131
2022,Iowa,Monona County,FA_Homicide,0,0,,19133
2022,Iowa,Monroe County,FA_Homicide,1-9,-999,,19135
2022,Iowa,Montgomery County,FA_Homicide,0,0,,19137
2022,Iowa,Muscatine County,FA_Homicide,1-9,2.1,,19139
2022,Iowa,O'Brien County,FA_Homicide,0,0,,19141
2022,Iowa,Osceola County,FA_Homicide,0,0,,19143
2022,Iowa,Page County,FA_Homicide,0,0,,19145
2022,Iowa,Palo Alto County,FA_Homicide,0,0,,19147
2022,Iowa,Plymouth County,FA_Homicide,0,0,,19149
2022,Iowa,Pocahontas County,FA_Homicide,0,0,,19151
2022,Iowa,Polk County,FA_Homicide,18,3.6,,19153
2022,Iowa,Pottawattamie County,FA_Homicide,1-9,1.2,,19155
2022,Iowa,Poweshiek County,FA_Homicide,0,0,,19157
2022,Iowa,Ringgold County,FA_Homicide,0,0,,19159
2022,Iowa,Sac County,FA_Homicide,0,0,,19161
2022,Iowa,Scott County,FA_Homicide,1-9,3.2,,19163
2022,Iowa,Shelby County,FA_Homicide,0,0,,19165
2022,Iowa,Sioux County,FA_Homicide,0,0,,19167
2022,Iowa,Story County,FA_Homicide,1-9,1.2,,19169
2022,Iowa,Tama County,FA_Homicide,0,0,,19171
2022,Iowa,Taylor County,FA_Homicide,0,0,,19173
2022,Iowa,Union County,FA_Homicide,0,0,,19175
2022,Iowa,Van Buren County,FA_Homicide,0,0,,19177
2022,Iowa,Wapello County,FA_Homicide,0,0,,19179
2022,Iowa,Warren County,FA_Homicide,0,0,,19181
2022,Iowa,Washington County,FA_Homicide,0,0,,19183
2022,Iowa,Wayne County,FA_Homicide,0,0,,19185
2022,Iowa,Webster County,FA_Homicide,1-9,1.5,,19187
2022,Iowa,Winnebago County,FA_Homicide,0,0,,19189
2022,Iowa,Winneshiek County,FA_Homicide,0,0,,19191
2022,Iowa,Woodbury County,FA_Homicide,1-9,1.8,,19193
2022,Iowa,Worth County,FA_Homicide,0,0,,19195
2022,Iowa,Wright County,FA_Homicide,0,0,,19197
2022,Kansas,Allen County,FA_Homicide,1-9,3.7,,20001
2022,Kansas,Anderson County,FA_Homicide,0,0,,20003
2022,Kansas,Atchison County,FA_Homicide,0,0,,20005
2022,Kansas,Barber County,FA_Homicide,0,0,,20007
2022,Kansas,Barton County,FA_Homicide,0,0,,20009
2022,Kansas,Bourbon County,FA_Homicide,0,0,,20011
2022,Kansas,Brown County,FA_Homicide,1-9,-999,,20013
2022,Kansas,Butler County,FA_Homicide,1-9,2,,20015
2022,Kansas,Chase County,FA_Homicide,0,0,,20017
2022,Kansas,Chautauqua County,FA_Homicide,0,0,,20019
2022,Kansas,Cherokee County,FA_Homicide,0,0,,20021
2022,Kansas,Cheyenne County,FA_Homicide,0,0,,20023
2022,Kansas,Clark County,FA_Homicide,0,0,,20025
2022,Kansas,Clay County,FA_Homicide,0,0,,20027
2022,Kansas,Cloud County,FA_Homicide,0,0,,20029
2022,Kansas,Coffey County,FA_Homicide,0,0,,20031
2022,Kansas,Comanche County,FA_Homicide,0,0,,20033
2022,Kansas,Cowley County,FA_Homicide,0,0,,20035
2022,Kansas,Crawford County,FA_Homicide,1-9,3.9,,20037
2022,Kansas,Decatur County,FA_Homicide,1-9,-999,,20039
2022,Kansas,Dickinson County,FA_Homicide,0,0,,20041
2022,Kansas,Doniphan County,FA_Homicide,0,0,,20043
2022,Kansas,Douglas County,FA_Homicide,1-9,4,,20045
2022,Kansas,Edwards County,FA_Homicide,0,0,,20047
2022,Kansas,Elk County,FA_Homicide,0,0,,20049
2022,Kansas,Ellis County,FA_Homicide,0,0,,20051
2022,Kansas,Ellsworth County,FA_Homicide,0,0,,20053
2022,Kansas,Finney County,FA_Homicide,1-9,2.7,,20055
2022,Kansas,Ford County,FA_Homicide,0,0,,20057
2022,Kansas,Franklin County,FA_Homicide,0,0,,20059
2022,Kansas,Geary County,FA_Homicide,1-9,4.1,,20061
2022,Kansas,Gove County,FA_Homicide,0,0,,20063
2022,Kansas,Graham County,FA_Homicide,0,0,,20065
2022,Kansas,Grant County,FA_Homicide,0,0,,20067
2022,Kansas,Gray County,FA_Homicide,0,0,,20069
2022,Kansas,Greeley County,FA_Homicide,0,0,,20071
2022,Kansas,Greenwood County,FA_Homicide,0,0,,20073
2022,Kansas,Hamilton County,FA_Homicide,0,0,,20075
2022,Kansas,Harper County,FA_Homicide,0,0,,20077
2022,Kansas,Harvey County,FA_Homicide,0,0,,20079
2022,Kansas,Haskell County,FA_Homicide,0,0,,20081
2022,Kansas,Hodgeman County,FA_Homicide,0,0,,20083
2022,Kansas,Jackson County,FA_Homicide,1-9,3.4,,20085
2022,Kansas,Jefferson County,FA_Homicide,0,0,,20087
2022,Kansas,Jewell County,FA_Homicide,0,0,,20089
2022,Kansas,Johnson County,FA_Homicide,11,1.8,,20091
2022,Kansas,Kearny County,FA_Homicide,0,0,,20093
2022,Kansas,Kingman County,FA_Homicide,0,0,,20095
2022,Kansas,Kiowa County,FA_Homicide,0,0,,20097
2022,Kansas,Labette County,FA_Homicide,1-9,5.2,,20099
2022,Kansas,Lane County,FA_Homicide,0,0,,20101
2022,Kansas,Leavenworth County,FA_Homicide,1-9,2.8,,20103
2022,Kansas,Lincoln County,FA_Homicide,0,0,,20105
2022,Kansas,Linn County,FA_Homicide,0,0,,20107
2022,Kansas,Logan County,FA_Homicide,0,0,,20109
2022,Kansas,Lyon County,FA_Homicide,0,0,,20111
2022,Kansas,McPherson County,FA_Homicide,0,0,,20113
2022,Kansas,Marion County,FA_Homicide,0,0,,20115
2022,Kansas,Marshall County,FA_Homicide,1-9,-999,,20117
2022,Kansas,Meade County,FA_Homicide,0,0,,20119
2022,Kansas,Miami County,FA_Homicide,1-9,3,,20121
2022,Kansas,Mitchell County,FA_Homicide,0,0,,20123
2022,Kansas,Montgomery County,FA_Homicide,1-9,4.2,,20125
2022,Kansas,Morris County,FA_Homicide,0,0,,20127
2022,Kansas,Morton County,FA_Homicide,0,0,,20129
2022,Kansas,Nemaha County,FA_Homicide,0,0,,20131
2022,Kansas,Neosho County,FA_Homicide,1-9,6.9,,20133
2022,Kansas,Ness County,FA_Homicide,0,0,,20135
2022,Kansas,Norton County,FA_Homicide,0,0,,20137
2022,Kansas,Osage County,FA_Homicide,0,0,,20139
2022,Kansas,Osborne County,FA_Homicide,0,0,,20141
2022,Kansas,Ottawa County,FA_Homicide,0,0,,20143
2022,Kansas,Pawnee County,FA_Homicide,1-9,-999,,20145
2022,Kansas,Phillips County,FA_Homicide,0,0,,20147
2022,Kansas,Pottawatomie County,FA_Homicide,0,0,,20149
2022,Kansas,Pratt County,FA_Homicide,0,0,,20151
2022,Kansas,Rawlins County,FA_Homicide,0,0,,20153
2022,Kansas,Reno County,FA_Homicide,0,0,,20155
2022,Kansas,Republic County,FA_Homicide,0,0,,20157
2022,Kansas,Rice County,FA_Homicide,0,0,,20159
2022,Kansas,Riley County,FA_Homicide,1-9,1.8,,20161
2022,Kansas,Rooks County,FA_Homicide,0,0,,20163
2022,Kansas,Rush County,FA_Homicide,1-9,-999,,20165
2022,Kansas,Russell County,FA_Homicide,0,0,,20167
2022,Kansas,Saline County,FA_Homicide,1-9,4,,20169
2022,Kansas,Scott County,FA_Homicide,0,0,,20171
2022,Kansas,Sedgwick County,FA_Homicide,27,5.1,,20173
2022,Kansas,Seward County,FA_Homicide,1-9,3.7,,20175
2022,Kansas,Shawnee County,FA_Homicide,16,9,,20177
2022,Kansas,Sheridan County,FA_Homicide,0,0,,20179
2022,Kansas,Sherman County,FA_Homicide,0,0,,20181
2022,Kansas,Smith County,FA_Homicide,0,0,,20183
2022,Kansas,Stafford County,FA_Homicide,0,0,,20185
2022,Kansas,Stanton County,FA_Homicide,0,0,,20187
2022,Kansas,Stevens County,FA_Homicide,0,0,,20189
2022,Kansas,Sumner County,FA_Homicide,1-9,2.9,,20191
2022,Kansas,Thomas County,FA_Homicide,0,0,,20193
2022,Kansas,Trego County,FA_Homicide,0,0,,20195
2022,Kansas,Wabaunsee County,FA_Homicide,0,0,,20197
2022,Kansas,Wallace County,FA_Homicide,0,0,,20199
2022,Kansas,Washington County,FA_Homicide,0,0,,20201
2022,Kansas,Wichita County,FA_Homicide,0,0,,20203
2022,Kansas,Wilson County,FA_Homicide,0,0,,20205
2022,Kansas,Woodson County,FA_Homicide,0,0,,20207
2022,Kansas,Wyandotte County,FA_Homicide,35,21.1,,20209
2022,Kentucky,Adair County,FA_Homicide,0,0,,21001
2022,Kentucky,Allen County,FA_Homicide,0,0,,21003
2022,Kentucky,Anderson County,FA_Homicide,0,0,,21005
2022,Kentucky,Ballard County,FA_Homicide,0,0,,21007
2022,Kentucky,Barren County,FA_Homicide,1-9,2.5,,21009
2022,Kentucky,Bath County,FA_Homicide,1-9,3.7,,21011
2022,Kentucky,Bell County,FA_Homicide,0,0,,21013
2022,Kentucky,Boone County,FA_Homicide,1-9,1.8,,21015
2022,Kentucky,Bourbon County,FA_Homicide,1-9,3.4,,21017
2022,Kentucky,Boyd County,FA_Homicide,1-9,4.7,,21019
2022,Kentucky,Boyle County,FA_Homicide,0,0,,21021
2022,Kentucky,Bracken County,FA_Homicide,0,0,,21023
2022,Kentucky,Breathitt County,FA_Homicide,0,0,,21025
2022,Kentucky,Breckinridge County,FA_Homicide,0,0,,21027
2022,Kentucky,Bullitt County,FA_Homicide,1-9,2.6,,21029
2022,Kentucky,Butler County,FA_Homicide,0,0,,21031
2022,Kentucky,Caldwell County,FA_Homicide,1-9,3.8,,21033
2022,Kentucky,Calloway County,FA_Homicide,1-9,4,,21035
2022,Kentucky,Campbell County,FA_Homicide,0,0,,21037
2022,Kentucky,Carlisle County,FA_Homicide,0,0,,21039
2022,Kentucky,Carroll County,FA_Homicide,0,0,,21041
2022,Kentucky,Carter County,FA_Homicide,1-9,3.6,,21043
2022,Kentucky,Casey County,FA_Homicide,0,0,,21045
2022,Kentucky,Christian County,FA_Homicide,1-9,4.3,,21047
2022,Kentucky,Clark County,FA_Homicide,0,0,,21049
2022,Kentucky,Clay County,FA_Homicide,0,0,,21051
2022,Kentucky,Clinton County,FA_Homicide,0,0,,21053
2022,Kentucky,Crittenden County,FA_Homicide,1-9,-999,,21055
2022,Kentucky,Cumberland County,FA_Homicide,0,0,,21057
2022,Kentucky,Daviess County,FA_Homicide,1-9,3.8,,21059
2022,Kentucky,Edmonson County,FA_Homicide,0,0,,21061
2022,Kentucky,Elliott County,FA_Homicide,0,0,,21063
2022,Kentucky,Estill County,FA_Homicide,0,0,,21065
2022,Kentucky,Fayette County,FA_Homicide,35,10.9,,21067
2022,Kentucky,Fleming County,FA_Homicide,0,0,,21069
2022,Kentucky,Floyd County,FA_Homicide,1-9,9.4,,21071
2022,Kentucky,Franklin County,FA_Homicide,1-9,4.8,,21073
2022,Kentucky,Fulton County,FA_Homicide,0,0,,21075
2022,Kentucky,Gallatin County,FA_Homicide,0,0,,21077
2022,Kentucky,Garrard County,FA_Homicide,0,0,,21079
2022,Kentucky,Grant County,FA_Homicide,0,0,,21081
2022,Kentucky,Graves County,FA_Homicide,0,0,,21083
2022,Kentucky,Grayson County,FA_Homicide,1-9,3,,21085
2022,Kentucky,Green County,FA_Homicide,0,0,,21087
2022,Kentucky,Greenup County,FA_Homicide,1-9,3.3,,21089
2022,Kentucky,Hancock County,FA_Homicide,0,0,,21091
2022,Kentucky,Hardin County,FA_Homicide,1-9,1.9,,21093
2022,Kentucky,Harlan County,FA_Homicide,1-9,4.9,,21095
2022,Kentucky,Harrison County,FA_Homicide,1-9,3.1,,21097
2022,Kentucky,Hart County,FA_Homicide,1-9,3,,21099
2022,Kentucky,Henderson County,FA_Homicide,1-9,6.3,,21101
2022,Kentucky,Henry County,FA_Homicide,0,0,,21103
2022,Kentucky,Hickman County,FA_Homicide,0,0,,21105
2022,Kentucky,Hopkins County,FA_Homicide,0,0,,21107
2022,Kentucky,Jackson County,FA_Homicide,0,0,,21109
2022,Kentucky,Jefferson County,FA_Homicide,140,18.1,,21111
2022,Kentucky,Jessamine County,FA_Homicide,1-9,3.8,,21113
2022,Kentucky,Johnson County,FA_Homicide,1-9,9.6,,21115
2022,Kentucky,Kenton County,FA_Homicide,1-9,2.5,,21117
2022,Kentucky,Knott County,FA_Homicide,1-9,6.7,,21119
2022,Kentucky,Knox County,FA_Homicide,0,0,,21121
2022,Kentucky,Larue County,FA_Homicide,1-9,3.1,,21123
2022,Kentucky,Laurel County,FA_Homicide,1-9,2.2,,21125
2022,Kentucky,Lawrence County,FA_Homicide,1-9,4.6,,21127
2022,Kentucky,Lee County,FA_Homicide,0,0,,21129
2022,Kentucky,Leslie County,FA_Homicide,1-9,4.6,,21131
2022,Kentucky,Letcher County,FA_Homicide,0,0,,21133
2022,Kentucky,Lewis County,FA_Homicide,1-9,3.9,,21135
2022,Kentucky,Lincoln County,FA_Homicide,0,0,,21137
2022,Kentucky,Livingston County,FA_Homicide,0,0,,21139
2022,Kentucky,Logan County,FA_Homicide,1-9,4.5,,21141
2022,Kentucky,Lyon County,FA_Homicide,0,0,,21143
2022,Kentucky,McCracken County,FA_Homicide,1-9,3.1,,21145
2022,Kentucky,McCreary County,FA_Homicide,0,0,,21147
2022,Kentucky,McLean County,FA_Homicide,0,0,,21149
2022,Kentucky,Madison County,FA_Homicide,1-9,1.9,,21151
2022,Kentucky,Magoffin County,FA_Homicide,0,0,,21153
2022,Kentucky,Marion County,FA_Homicide,0,0,,21155
2022,Kentucky,Marshall County,FA_Homicide,1-9,3.1,,21157
2022,Kentucky,Martin County,FA_Homicide,1-9,5.9,,21159
2022,Kentucky,Mason County,FA_Homicide,0,0,,21161
2022,Kentucky,Meade County,FA_Homicide,0,0,,21163
2022,Kentucky,Menifee County,FA_Homicide,0,0,,21165
2022,Kentucky,Mercer County,FA_Homicide,0,0,,21167
2022,Kentucky,Metcalfe County,FA_Homicide,0,0,,21169
2022,Kentucky,Monroe County,FA_Homicide,0,0,,21171
2022,Kentucky,Montgomery County,FA_Homicide,1-9,4,,21173
2022,Kentucky,Morgan County,FA_Homicide,0,0,,21175
2022,Kentucky,Muhlenberg County,FA_Homicide,0,0,,21177
2022,Kentucky,Nelson County,FA_Homicide,1-9,3.1,,21179
2022,Kentucky,Nicholas County,FA_Homicide,0,0,,21181
2022,Kentucky,Ohio County,FA_Homicide,1-9,5.5,,21183
2022,Kentucky,Oldham County,FA_Homicide,1-9,2.4,,21185
2022,Kentucky,Owen County,FA_Homicide,0,0,,21187
2022,Kentucky,Owsley County,FA_Homicide,1-9,4.6,,21189
2022,Kentucky,Pendleton County,FA_Homicide,0,0,,21191
2022,Kentucky,Perry County,FA_Homicide,1-9,4.8,,21193
2022,Kentucky,Pike County,FA_Homicide,1-9,5.7,,21195
2022,Kentucky,Powell County,FA_Homicide,0,0,,21197
2022,Kentucky,Pulaski County,FA_Homicide,1-9,3.1,,21199
2022,Kentucky,Robertson County,FA_Homicide,0,0,,21201
2022,Kentucky,Rockcastle County,FA_Homicide,0,0,,21203
2022,Kentucky,Rowan County,FA_Homicide,0,0,,21205
2022,Kentucky,Russell County,FA_Homicide,0,0,,21207
2022,Kentucky,Scott County,FA_Homicide,1-9,3,,21209
2022,Kentucky,Shelby County,FA_Homicide,1-9,2.7,,21211
2022,Kentucky,Simpson County,FA_Homicide,1-9,3.6,,21213
2022,Kentucky,Spencer County,FA_Homicide,1-9,3.6,,21215
2022,Kentucky,Taylor County,FA_Homicide,1-9,2.6,,21217
2022,Kentucky,Todd County,FA_Homicide,1-9,6.1,,21219
2022,Kentucky,Trigg County,FA_Homicide,0,0,,21221
2022,Kentucky,Trimble County,FA_Homicide,1-9,-999,,21223
2022,Kentucky,Union County,FA_Homicide,0,0,,21225
