Period,ST_NAME,NAME,Intent,Count,Rate,TTM_Date_Range,GEOID
2022,Virginia,Augusta County,FA_Suicide,13,16.7,,51015
2022,Virginia,Bath County,FA_Suicide,0,0,,51017
2022,Virginia,Bedford County,FA_Suicide,14,17.3,,51019
2022,Virginia,Bland County,FA_Suicide,0,0,,51021
2022,Virginia,Botetourt County,FA_Suicide,1-9,12.3,,51023
2022,Virginia,Brunswick County,FA_Suicide,1-9,9.1,,51025
2022,Virginia,Buchanan County,FA_Suicide,1-9,10.6,,51027
2022,Virginia,Buckingham County,FA_Suicide,0,0,,51029
2022,Virginia,Campbell County,FA_Suicide,1-9,10,,51031
2022,Virginia,Caroline County,FA_Suicide,1-9,10.9,,51033
2022,Virginia,Carroll County,FA_Suicide,1-9,13.7,,51035
2022,Virginia,Charles City County,FA_Suicide,0,0,,51036
2022,Virginia,Charlotte County,FA_Suicide,1-9,9.5,,51037
2022,Virginia,Chesterfield County,FA_Suicide,25,6.6,,51041
2022,Virginia,Clarke County,FA_Suicide,1-9,7.7,,51043
2022,Virginia,Craig County,FA_Suicide,0,0,,51045
2022,Virginia,Culpeper County,FA_Suicide,1-9,11.1,,51047
2022,Virginia,Cumberland County,FA_Suicide,1-9,-999,,51049
2022,Virginia,Dickenson County,FA_Suicide,1-9,11.4,,51051
2022,Virginia,Dinwiddie County,FA_Suicide,1-9,10.2,,51053
2022,Virginia,Essex County,FA_Suicide,1-9,-999,,51057
2022,Virginia,Fairfax County,FA_Suicide,48,4.2,,51059
2022,Virginia,Fauquier County,FA_Suicide,10,13.4,,51061
2022,Virginia,Floyd County,FA_Suicide,1-9,13.4,,51063
2022,Virginia,Fluvanna County,FA_Suicide,0,0,,51065
2022,Virginia,Franklin County,FA_Suicide,1-9,11.2,,51067
2022,Virginia,Frederick County,FA_Suicide,1-9,8.300000000000001,,51069
2022,Virginia,Giles County,FA_Suicide,1-9,11.8,,51071
2022,Virginia,Gloucester County,FA_Suicide,1-9,8.1,,51073
2022,Virginia,Goochland County,FA_Suicide,1-9,10.6,,51075
2022,Virginia,Grayson County,FA_Suicide,0,0,,51077
2022,Virginia,Greene County,FA_Suicide,1-9,10,,51079
2022,Virginia,Greensville County,FA_Suicide,1-9,9.800000000000001,,51081
2022,Virginia,Halifax County,FA_Suicide,1-9,9.9,,51083
2022,Virginia,Hanover County,FA_Suicide,16,14.2,,51085
2022,Virginia,Henrico County,FA_Suicide,28,8.4,,51087
2022,Virginia,Henry County,FA_Suicide,1-9,10.3,,51089
2022,Virginia,Highland County,FA_Suicide,0,0,,51091
2022,Virginia,Isle of Wight County,FA_Suicide,1-9,9.300000000000001,,51093
2022,Virginia,James City County,FA_Suicide,1-9,8.4,,51095
2022,Virginia,King and Queen County,FA_Suicide,1-9,9.699999999999999,,51097
2022,Virginia,King George County,FA_Suicide,1-9,10.1,,51099
2022,Virginia,King William County,FA_Suicide,1-9,10.9,,51101
2022,Virginia,Lancaster County,FA_Suicide,0,0,,51103
2022,Virginia,Lee County,FA_Suicide,1-9,11.4,,51105
2022,Virginia,Loudoun County,FA_Suicide,15,3.5,,51107
2022,Virginia,Louisa County,FA_Suicide,1-9,11.8,,51109
2022,Virginia,Lunenburg County,FA_Suicide,1-9,9.300000000000001,,51111
2022,Virginia,Madison County,FA_Suicide,1-9,11.2,,51113
2022,Virginia,Mathews County,FA_Suicide,0,0,,51115
2022,Virginia,Mecklenburg County,FA_Suicide,1-9,9.6,,51117
2022,Virginia,Middlesex County,FA_Suicide,1-9,-999,,51119
2022,Virginia,Montgomery County,FA_Suicide,1-9,9.1,,51121
2022,Virginia,Nelson County,FA_Suicide,1-9,-999,,51125
2022,Virginia,New Kent County,FA_Suicide,0,0,,51127
2022,Virginia,Northampton County,FA_Suicide,0,0,,51131
2022,Virginia,Northumberland County,FA_Suicide,1-9,12.4,,51133
2022,Virginia,Nottoway County,FA_Suicide,1-9,9.9,,51135
2022,Virginia,Orange County,FA_Suicide,1-9,11.1,,51137
2022,Virginia,Page County,FA_Suicide,1-9,12.5,,51139
2022,Virginia,Patrick County,FA_Suicide,1-9,10.9,,51141
2022,Virginia,Pittsylvania County,FA_Suicide,10,16.7,,51143
2022,Virginia,Powhatan County,FA_Suicide,1-9,12.1,,51145
2022,Virginia,Prince Edward County,FA_Suicide,1-9,9.1,,51147
2022,Virginia,Prince George County,FA_Suicide,1-9,9,,51149
2022,Virginia,Prince William County,FA_Suicide,15,3.1,,51153
2022,Virginia,Pulaski County,FA_Suicide,1-9,11.2,,51155
2022,Virginia,Rappahannock County,FA_Suicide,0,0,,51157
2022,Virginia,Richmond County,FA_Suicide,0,0,,51159
2022,Virginia,Roanoke County,FA_Suicide,1-9,10.5,,51161
2022,Virginia,Rockbridge County,FA_Suicide,1-9,12.7,,51163
2022,Virginia,Rockingham County,FA_Suicide,1-9,9.800000000000001,,51165
2022,Virginia,Russell County,FA_Suicide,1-9,12,,51167
2022,Virginia,Scott County,FA_Suicide,1-9,13.5,,51169
2022,Virginia,Shenandoah County,FA_Suicide,1-9,9.699999999999999,,51171
2022,Virginia,Smyth County,FA_Suicide,1-9,12.8,,51173
2022,Virginia,Southampton County,FA_Suicide,1-9,-999,,51175
2022,Virginia,Spotsylvania County,FA_Suicide,19,12.9,,51177
2022,Virginia,Stafford County,FA_Suicide,11,6.7,,51179
2022,Virginia,Surry County,FA_Suicide,1-9,-999,,51181
2022,Virginia,Sussex County,FA_Suicide,0,0,,51183
2022,Virginia,Tazewell County,FA_Suicide,1-9,14.1,,51185
2022,Virginia,Warren County,FA_Suicide,1-9,10.9,,51187
2022,Virginia,Washington County,FA_Suicide,1-9,12.5,,51191
2022,Virginia,Westmoreland County,FA_Suicide,1-9,8.800000000000001,,51193
2022,Virginia,Wise County,FA_Suicide,0,0,,51195
2022,Virginia,Wythe County,FA_Suicide,1-9,14.2,,51197
2022,Virginia,York County,FA_Suicide,1-9,9.5,,51199
2022,Virginia,Alexandria city,FA_Suicide,1-9,3.5,,51510
2022,Virginia,Bristol city,FA_Suicide,1-9,13,,51520
2022,Virginia,Buena Vista city,FA_Suicide,1-9,12.2,,51530
2022,Virginia,Charlottesville city,FA_Suicide,1-9,7.6,,51540
2022,Virginia,Chesapeake city,FA_Suicide,22,8.699999999999999,,51550
2022,Virginia,Colonial Heights city,FA_Suicide,0,0,,51570
2022,Virginia,Covington city,FA_Suicide,0,0,,51580
2022,Virginia,Danville city,FA_Suicide,1-9,9.4,,51590
2022,Virginia,Emporia city,FA_Suicide,0,0,,51595
2022,Virginia,Fairfax city,FA_Suicide,1-9,4.2,,51600
2022,Virginia,Falls Church city,FA_Suicide,1-9,3.6,,51610
2022,Virginia,Franklin city,FA_Suicide,1-9,10.1,,51620
2022,Virginia,Fredericksburg city,FA_Suicide,1-9,8.9,,51630
2022,Virginia,Galax city,FA_Suicide,1-9,14.2,,51640
2022,Virginia,Hampton city,FA_Suicide,12,8.699999999999999,,51650
2022,Virginia,Harrisonburg city,FA_Suicide,1-9,7.3,,51660
2022,Virginia,Hopewell city,FA_Suicide,1-9,-999,,51670
2022,Virginia,Lexington city,FA_Suicide,0,0,,51678
2022,Virginia,Lynchburg city,FA_Suicide,1-9,7.7,,51680
2022,Virginia,Manassas city,FA_Suicide,1-9,4.7,,51683
2022,Virginia,Manassas Park city,FA_Suicide,1-9,4.4,,51685
2022,Virginia,Martinsville city,FA_Suicide,1-9,9.1,,51690
2022,Virginia,Newport News city,FA_Suicide,21,11.4,,51700
2022,Virginia,Norfolk city,FA_Suicide,23,9.9,,51710
2022,Virginia,Norton city,FA_Suicide,1-9,15.2,,51720
2022,Virginia,Petersburg city,FA_Suicide,1-9,13.5,,51730
2022,Virginia,Poquoson city,FA_Suicide,1-9,9.300000000000001,,51735
2022,Virginia,Portsmouth city,FA_Suicide,16,16.5,,51740
2022,Virginia,Radford city,FA_Suicide,1-9,9.800000000000001,,51750
2022,Virginia,Richmond city,FA_Suicide,15,6.6,,51760
2022,Virginia,Roanoke city,FA_Suicide,11,11.3,,51770
2022,Virginia,Salem city,FA_Suicide,1-9,10,,51775
2022,Virginia,Staunton city,FA_Suicide,0,0,,51790
2022,Virginia,Suffolk city,FA_Suicide,11,11.2,,51800
2022,Virginia,Virginia Beach city,FA_Suicide,40,8.800000000000001,,51810
2022,Virginia,Waynesboro city,FA_Suicide,1-9,9.6,,51820
2022,Virginia,Williamsburg city,FA_Suicide,0,0,,51830
2022,Virginia,Winchester city,FA_Suicide,1-9,7.8,,51840
2022,Washington,Adams County,FA_Suicide,0,0,,53001
2022,Washington,Asotin County,FA_Suicide,1-9,13.7,,53003
2022,Washington,Benton County,FA_Suicide,23,10.8,,53005
2022,Washington,Chelan County,FA_Suicide,10,12.5,,53007
2022,Washington,Clallam County,FA_Suicide,17,21.9,,53009
2022,Washington,Clark County,FA_Suicide,36,7,,53011
2022,Washington,Columbia County,FA_Suicide,0,0,,53013
2022,Washington,Cowlitz County,FA_Suicide,19,17,,53015
2022,Washington,Douglas County,FA_Suicide,1-9,7.6,,53017
2022,Washington,Ferry County,FA_Suicide,1-9,15.8,,53019
2022,Washington,Franklin County,FA_Suicide,1-9,6.9,,53021
2022,Washington,Garfield County,FA_Suicide,1-9,-999,,53023
2022,Washington,Grant County,FA_Suicide,1-9,7.9,,53025
2022,Washington,Grays Harbor County,FA_Suicide,14,18.2,,53027
2022,Washington,Island County,FA_Suicide,12,13.8,,53029
2022,Washington,Jefferson County,FA_Suicide,1-9,16.3,,53031
2022,Washington,King County,FA_Suicide,126,5.6,,53033
2022,Washington,Kitsap County,FA_Suicide,18,6.5,,53035
2022,Washington,Kittitas County,FA_Suicide,1-9,6.4,,53037
2022,Washington,Klickitat County,FA_Suicide,1-9,10.2,,53039
2022,Washington,Lewis County,FA_Suicide,11,12.9,,53041
2022,Washington,Lincoln County,FA_Suicide,0,0,,53043
2022,Washington,Mason County,FA_Suicide,11,16.1,,53045
2022,Washington,Okanogan County,FA_Suicide,10,23,,53047
2022,Washington,Pacific County,FA_Suicide,1-9,10.1,,53049
2022,Washington,Pend Oreille County,FA_Suicide,1-9,17,,53051
2022,Washington,Pierce County,FA_Suicide,101,10.9,,53053
2022,Washington,San Juan County,FA_Suicide,0,0,,53055
2022,Washington,Skagit County,FA_Suicide,1-9,7.8,,53057
2022,Washington,Skamania County,FA_Suicide,1-9,9.199999999999999,,53059
2022,Washington,Snohomish County,FA_Suicide,61,7.3,,53061
2022,Washington,Spokane County,FA_Suicide,54,9.800000000000001,,53063
2022,Washington,Stevens County,FA_Suicide,10,20.7,,53065
2022,Washington,Thurston County,FA_Suicide,30,10,,53067
2022,Washington,Wahkiakum County,FA_Suicide,1-9,11.6,,53069
2022,Washington,Walla Walla County,FA_Suicide,1-9,9.300000000000001,,53071
2022,Washington,Whatcom County,FA_Suicide,32,13.9,,53073
2022,Washington,Whitman County,FA_Suicide,1-9,9.6,,53075
2022,Washington,Yakima County,FA_Suicide,17,6.6,,53077
2022,West Virginia,Barbour County,FA_Suicide,1-9,13.4,,54001
2022,West Virginia,Berkeley County,FA_Suicide,14,10.8,,54003
2022,West Virginia,Boone County,FA_Suicide,1-9,11.7,,54005
2022,West Virginia,Braxton County,FA_Suicide,1-9,13.1,,54007
2022,West Virginia,Brooke County,FA_Suicide,1-9,12.6,,54009
2022,West Virginia,Cabell County,FA_Suicide,10,10.8,,54011
2022,West Virginia,Calhoun County,FA_Suicide,1-9,14.4,,54013
2022,West Virginia,Clay County,FA_Suicide,0,0,,54015
2022,West Virginia,Doddridge County,FA_Suicide,1-9,14.4,,54017
2022,West Virginia,Fayette County,FA_Suicide,1-9,11.8,,54019
2022,West Virginia,Gilmer County,FA_Suicide,1-9,14.5,,54021
2022,West Virginia,Grant County,FA_Suicide,1-9,10.9,,54023
2022,West Virginia,Greenbrier County,FA_Suicide,1-9,14.4,,54025
2022,West Virginia,Hampshire County,FA_Suicide,1-9,9.699999999999999,,54027
2022,West Virginia,Hancock County,FA_Suicide,0,0,,54029
2022,West Virginia,Hardy County,FA_Suicide,1-9,9.800000000000001,,54031
2022,West Virginia,Harrison County,FA_Suicide,13,20.1,,54033
2022,West Virginia,Jackson County,FA_Suicide,1-9,-999,,54035
2022,West Virginia,Jefferson County,FA_Suicide,1-9,-999,,54037
2022,West Virginia,Kanawha County,FA_Suicide,22,12.5,,54039
2022,West Virginia,Lewis County,FA_Suicide,1-9,14.7,,54041
2022,West Virginia,Lincoln County,FA_Suicide,1-9,13,,54043
2022,West Virginia,Logan County,FA_Suicide,1-9,10.7,,54045
2022,West Virginia,McDowell County,FA_Suicide,1-9,10.3,,54047
2022,West Virginia,Marion County,FA_Suicide,1-9,13.3,,54049
2022,West Virginia,Marshall County,FA_Suicide,1-9,11.4,,54051
2022,West Virginia,Mason County,FA_Suicide,1-9,14.2,,54053
2022,West Virginia,Mercer County,FA_Suicide,1-9,10.6,,54055
2022,West Virginia,Mineral County,FA_Suicide,1-9,10.6,,54057
2022,West Virginia,Mingo County,FA_Suicide,1-9,10.4,,54059
2022,West Virginia,Monongalia County,FA_Suicide,11,10.3,,54061
2022,West Virginia,Monroe County,FA_Suicide,1-9,13,,54063
2022,West Virginia,Morgan County,FA_Suicide,1-9,9.800000000000001,,54065
2022,West Virginia,Nicholas County,FA_Suicide,1-9,12.8,,54067
2022,West Virginia,Ohio County,FA_Suicide,1-9,11,,54069
2022,West Virginia,Pendleton County,FA_Suicide,1-9,11.2,,54071
2022,West Virginia,Pleasants County,FA_Suicide,0,0,,54073
2022,West Virginia,Pocahontas County,FA_Suicide,1-9,12.3,,54075
2022,West Virginia,Preston County,FA_Suicide,1-9,11.5,,54077
2022,West Virginia,Putnam County,FA_Suicide,10,17.5,,54079
2022,West Virginia,Raleigh County,FA_Suicide,1-9,10.3,,54081
2022,West Virginia,Randolph County,FA_Suicide,1-9,11,,54083
2022,West Virginia,Ritchie County,FA_Suicide,1-9,17.2,,54085
2022,West Virginia,Roane County,FA_Suicide,1-9,13.7,,54087
2022,West Virginia,Summers County,FA_Suicide,1-9,13.1,,54089
2022,West Virginia,Taylor County,FA_Suicide,1-9,-999,,54091
2022,West Virginia,Tucker County,FA_Suicide,1-9,11.9,,54093
2022,West Virginia,Tyler County,FA_Suicide,0,0,,54095
2022,West Virginia,Upshur County,FA_Suicide,1-9,14.1,,54097
2022,West Virginia,Wayne County,FA_Suicide,1-9,12.1,,54099
2022,West Virginia,Webster County,FA_Suicide,1-9,13.8,,54101
2022,West Virginia,Wetzel County,FA_Suicide,1-9,-999,,54103
2022,West Virginia,Wirt County,FA_Suicide,1-9,15.5,,54105
2022,West Virginia,Wood County,FA_Suicide,20,24,,54107
2022,West Virginia,Wyoming County,FA_Suicide,1-9,10,,54109
2022,Wisconsin,Adams County,FA_Suicide,1-9,12.4,,55001
2022,Wisconsin,Ashland County,FA_Suicide,1-9,10.3,,55003
2022,Wisconsin,Barron County,FA_Suicide,1-9,11.4,,55005
2022,Wisconsin,Bayfield County,FA_Suicide,1-9,11.2,,55007
2022,Wisconsin,Brown County,FA_Suicide,26,9.6,,55009
2022,Wisconsin,Buffalo County,FA_Suicide,1-9,8,,55011
2022,Wisconsin,Burnett County,FA_Suicide,1-9,10.6,,55013
2022,Wisconsin,Calumet County,FA_Suicide,1-9,8.1,,55015
2022,Wisconsin,Chippewa County,FA_Suicide,10,15,,55017
2022,Wisconsin,Clark County,FA_Suicide,1-9,10.5,,55019
2022,Wisconsin,Columbia County,FA_Suicide,1-9,9.4,,55021
2022,Wisconsin,Crawford County,FA_Suicide,1-9,9.5,,55023
2022,Wisconsin,Dane County,FA_Suicide,36,6.3,,55025
2022,Wisconsin,Dodge County,FA_Suicide,1-9,7.8,,55027
2022,Wisconsin,Door County,FA_Suicide,1-9,13.1,,55029
2022,Wisconsin,Douglas County,FA_Suicide,1-9,11.3,,55031
2022,Wisconsin,Dunn County,FA_Suicide,1-9,9.699999999999999,,55033
2022,Wisconsin,Eau Claire County,FA_Suicide,1-9,9.1,,55035
2022,Wisconsin,Florence County,FA_Suicide,1-9,13.5,,55037
2022,Wisconsin,Fond du Lac County,FA_Suicide,1-9,8,,55039
2022,Wisconsin,Forest County,FA_Suicide,1-9,12.4,,55041
2022,Wisconsin,Grant County,FA_Suicide,1-9,8.4,,55043
2022,Wisconsin,Green County,FA_Suicide,1-9,8.5,,55045
2022,Wisconsin,Green Lake County,FA_Suicide,1-9,9.6,,55047
2022,Wisconsin,Iowa County,FA_Suicide,1-9,9.699999999999999,,55049
2022,Wisconsin,Iron County,FA_Suicide,1-9,11.5,,55051
2022,Wisconsin,Jackson County,FA_Suicide,1-9,11.4,,55053
2022,Wisconsin,Jefferson County,FA_Suicide,1-9,6.9,,55055
2022,Wisconsin,Juneau County,FA_Suicide,1-9,13.4,,55057
2022,Wisconsin,Kenosha County,FA_Suicide,10,6,,55059
2022,Wisconsin,Kewaunee County,FA_Suicide,1-9,9.4,,55061
2022,Wisconsin,La Crosse County,FA_Suicide,1-9,7.3,,55063
2022,Wisconsin,Lafayette County,FA_Suicide,1-9,9.300000000000001,,55065
2022,Wisconsin,Langlade County,FA_Suicide,1-9,13,,55067
2022,Wisconsin,Lincoln County,FA_Suicide,1-9,11.1,,55069
2022,Wisconsin,Manitowoc County,FA_Suicide,1-9,9.699999999999999,,55071
2022,Wisconsin,Marathon County,FA_Suicide,1-9,9.1,,55073
2022,Wisconsin,Marinette County,FA_Suicide,1-9,13.3,,55075
2022,Wisconsin,Marquette County,FA_Suicide,1-9,12.9,,55077
2022,Wisconsin,Menominee County,FA_Suicide,1-9,18,,55078
2022,Wisconsin,Milwaukee County,FA_Suicide,75,8.199999999999999,,55079
2022,Wisconsin,Monroe County,FA_Suicide,10,21.8,,55081
2022,Wisconsin,Oconto County,FA_Suicide,1-9,10.8,,55083
2022,Wisconsin,Oneida County,FA_Suicide,1-9,11.9,,55085
2022,Wisconsin,Outagamie County,FA_Suicide,16,8.300000000000001,,55087
2022,Wisconsin,Ozaukee County,FA_Suicide,1-9,6.6,,55089
2022,Wisconsin,Pepin County,FA_Suicide,1-9,-999,,55091
2022,Wisconsin,Pierce County,FA_Suicide,1-9,7.6,,55093
2022,Wisconsin,Polk County,FA_Suicide,1-9,11,,55095
2022,Wisconsin,Portage County,FA_Suicide,1-9,9.300000000000001,,55097
2022,Wisconsin,Price County,FA_Suicide,0,0,,55099
2022,Wisconsin,Racine County,FA_Suicide,16,8.199999999999999,,55101
2022,Wisconsin,Richland County,FA_Suicide,1-9,11.7,,55103
2022,Wisconsin,Rock County,FA_Suicide,21,12.8,,55105
2022,Wisconsin,Rusk County,FA_Suicide,1-9,11,,55107
2022,Wisconsin,St. Croix County,FA_Suicide,1-9,7.9,,55109
2022,Wisconsin,Sauk County,FA_Suicide,11,16.7,,55111
2022,Wisconsin,Sawyer County,FA_Suicide,1-9,11,,55113
2022,Wisconsin,Shawano County,FA_Suicide,1-9,12.4,,55115
2022,Wisconsin,Sheboygan County,FA_Suicide,12,10.2,,55117
2022,Wisconsin,Taylor County,FA_Suicide,1-9,12.6,,55119
2022,Wisconsin,Trempealeau County,FA_Suicide,1-9,8.1,,55121
2022,Wisconsin,Vernon County,FA_Suicide,1-9,10.8,,55123
2022,Wisconsin,Vilas County,FA_Suicide,1-9,10.9,,55125
2022,Wisconsin,Walworth County,FA_Suicide,1-9,7,,55127
2022,Wisconsin,Washburn County,FA_Suicide,1-9,11.8,,55129
2022,Wisconsin,Washington County,FA_Suicide,10,7.3,,55131
2022,Wisconsin,Waukesha County,FA_Suicide,25,6.1,,55133
2022,Wisconsin,Waupaca County,FA_Suicide,1-9,9.300000000000001,,55135
2022,Wisconsin,Waushara County,FA_Suicide,1-9,11.7,,55137
2022,Wisconsin,Winnebago County,FA_Suicide,14,8.199999999999999,,55139
2022,Wisconsin,Wood County,FA_Suicide,12,16.3,,55141
2022,Wyoming,Albany County,FA_Suicide,1-9,14.4,,56001
2022,Wyoming,Big Horn County,FA_Suicide,1-9,-999,,56003
2022,Wyoming,Campbell County,FA_Suicide,12,25.5,,56005
2022,Wyoming,Carbon County,FA_Suicide,1-9,15.9,,56007
2022,Wyoming,Converse County,FA_Suicide,1-9,18.2,,56009
2022,Wyoming,Crook County,FA_Suicide,1-9,17.6,,56011
2022,Wyoming,Fremont County,FA_Suicide,1-9,-999,,56013
2022,Wyoming,Goshen County,FA_Suicide,1-9,-999,,56015
2022,Wyoming,Hot Springs County,FA_Suicide,1-9,15.8,,56017
2022,Wyoming,Johnson County,FA_Suicide,1-9,19.6,,56019
2022,Wyoming,Laramie County,FA_Suicide,20,19.8,,56021
2022,Wyoming,Lincoln County,FA_Suicide,1-9,14.8,,56023
2022,Wyoming,Natrona County,FA_Suicide,1-9,-999,,56025
2022,Wyoming,Niobrara County,FA_Suicide,0,0,,56027
2022,Wyoming,Park County,FA_Suicide,1-9,-999,,56029
2022,Wyoming,Platte County,FA_Suicide,1-9,17.4,,56031
2022,Wyoming,Sheridan County,FA_Suicide,1-9,21.6,,56033
2022,Wyoming,Sublette County,FA_Suicide,1-9,16,,56035
2022,Wyoming,Sweetwater County,FA_Suicide,1-9,15.6,,56037
2022,Wyoming,Teton County,FA_Suicide,1-9,16.4,,56039
2022,Wyoming,Uinta County,FA_Suicide,1-9,14.2,,56041
2022,Wyoming,Washakie County,FA_Suicide,1-9,17.5,,56043
2022,Wyoming,Weston County,FA_Suicide,1-9,19.1,,56045
2021,Alabama,Autauga County,FA_Suicide,1-9,12.2,,01001
2021,Alabama,Baldwin County,FA_Suicide,26,10.9,,01003
2021,Alabama,Barbour County,FA_Suicide,1-9,12,,01005
2021,Alabama,Bibb County,FA_Suicide,1-9,12.3,,01007
2021,Alabama,Blount County,FA_Suicide,1-9,12.4,,01009
2021,Alabama,Bullock County,FA_Suicide,0,0,,01011
2021,Alabama,Butler County,FA_Suicide,1-9,12.7,,01013
2021,Alabama,Calhoun County,FA_Suicide,24,20.7,,01015
2021,Alabama,Chambers County,FA_Suicide,1-9,10.8,,01017
2021,Alabama,Cherokee County,FA_Suicide,1-9,14.5,,01019
2021,Alabama,Chilton County,FA_Suicide,1-9,12,,01021
2021,Alabama,Choctaw County,FA_Suicide,0,0,,01023
2021,Alabama,Clarke County,FA_Suicide,1-9,10.9,,01025
2021,Alabama,Clay County,FA_Suicide,1-9,13.8,,01027
2021,Alabama,Cleburne County,FA_Suicide,1-9,13.7,,01029
2021,Alabama,Coffee County,FA_Suicide,1-9,14.5,,01031
2021,Alabama,Colbert County,FA_Suicide,1-9,11.6,,01033
2021,Alabama,Conecuh County,FA_Suicide,1-9,12.1,,01035
2021,Alabama,Coosa County,FA_Suicide,1-9,14.6,,01037
2021,Alabama,Covington County,FA_Suicide,1-9,12.6,,01039
2021,Alabama,Crenshaw County,FA_Suicide,1-9,12,,01041
2021,Alabama,Cullman County,FA_Suicide,14,15.6,,01043
2021,Alabama,Dale County,FA_Suicide,11,22.3,,01045
2021,Alabama,Dallas County,FA_Suicide,1-9,11.6,,01047
2021,Alabama,DeKalb County,FA_Suicide,1-9,11.8,,01049
2021,Alabama,Elmore County,FA_Suicide,12,13.5,,01051
2021,Alabama,Escambia County,FA_Suicide,1-9,14.1,,01053
2021,Alabama,Etowah County,FA_Suicide,13,12.6,,01055
2021,Alabama,Fayette County,FA_Suicide,1-9,10.4,,01057
2021,Alabama,Franklin County,FA_Suicide,1-9,10.5,,01059
2021,Alabama,Geneva County,FA_Suicide,1-9,-999,,01061
2021,Alabama,Greene County,FA_Suicide,0,0,,01063
2021,Alabama,Hale County,FA_Suicide,1-9,11.9,,01065
2021,Alabama,Henry County,FA_Suicide,1-9,16.4,,01067
2021,Alabama,Houston County,FA_Suicide,21,19.5,,01069
2021,Alabama,Jackson County,FA_Suicide,1-9,12.9,,01071
2021,Alabama,Jefferson County,FA_Suicide,69,10.3,,01073
2021,Alabama,Lamar County,FA_Suicide,1-9,9.6,,01075
2021,Alabama,Lauderdale County,FA_Suicide,1-9,10.4,,01077
2021,Alabama,Lawrence County,FA_Suicide,1-9,12.7,,01079
2021,Alabama,Lee County,FA_Suicide,18,10.1,,01081
2021,Alabama,Limestone County,FA_Suicide,14,13,,01083
2021,Alabama,Lowndes County,FA_Suicide,1-9,11.8,,01085
2021,Alabama,Macon County,FA_Suicide,0,0,,01087
2021,Alabama,Madison County,FA_Suicide,44,11.1,,01089
2021,Alabama,Marengo County,FA_Suicide,1-9,11,,01091
2021,Alabama,Marion County,FA_Suicide,1-9,10.3,,01093
2021,Alabama,Marshall County,FA_Suicide,11,11.2,,01095
2021,Alabama,Mobile County,FA_Suicide,48,11.6,,01097
2021,Alabama,Monroe County,FA_Suicide,1-9,11.3,,01099
2021,Alabama,Montgomery County,FA_Suicide,21,9.300000000000001,,01101
2021,Alabama,Morgan County,FA_Suicide,20,16.2,,01103
2021,Alabama,Perry County,FA_Suicide,1-9,11.7,,01105
2021,Alabama,Pickens County,FA_Suicide,0,0,,01107
2021,Alabama,Pike County,FA_Suicide,1-9,13.7,,01109
2021,Alabama,Randolph County,FA_Suicide,1-9,12.1,,01111
2021,Alabama,Russell County,FA_Suicide,10,17,,01113
2021,Alabama,St. Clair County,FA_Suicide,17,18.3,,01115
2021,Alabama,Shelby County,FA_Suicide,28,12.3,,01117
2021,Alabama,Sumter County,FA_Suicide,0,0,,01119
2021,Alabama,Talladega County,FA_Suicide,17,21.1,,01121
2021,Alabama,Tallapoosa County,FA_Suicide,1-9,12.5,,01123
2021,Alabama,Tuscaloosa County,FA_Suicide,21,8.9,,01125
2021,Alabama,Walker County,FA_Suicide,11,17,,01127
2021,Alabama,Washington County,FA_Suicide,1-9,11.1,,01129
2021,Alabama,Wilcox County,FA_Suicide,1-9,-999,,01131
2021,Alabama,Winston County,FA_Suicide,1-9,12.8,,01133
2021,Alaska,Aleutians East Borough,FA_Suicide,0,0,,02013
2021,Alaska,Aleutians West Census Area,FA_Suicide,0,0,,02016
2021,Alaska,Anchorage Municipality,FA_Suicide,34,11.8,,02020
2021,Alaska,Bethel Census Area,FA_Suicide,1-9,23.4,,02050
2021,Alaska,Bristol Bay Borough,FA_Suicide,0,0,,02060
2021,Alaska,Chugach Census Area,FA_Suicide,0,0,,02063
2021,Alaska,Copper River Census Area,FA_Suicide,0,0,,02066
2021,Alaska,Denali Borough,FA_Suicide,0,0,,02068
2021,Alaska,Dillingham Census Area,FA_Suicide,0,0,,02070
2021,Alaska,Fairbanks North Star Borough,FA_Suicide,30,31.4,,02090
2021,Alaska,Haines Borough,FA_Suicide,1-9,17.3,,02100
2021,Alaska,Hoonah-Angoon Census Area,FA_Suicide,0,0,,02105
2021,Alaska,Juneau City and Borough,FA_Suicide,1-9,15.8,,02110
2021,Alaska,Kenai Peninsula Borough,FA_Suicide,13,21.7,,02122
2021,Alaska,Ketchikan Gateway Borough,FA_Suicide,1-9,13.8,,02130
2021,Alaska,Kodiak Island Borough,FA_Suicide,0,0,,02150
2021,Alaska,Kusilvak Census Area,FA_Suicide,0,0,,02158
2021,Alaska,Lake and Peninsula Borough,FA_Suicide,0,0,,02164
2021,Alaska,Matanuska-Susitna Borough,FA_Suicide,24,21.6,,02170
2021,Alaska,Nome Census Area,FA_Suicide,1-9,25.9,,02180
2021,Alaska,North Slope Borough,FA_Suicide,1-9,-999,,02185
2021,Alaska,Northwest Arctic Borough,FA_Suicide,1-9,23.6,,02188
2021,Alaska,Petersburg Borough,FA_Suicide,1-9,14.5,,02195
2021,Alaska,Prince of Wales-Hyder Census Area,FA_Suicide,0,0,,02198
2021,Alaska,Sitka City and Borough,FA_Suicide,1-9,13.9,,02220
2021,Alaska,Skagway Municipality,FA_Suicide,0,0,,02230
