Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2012,Oregon,41,13-24,ALL,All,All transmission categories,34,5.6,609922.0
HIV diagnoses,2011,Oregon,41,55+,ALL,All,All transmission categories,28,2.6,1080169.0
HIV diagnoses,2011,Oregon,41,45-54,ALL,All,All transmission categories,46,8.7,529747.0
HIV diagnoses,2011,Oregon,41,35-44,ALL,All,All transmission categories,63,12.5,502980.0
HIV diagnoses,2011,Oregon,41,25-34,ALL,All,All transmission categories,63,11.9,531626.0
HIV diagnoses,2011,Oregon,41,13-24,ALL,All,All transmission categories,39,6.4,608579.0
HIV diagnoses,2010,Oregon,41,55+,ALL,All,All transmission categories,29,2.8,1050116.0
HIV diagnoses,2010,Oregon,41,45-54,ALL,All,All transmission categories,44,8.2,537482.0
HIV diagnoses,2010,Oregon,41,35-44,ALL,All,All transmission categories,54,10.8,499893.0
HIV diagnoses,2010,Oregon,41,25-34,ALL,All,All transmission categories,62,11.8,525034.0
HIV diagnoses,2010,Oregon,41,13-24,ALL,All,All transmission categories,49,8.1,604994.0
HIV diagnoses,2009,Oregon,41,55+,ALL,All,All transmission categories,21,2.1,1009964.0
HIV diagnoses,2009,Oregon,41,45-54,ALL,All,All transmission categories,48,8.7,549872.0
HIV diagnoses,2009,Oregon,41,35-44,ALL,All,All transmission categories,67,13.3,503234.0
HIV diagnoses,2009,Oregon,41,25-34,ALL,All,All transmission categories,82,15.6,525411.0
HIV diagnoses,2009,Oregon,41,13-24,ALL,All,All transmission categories,29,4.8,608944.0
HIV diagnoses,2008,Oregon,41,55+,ALL,All,All transmission categories,29,3.0,978367.0
HIV diagnoses,2008,Oregon,41,45-54,ALL,All,All transmission categories,49,8.8,553769.0
HIV diagnoses,2008,Oregon,41,35-44,ALL,All,All transmission categories,75,14.8,505245.0
HIV diagnoses,2008,Oregon,41,25-34,ALL,All,All transmission categories,98,19.1,513696.0
HIV diagnoses,2008,Oregon,41,13-24,ALL,All,All transmission categories,35,5.8,608587.0
HIV diagnoses,2019,Pennsylvania,42,55+,ALL,All,All transmission categories,110,2.6,4199309.0
HIV diagnoses,2019,Pennsylvania,42,45-54,ALL,All,All transmission categories,130,8.1,1603600.0
HIV diagnoses,2019,Pennsylvania,42,35-44,ALL,All,All transmission categories,172,11.4,1513793.0
HIV diagnoses,2019,Pennsylvania,42,25-34,ALL,All,All transmission categories,365,21.4,1708870.0
HIV diagnoses,2019,Pennsylvania,42,13-24,ALL,All,All transmission categories,216,11.4,1900979.0
HIV diagnoses,2018,Pennsylvania,42,55+,ALL,All,All transmission categories,115,2.8,4145553.0
HIV diagnoses,2018,Pennsylvania,42,45-54,ALL,All,All transmission categories,148,9.0,1652577.0
HIV diagnoses,2018,Pennsylvania,42,35-44,ALL,All,All transmission categories,174,11.6,1498669.0
HIV diagnoses,2018,Pennsylvania,42,25-34,ALL,All,All transmission categories,353,20.7,1701395.0
HIV diagnoses,2018,Pennsylvania,42,13-24,ALL,All,All transmission categories,228,11.8,1927083.0
HIV diagnoses,2017,Pennsylvania,42,55+,ALL,All,All transmission categories,115,2.8,4089911.0
HIV diagnoses,2017,Pennsylvania,42,45-54,ALL,All,All transmission categories,159,9.4,1696741.0
HIV diagnoses,2017,Pennsylvania,42,35-44,ALL,All,All transmission categories,215,14.5,1483689.0
HIV diagnoses,2017,Pennsylvania,42,25-34,ALL,All,All transmission categories,352,20.9,1688103.0
HIV diagnoses,2017,Pennsylvania,42,13-24,ALL,All,All transmission categories,252,12.9,1946538.0
HIV diagnoses,2016,Pennsylvania,42,55+,ALL,All,All transmission categories,111,2.8,4032164.0
HIV diagnoses,2016,Pennsylvania,42,45-54,ALL,All,All transmission categories,183,10.5,1735247.0
HIV diagnoses,2016,Pennsylvania,42,35-44,ALL,All,All transmission categories,205,13.8,1480885.0
HIV diagnoses,2016,Pennsylvania,42,25-34,ALL,All,All transmission categories,371,22.2,1672621.0
HIV diagnoses,2016,Pennsylvania,42,13-24,ALL,All,All transmission categories,257,13.0,1971319.0
HIV diagnoses,2015,Pennsylvania,42,55+,ALL,All,All transmission categories,130,3.3,3966865.0
HIV diagnoses,2015,Pennsylvania,42,45-54,ALL,All,All transmission categories,214,12.1,1768895.0
HIV diagnoses,2015,Pennsylvania,42,35-44,ALL,All,All transmission categories,210,14.0,1495227.0
HIV diagnoses,2015,Pennsylvania,42,25-34,ALL,All,All transmission categories,343,20.7,1654919.0
HIV diagnoses,2015,Pennsylvania,42,13-24,ALL,All,All transmission categories,266,13.3,1999394.0
HIV diagnoses,2014,Pennsylvania,42,55+,ALL,All,All transmission categories,137,3.5,3900558.0
HIV diagnoses,2014,Pennsylvania,42,45-54,ALL,All,All transmission categories,229,12.7,1801656.0
HIV diagnoses,2014,Pennsylvania,42,35-44,ALL,All,All transmission categories,235,15.6,1510591.0
HIV diagnoses,2014,Pennsylvania,42,25-34,ALL,All,All transmission categories,338,20.7,1635556.0
HIV diagnoses,2014,Pennsylvania,42,13-24,ALL,All,All transmission categories,259,12.7,2033957.0
HIV diagnoses,2013,Pennsylvania,42,55+,ALL,All,All transmission categories,153,4.0,3826532.0
HIV diagnoses,2013,Pennsylvania,42,45-54,ALL,All,All transmission categories,268,14.6,1838278.0
HIV diagnoses,2013,Pennsylvania,42,35-44,ALL,All,All transmission categories,235,15.4,1528227.0
HIV diagnoses,2013,Pennsylvania,42,25-34,ALL,All,All transmission categories,352,21.9,1608417.0
HIV diagnoses,2013,Pennsylvania,42,13-24,ALL,All,All transmission categories,282,13.7,2058615.0
HIV diagnoses,2012,Pennsylvania,42,55+,ALL,All,All transmission categories,147,3.9,3752102.0
HIV diagnoses,2012,Pennsylvania,42,45-54,ALL,All,All transmission categories,301,16.0,1878383.0
HIV diagnoses,2012,Pennsylvania,42,35-44,ALL,All,All transmission categories,290,18.7,1548372.0
HIV diagnoses,2012,Pennsylvania,42,25-34,ALL,All,All transmission categories,358,22.6,1580785.0
HIV diagnoses,2012,Pennsylvania,42,13-24,ALL,All,All transmission categories,317,15.3,2075382.0
HIV diagnoses,2011,Pennsylvania,42,55+,ALL,All,All transmission categories,145,3.9,3672724.0
HIV diagnoses,2011,Pennsylvania,42,45-54,ALL,All,All transmission categories,271,14.2,1913513.0
HIV diagnoses,2011,Pennsylvania,42,35-44,ALL,All,All transmission categories,333,21.2,1573691.0
HIV diagnoses,2011,Pennsylvania,42,25-34,ALL,All,All transmission categories,314,20.2,1552466.0
HIV diagnoses,2011,Pennsylvania,42,13-24,ALL,All,All transmission categories,301,14.4,2090786.0
HIV diagnoses,2010,Pennsylvania,42,55+,ALL,All,All transmission categories,131,3.6,3599169.0
HIV diagnoses,2010,Pennsylvania,42,45-54,ALL,All,All transmission categories,311,16.1,1936684.0
HIV diagnoses,2010,Pennsylvania,42,35-44,ALL,All,All transmission categories,346,21.5,1607069.0
HIV diagnoses,2010,Pennsylvania,42,25-34,ALL,All,All transmission categories,370,24.4,1519307.0
HIV diagnoses,2010,Pennsylvania,42,13-24,ALL,All,All transmission categories,314,15.0,2097955.0
HIV diagnoses,2009,Pennsylvania,42,55+,ALL,All,All transmission categories,148,4.2,3489004.0
HIV diagnoses,2009,Pennsylvania,42,45-54,ALL,All,All transmission categories,343,17.7,1933170.0
HIV diagnoses,2009,Pennsylvania,42,35-44,ALL,All,All transmission categories,416,25.2,1649176.0
HIV diagnoses,2009,Pennsylvania,42,25-34,ALL,All,All transmission categories,387,25.2,1538441.0
HIV diagnoses,2009,Pennsylvania,42,13-24,ALL,All,All transmission categories,342,16.7,2049400.0
HIV diagnoses,2008,Pennsylvania,42,55+,ALL,All,All transmission categories,183,5.3,3421895.0
HIV diagnoses,2008,Pennsylvania,42,45-54,ALL,All,All transmission categories,406,21.0,1930057.0
HIV diagnoses,2008,Pennsylvania,42,35-44,ALL,All,All transmission categories,468,27.6,1695428.0
HIV diagnoses,2008,Pennsylvania,42,25-34,ALL,All,All transmission categories,384,25.3,1516424.0
HIV diagnoses,2008,Pennsylvania,42,13-24,ALL,All,All transmission categories,311,15.1,2054289.0
HIV diagnoses,2019,Rhode Island,44,55+,ALL,All,All transmission categories,13,3.9,336673.0
HIV diagnoses,2019,Rhode Island,44,45-54,ALL,All,All transmission categories,9,6.7,135086.0
HIV diagnoses,2019,Rhode Island,44,35-44,ALL,All,All transmission categories,9,7.2,125264.0
HIV diagnoses,2019,Rhode Island,44,25-34,ALL,All,All transmission categories,25,16.9,148145.0
HIV diagnoses,2019,Rhode Island,44,13-24,ALL,All,All transmission categories,15,8.8,169561.0
HIV diagnoses,2018,Rhode Island,44,55+,ALL,All,All transmission categories,7,2.1,331387.0
HIV diagnoses,2018,Rhode Island,44,45-54,ALL,All,All transmission categories,20,14.3,139473.0
HIV diagnoses,2018,Rhode Island,44,35-44,ALL,All,All transmission categories,13,10.5,124230.0
HIV diagnoses,2018,Rhode Island,44,25-34,ALL,All,All transmission categories,20,13.6,147107.0
HIV diagnoses,2018,Rhode Island,44,13-24,ALL,All,All transmission categories,16,9.3,172189.0
HIV diagnoses,2017,Rhode Island,44,55+,ALL,All,All transmission categories,13,4.0,325914.0
HIV diagnoses,2017,Rhode Island,44,45-54,ALL,All,All transmission categories,18,12.6,143185.0
HIV diagnoses,2017,Rhode Island,44,35-44,ALL,All,All transmission categories,19,15.4,123126.0
HIV diagnoses,2017,Rhode Island,44,25-34,ALL,All,All transmission categories,24,16.6,144582.0
HIV diagnoses,2017,Rhode Island,44,13-24,ALL,All,All transmission categories,12,6.9,174311.0
HIV diagnoses,2016,Rhode Island,44,55+,ALL,All,All transmission categories,8,2.5,320252.0
HIV diagnoses,2016,Rhode Island,44,45-54,ALL,All,All transmission categories,15,10.2,146910.0
HIV diagnoses,2016,Rhode Island,44,35-44,ALL,All,All transmission categories,11,8.9,123102.0
HIV diagnoses,2016,Rhode Island,44,25-34,ALL,All,All transmission categories,27,18.8,143903.0
HIV diagnoses,2016,Rhode Island,44,13-24,ALL,All,All transmission categories,11,6.2,176678.0
HIV diagnoses,2015,Rhode Island,44,55+,ALL,All,All transmission categories,8,2.5,314350.0
HIV diagnoses,2015,Rhode Island,44,45-54,ALL,All,All transmission categories,18,12.0,150200.0
HIV diagnoses,2015,Rhode Island,44,35-44,ALL,All,All transmission categories,14,11.3,123977.0
HIV diagnoses,2015,Rhode Island,44,25-34,ALL,All,All transmission categories,17,12.0,141434.0
HIV diagnoses,2015,Rhode Island,44,13-24,ALL,All,All transmission categories,7,3.9,179110.0
HIV diagnoses,2014,Rhode Island,44,55+,ALL,All,All transmission categories,13,4.2,309023.0
HIV diagnoses,2014,Rhode Island,44,45-54,ALL,All,All transmission categories,16,10.5,152577.0
HIV diagnoses,2014,Rhode Island,44,35-44,ALL,All,All transmission categories,22,17.6,125312.0
HIV diagnoses,2014,Rhode Island,44,25-34,ALL,All,All transmission categories,24,17.3,139049.0
HIV diagnoses,2014,Rhode Island,44,13-24,ALL,All,All transmission categories,14,7.7,181616.0
HIV diagnoses,2013,Rhode Island,44,55+,ALL,All,All transmission categories,13,4.3,302958.0
HIV diagnoses,2013,Rhode Island,44,45-54,ALL,All,All transmission categories,12,7.7,155252.0
HIV diagnoses,2013,Rhode Island,44,35-44,ALL,All,All transmission categories,12,9.4,127258.0
HIV diagnoses,2013,Rhode Island,44,25-34,ALL,All,All transmission categories,24,17.7,135763.0
HIV diagnoses,2013,Rhode Island,44,13-24,ALL,All,All transmission categories,15,8.2,183844.0
HIV diagnoses,2012,Rhode Island,44,55+,ALL,All,All transmission categories,7,2.4,296397.0
HIV diagnoses,2012,Rhode Island,44,45-54,ALL,All,All transmission categories,19,12.0,157976.0
HIV diagnoses,2012,Rhode Island,44,35-44,ALL,All,All transmission categories,23,17.8,129306.0
HIV diagnoses,2012,Rhode Island,44,25-34,ALL,All,All transmission categories,25,18.9,132608.0
HIV diagnoses,2012,Rhode Island,44,13-24,ALL,All,All transmission categories,5,2.7,186467.0
HIV diagnoses,2011,Rhode Island,44,55+,ALL,All,All transmission categories,11,3.8,289597.0
HIV diagnoses,2011,Rhode Island,44,45-54,ALL,All,All transmission categories,25,15.6,160472.0
HIV diagnoses,2011,Rhode Island,44,35-44,ALL,All,All transmission categories,22,16.6,132193.0
HIV diagnoses,2011,Rhode Island,44,25-34,ALL,All,All transmission categories,27,20.8,129901.0
HIV diagnoses,2011,Rhode Island,44,13-24,ALL,All,All transmission categories,11,5.9,187757.0
HIV diagnoses,2010,Rhode Island,44,55+,ALL,All,All transmission categories,15,5.3,284073.0
HIV diagnoses,2010,Rhode Island,44,45-54,ALL,All,All transmission categories,25,15.4,162155.0
HIV diagnoses,2010,Rhode Island,44,35-44,ALL,All,All transmission categories,38,27.9,136007.0
HIV diagnoses,2010,Rhode Island,44,25-34,ALL,All,All transmission categories,20,15.7,127770.0
HIV diagnoses,2010,Rhode Island,44,13-24,ALL,All,All transmission categories,16,8.5,188548.0
HIV diagnoses,2009,Rhode Island,44,55+,ALL,All,All transmission categories,11,4.0,276445.0
HIV diagnoses,2009,Rhode Island,44,45-54,ALL,All,All transmission categories,26,15.9,163229.0
HIV diagnoses,2009,Rhode Island,44,35-44,ALL,All,All transmission categories,33,23.1,142804.0
HIV diagnoses,2009,Rhode Island,44,25-34,ALL,All,All transmission categories,24,18.2,131818.0
HIV diagnoses,2009,Rhode Island,44,13-24,ALL,All,All transmission categories,23,12.8,180170.0
HIV diagnoses,2008,Rhode Island,44,55+,ALL,All,All transmission categories,12,4.4,270756.0
HIV diagnoses,2008,Rhode Island,44,45-54,ALL,All,All transmission categories,27,16.6,162528.0
HIV diagnoses,2008,Rhode Island,44,35-44,ALL,All,All transmission categories,40,27.1,147790.0
HIV diagnoses,2008,Rhode Island,44,25-34,ALL,All,All transmission categories,29,22.1,131516.0
HIV diagnoses,2008,Rhode Island,44,13-24,ALL,All,All transmission categories,15,8.3,181018.0
HIV diagnoses,2019,South Carolina,45,55+,ALL,All,All transmission categories,84,5.2,1627994.0
HIV diagnoses,2019,South Carolina,45,45-54,ALL,All,All transmission categories,78,12.2,641467.0
HIV diagnoses,2019,South Carolina,45,35-44,ALL,All,All transmission categories,115,18.5,621927.0
HIV diagnoses,2019,South Carolina,45,25-34,ALL,All,All transmission categories,251,36.7,684756.0
HIV diagnoses,2019,South Carolina,45,13-24,ALL,All,All transmission categories,194,24.7,784277.0
HIV diagnoses,2018,South Carolina,45,55+,ALL,All,All transmission categories,72,4.6,1579569.0
HIV diagnoses,2018,South Carolina,45,45-54,ALL,All,All transmission categories,100,15.4,647736.0
HIV diagnoses,2018,South Carolina,45,35-44,ALL,All,All transmission categories,132,21.5,612762.0
HIV diagnoses,2018,South Carolina,45,25-34,ALL,All,All transmission categories,259,38.3,675416.0
HIV diagnoses,2018,South Carolina,45,13-24,ALL,All,All transmission categories,162,20.7,780866.0
HIV diagnoses,2017,South Carolina,45,55+,ALL,All,All transmission categories,77,5.0,1532660.0
HIV diagnoses,2017,South Carolina,45,45-54,ALL,All,All transmission categories,102,15.7,650790.0
HIV diagnoses,2017,South Carolina,45,35-44,ALL,All,All transmission categories,129,21.3,604434.0
HIV diagnoses,2017,South Carolina,45,25-34,ALL,All,All transmission categories,231,34.7,666187.0
HIV diagnoses,2017,South Carolina,45,13-24,ALL,All,All transmission categories,169,21.6,781038.0
HIV diagnoses,2016,South Carolina,45,55+,ALL,All,All transmission categories,90,6.1,1486862.0
HIV diagnoses,2016,South Carolina,45,45-54,ALL,All,All transmission categories,103,15.8,651124.0
HIV diagnoses,2016,South Carolina,45,35-44,ALL,All,All transmission categories,107,17.9,599176.0
HIV diagnoses,2016,South Carolina,45,25-34,ALL,All,All transmission categories,253,38.6,655171.0
HIV diagnoses,2016,South Carolina,45,13-24,ALL,All,All transmission categories,191,24.4,782528.0
HIV diagnoses,2015,South Carolina,45,55+,ALL,All,All transmission categories,68,4.7,1438713.0
HIV diagnoses,2015,South Carolina,45,45-54,ALL,All,All transmission categories,99,15.2,649512.0
HIV diagnoses,2015,South Carolina,45,35-44,ALL,All,All transmission categories,110,18.4,597384.0
HIV diagnoses,2015,South Carolina,45,25-34,ALL,All,All transmission categories,215,33.6,640797.0
HIV diagnoses,2015,South Carolina,45,13-24,ALL,All,All transmission categories,180,22.9,786122.0
HIV diagnoses,2014,South Carolina,45,55+,ALL,All,All transmission categories,70,5.0,1391364.0
HIV diagnoses,2014,South Carolina,45,45-54,ALL,All,All transmission categories,126,19.4,648443.0
HIV diagnoses,2014,South Carolina,45,35-44,ALL,All,All transmission categories,107,18.0,594884.0
HIV diagnoses,2014,South Carolina,45,25-34,ALL,All,All transmission categories,214,34.2,625546.0
HIV diagnoses,2014,South Carolina,45,13-24,ALL,All,All transmission categories,239,30.3,788844.0
HIV diagnoses,2013,South Carolina,45,55+,ALL,All,All transmission categories,72,5.3,1346897.0
HIV diagnoses,2013,South Carolina,45,45-54,ALL,All,All transmission categories,120,18.5,649902.0
HIV diagnoses,2013,South Carolina,45,35-44,ALL,All,All transmission categories,137,23.1,593364.0
HIV diagnoses,2013,South Carolina,45,25-34,ALL,All,All transmission categories,183,29.9,612171.0
HIV diagnoses,2013,South Carolina,45,13-24,ALL,All,All transmission categories,190,24.1,788414.0
HIV diagnoses,2012,South Carolina,45,55+,ALL,All,All transmission categories,70,5.4,1306294.0
HIV diagnoses,2012,South Carolina,45,45-54,ALL,All,All transmission categories,108,16.5,653941.0
HIV diagnoses,2012,South Carolina,45,35-44,ALL,All,All transmission categories,125,21.1,592691.0
HIV diagnoses,2012,South Carolina,45,25-34,ALL,All,All transmission categories,185,30.7,603511.0
HIV diagnoses,2012,South Carolina,45,13-24,ALL,All,All transmission categories,204,26.0,784346.0
HIV diagnoses,2011,South Carolina,45,55+,ALL,All,All transmission categories,76,6.0,1264657.0
HIV diagnoses,2011,South Carolina,45,45-54,ALL,All,All transmission categories,112,17.0,658442.0
HIV diagnoses,2011,South Carolina,45,35-44,ALL,All,All transmission categories,144,24.3,593180.0
HIV diagnoses,2011,South Carolina,45,25-34,ALL,All,All transmission categories,188,31.4,598721.0
HIV diagnoses,2011,South Carolina,45,13-24,ALL,All,All transmission categories,217,27.8,780019.0
HIV diagnoses,2010,South Carolina,45,55+,ALL,All,All transmission categories,65,5.3,1225211.0
HIV diagnoses,2010,South Carolina,45,45-54,ALL,All,All transmission categories,133,20.2,659923.0
HIV diagnoses,2010,South Carolina,45,35-44,ALL,All,All transmission categories,159,26.5,599841.0
HIV diagnoses,2010,South Carolina,45,25-34,ALL,All,All transmission categories,176,29.6,593898.0
HIV diagnoses,2010,South Carolina,45,13-24,ALL,All,All transmission categories,227,29.2,778724.0
HIV diagnoses,2009,South Carolina,45,55+,ALL,All,All transmission categories,69,5.8,1180281.0
HIV diagnoses,2009,South Carolina,45,45-54,ALL,All,All transmission categories,143,22.1,646960.0
HIV diagnoses,2009,South Carolina,45,35-44,ALL,All,All transmission categories,170,28.3,601376.0
HIV diagnoses,2009,South Carolina,45,25-34,ALL,All,All transmission categories,188,31.4,598990.0
HIV diagnoses,2009,South Carolina,45,13-24,ALL,All,All transmission categories,179,23.8,753139.0
HIV diagnoses,2008,South Carolina,45,55+,ALL,All,All transmission categories,71,6.2,1142083.0
HIV diagnoses,2008,South Carolina,45,45-54,ALL,All,All transmission categories,121,18.9,639047.0
HIV diagnoses,2008,South Carolina,45,35-44,ALL,All,All transmission categories,165,27.0,610453.0
HIV diagnoses,2008,South Carolina,45,25-34,ALL,All,All transmission categories,183,31.0,591090.0
HIV diagnoses,2008,South Carolina,45,13-24,ALL,All,All transmission categories,162,21.6,749647.0
HIV diagnoses,2019,South Dakota,46,55+,ALL,All,All transmission categories,2,0.7,269250.0
HIV diagnoses,2019,South Dakota,46,45-54,ALL,All,All transmission categories,5,5.3,94876.0
HIV diagnoses,2019,South Dakota,46,35-44,ALL,All,All transmission categories,11,10.4,106144.0
HIV diagnoses,2019,South Dakota,46,25-34,ALL,All,All transmission categories,11,9.5,115754.0
HIV diagnoses,2019,South Dakota,46,13-24,ALL,All,All transmission categories,4,2.8,141772.0
HIV diagnoses,2018,South Dakota,46,55+,ALL,All,All transmission categories,8,3.0,263304.0
HIV diagnoses,2018,South Dakota,46,45-54,ALL,All,All transmission categories,4,4.1,96878.0
HIV diagnoses,2018,South Dakota,46,35-44,ALL,All,All transmission categories,6,5.8,103575.0
HIV diagnoses,2018,South Dakota,46,25-34,ALL,All,All transmission categories,8,6.9,115377.0
HIV diagnoses,2018,South Dakota,46,13-24,ALL,All,All transmission categories,3,2.1,140887.0
HIV diagnoses,2017,South Dakota,46,55+,ALL,All,All transmission categories,0,0.0,257344.0
HIV diagnoses,2017,South Dakota,46,45-54,ALL,All,All transmission categories,10,10.0,99540.0
HIV diagnoses,2017,South Dakota,46,35-44,ALL,All,All transmission categories,9,8.9,101342.0
HIV diagnoses,2017,South Dakota,46,25-34,ALL,All,All transmission categories,16,13.9,115362.0
HIV diagnoses,2017,South Dakota,46,13-24,ALL,All,All transmission categories,6,4.3,140845.0
HIV diagnoses,2016,South Dakota,46,55+,ALL,All,All transmission categories,3,1.2,251849.0
HIV diagnoses,2016,South Dakota,46,45-54,ALL,All,All transmission categories,10,9.8,101792.0
HIV diagnoses,2016,South Dakota,46,35-44,ALL,All,All transmission categories,11,11.2,98647.0
HIV diagnoses,2016,South Dakota,46,25-34,ALL,All,All transmission categories,12,10.6,113494.0
HIV diagnoses,2016,South Dakota,46,13-24,ALL,All,All transmission categories,6,4.3,139994.0
HIV diagnoses,2015,South Dakota,46,55+,ALL,All,All transmission categories,3,1.2,245890.0
HIV diagnoses,2015,South Dakota,46,45-54,ALL,All,All transmission categories,5,4.8,104131.0
HIV diagnoses,2015,South Dakota,46,35-44,ALL,All,All transmission categories,5,5.2,96845.0
HIV diagnoses,2015,South Dakota,46,25-34,ALL,All,All transmission categories,6,5.3,112456.0
HIV diagnoses,2015,South Dakota,46,13-24,ALL,All,All transmission categories,5,3.6,139015.0
HIV diagnoses,2014,South Dakota,46,55+,ALL,All,All transmission categories,2,0.8,239813.0
HIV diagnoses,2014,South Dakota,46,45-54,ALL,All,All transmission categories,7,6.5,107217.0
HIV diagnoses,2014,South Dakota,46,35-44,ALL,All,All transmission categories,10,10.5,95623.0
HIV diagnoses,2014,South Dakota,46,25-34,ALL,All,All transmission categories,8,7.1,112648.0
HIV diagnoses,2014,South Dakota,46,13-24,ALL,All,All transmission categories,2,1.4,139627.0
HIV diagnoses,2013,South Dakota,46,55+,ALL,All,All transmission categories,3,1.3,233722.0
HIV diagnoses,2013,South Dakota,46,45-54,ALL,All,All transmission categories,9,8.2,109781.0
HIV diagnoses,2013,South Dakota,46,35-44,ALL,All,All transmission categories,9,9.5,94853.0
HIV diagnoses,2013,South Dakota,46,25-34,ALL,All,All transmission categories,9,8.0,111821.0
HIV diagnoses,2013,South Dakota,46,13-24,ALL,All,All transmission categories,3,2.2,139493.0
HIV diagnoses,2012,South Dakota,46,55+,ALL,All,All transmission categories,1,0.4,227376.0
HIV diagnoses,2012,South Dakota,46,45-54,ALL,All,All transmission categories,13,11.6,112322.0
HIV diagnoses,2012,South Dakota,46,35-44,ALL,All,All transmission categories,7,7.4,94087.0
HIV diagnoses,2012,South Dakota,46,25-34,ALL,All,All transmission categories,3,2.7,110205.0
HIV diagnoses,2012,South Dakota,46,13-24,ALL,All,All transmission categories,1,0.7,138710.0
HIV diagnoses,2011,South Dakota,46,55+,ALL,All,All transmission categories,4,1.8,221200.0
HIV diagnoses,2011,South Dakota,46,45-54,ALL,All,All transmission categories,6,5.2,114290.0
HIV diagnoses,2011,South Dakota,46,35-44,ALL,All,All transmission categories,3,3.2,93036.0
HIV diagnoses,2011,South Dakota,46,25-34,ALL,All,All transmission categories,5,4.6,108121.0
HIV diagnoses,2011,South Dakota,46,13-24,ALL,All,All transmission categories,1,0.7,137466.0
HIV diagnoses,2010,South Dakota,46,55+,ALL,All,All transmission categories,2,0.9,215672.0
HIV diagnoses,2010,South Dakota,46,45-54,ALL,All,All transmission categories,3,2.6,116483.0
HIV diagnoses,2010,South Dakota,46,35-44,ALL,All,All transmission categories,12,12.9,92998.0
HIV diagnoses,2010,South Dakota,46,25-34,ALL,All,All transmission categories,11,10.4,106023.0
HIV diagnoses,2010,South Dakota,46,13-24,ALL,All,All transmission categories,4,2.9,136890.0
HIV diagnoses,2009,South Dakota,46,55+,ALL,All,All transmission categories,3,1.4,213343.0
HIV diagnoses,2009,South Dakota,46,45-54,ALL,All,All transmission categories,8,6.9,115695.0
HIV diagnoses,2009,South Dakota,46,35-44,ALL,All,All transmission categories,8,8.6,93333.0
HIV diagnoses,2009,South Dakota,46,25-34,ALL,All,All transmission categories,5,4.9,102810.0
HIV diagnoses,2009,South Dakota,46,13-24,ALL,All,All transmission categories,0,0.0,142770.0
HIV diagnoses,2008,South Dakota,46,55+,ALL,All,All transmission categories,2,1.0,207753.0
HIV diagnoses,2008,South Dakota,46,45-54,ALL,All,All transmission categories,6,5.2,116199.0
HIV diagnoses,2008,South Dakota,46,35-44,ALL,All,All transmission categories,8,8.4,95166.0
HIV diagnoses,2008,South Dakota,46,25-34,ALL,All,All transmission categories,11,11.1,99238.0
HIV diagnoses,2008,South Dakota,46,13-24,ALL,All,All transmission categories,1,0.7,143508.0
HIV diagnoses,2019,Tennessee,47,55+,ALL,All,All transmission categories,77,3.8,2037931.0
HIV diagnoses,2019,Tennessee,47,45-54,ALL,All,All transmission categories,107,12.3,871125.0
HIV diagnoses,2019,Tennessee,47,35-44,ALL,All,All transmission categories,137,16.2,847666.0
HIV diagnoses,2019,Tennessee,47,25-34,ALL,All,All transmission categories,286,30.1,950003.0
HIV diagnoses,2019,Tennessee,47,13-24,ALL,All,All transmission categories,166,15.9,1042003.0
HIV diagnoses,2018,Tennessee,47,55+,ALL,All,All transmission categories,66,3.3,1993029.0
HIV diagnoses,2018,Tennessee,47,45-54,ALL,All,All transmission categories,87,9.9,883188.0
HIV diagnoses,2018,Tennessee,47,35-44,ALL,All,All transmission categories,128,15.2,841441.0
HIV diagnoses,2018,Tennessee,47,25-34,ALL,All,All transmission categories,292,31.2,934937.0
HIV diagnoses,2018,Tennessee,47,13-24,ALL,All,All transmission categories,169,16.2,1043215.0
HIV diagnoses,2017,Tennessee,47,55+,ALL,All,All transmission categories,75,3.8,1950754.0
HIV diagnoses,2017,Tennessee,47,45-54,ALL,All,All transmission categories,91,10.2,891065.0
HIV diagnoses,2017,Tennessee,47,35-44,ALL,All,All transmission categories,119,14.3,834246.0
HIV diagnoses,2017,Tennessee,47,25-34,ALL,All,All transmission categories,246,26.8,918089.0
HIV diagnoses,2017,Tennessee,47,13-24,ALL,All,All transmission categories,190,18.2,1041629.0
HIV diagnoses,2016,Tennessee,47,55+,ALL,All,All transmission categories,52,2.7,1909882.0
HIV diagnoses,2016,Tennessee,47,45-54,ALL,All,All transmission categories,102,11.4,894095.0
HIV diagnoses,2016,Tennessee,47,35-44,ALL,All,All transmission categories,127,15.3,830829.0
HIV diagnoses,2016,Tennessee,47,25-34,ALL,All,All transmission categories,241,26.8,897912.0
HIV diagnoses,2016,Tennessee,47,13-24,ALL,All,All transmission categories,190,18.2,1042691.0
HIV diagnoses,2015,Tennessee,47,55+,ALL,All,All transmission categories,51,2.7,1867208.0
HIV diagnoses,2015,Tennessee,47,45-54,ALL,All,All transmission categories,114,12.8,894006.0
HIV diagnoses,2015,Tennessee,47,35-44,ALL,All,All transmission categories,124,14.8,835978.0
HIV diagnoses,2015,Tennessee,47,25-34,ALL,All,All transmission categories,249,28.4,877194.0
HIV diagnoses,2015,Tennessee,47,13-24,ALL,All,All transmission categories,200,19.1,1048405.0
