Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2012,South Dakota,46,All,ALL,Male,All transmission categories,16,4.7,341602.0
HIV diagnoses,2011,South Dakota,46,All,ALL,Female,All transmission categories,6,1.8,337633.0
HIV diagnoses,2011,South Dakota,46,All,ALL,Male,All transmission categories,13,3.9,336480.0
HIV diagnoses,2010,South Dakota,46,All,ALL,Female,All transmission categories,13,3.9,335643.0
HIV diagnoses,2010,South Dakota,46,All,ALL,Male,All transmission categories,19,5.7,332423.0
HIV diagnoses,2009,South Dakota,46,All,ALL,Female,All transmission categories,7,2.1,335834.0
HIV diagnoses,2009,South Dakota,46,All,ALL,Male,All transmission categories,17,5.1,332117.0
HIV diagnoses,2008,South Dakota,46,All,ALL,Female,All transmission categories,6,1.8,333414.0
HIV diagnoses,2008,South Dakota,46,All,ALL,Male,All transmission categories,22,6.7,328450.0
HIV diagnoses,2019,Tennessee,47,All,ALL,Female,All transmission categories,146,4.9,2968981.0
HIV diagnoses,2019,Tennessee,47,All,ALL,Male,All transmission categories,627,22.6,2779747.0
HIV diagnoses,2018,Tennessee,47,All,ALL,Female,All transmission categories,136,4.6,2940903.0
HIV diagnoses,2018,Tennessee,47,All,ALL,Male,All transmission categories,606,22.0,2754907.0
HIV diagnoses,2017,Tennessee,47,All,ALL,Female,All transmission categories,126,4.3,2909800.0
HIV diagnoses,2017,Tennessee,47,All,ALL,Male,All transmission categories,595,21.8,2725983.0
HIV diagnoses,2016,Tennessee,47,All,ALL,Female,All transmission categories,123,4.3,2879762.0
HIV diagnoses,2016,Tennessee,47,All,ALL,Male,All transmission categories,589,21.9,2695647.0
HIV diagnoses,2015,Tennessee,47,All,ALL,Female,All transmission categories,142,5.0,2852698.0
HIV diagnoses,2015,Tennessee,47,All,ALL,Male,All transmission categories,596,22.3,2670093.0
HIV diagnoses,2014,Tennessee,47,All,ALL,Female,All transmission categories,159,5.6,2828182.0
HIV diagnoses,2014,Tennessee,47,All,ALL,Male,All transmission categories,597,22.6,2646583.0
HIV diagnoses,2013,Tennessee,47,All,ALL,Female,All transmission categories,147,5.2,2804466.0
HIV diagnoses,2013,Tennessee,47,All,ALL,Male,All transmission categories,620,23.6,2622661.0
HIV diagnoses,2012,Tennessee,47,All,ALL,Female,All transmission categories,193,6.9,2783153.0
HIV diagnoses,2012,Tennessee,47,All,ALL,Male,All transmission categories,657,25.3,2600825.0
HIV diagnoses,2011,Tennessee,47,All,ALL,Female,All transmission categories,203,7.4,2756779.0
HIV diagnoses,2011,Tennessee,47,All,ALL,Male,All transmission categories,636,24.7,2572623.0
HIV diagnoses,2010,Tennessee,47,All,ALL,Female,All transmission categories,198,7.2,2732774.0
HIV diagnoses,2010,Tennessee,47,All,ALL,Male,All transmission categories,651,25.5,2550104.0
HIV diagnoses,2009,Tennessee,47,All,ALL,Female,All transmission categories,246,9.1,2698512.0
HIV diagnoses,2009,Tennessee,47,All,ALL,Male,All transmission categories,681,27.0,2520605.0
HIV diagnoses,2008,Tennessee,47,All,ALL,Female,All transmission categories,272,10.2,2675218.0
HIV diagnoses,2008,Tennessee,47,All,ALL,Male,All transmission categories,726,29.1,2494757.0
HIV diagnoses,2019,Texas,48,All,ALL,Female,All transmission categories,782,6.5,11982637.0
HIV diagnoses,2019,Texas,48,All,ALL,Male,All transmission categories,"3,560",30.5,11680531.0
HIV diagnoses,2018,Texas,48,All,ALL,Female,All transmission categories,778,6.6,11803943.0
HIV diagnoses,2018,Texas,48,All,ALL,Male,All transmission categories,"3,647",31.7,11502859.0
HIV diagnoses,2017,Texas,48,All,ALL,Female,All transmission categories,750,6.4,11635300.0
HIV diagnoses,2017,Texas,48,All,ALL,Male,All transmission categories,"3,606",31.8,11341655.0
HIV diagnoses,2016,Texas,48,All,ALL,Female,All transmission categories,787,6.9,11456047.0
HIV diagnoses,2016,Texas,48,All,ALL,Male,All transmission categories,"3,745",33.5,11164776.0
HIV diagnoses,2015,Texas,48,All,ALL,Female,All transmission categories,831,7.4,11256682.0
HIV diagnoses,2015,Texas,48,All,ALL,Male,All transmission categories,"3,693",33.7,10967697.0
HIV diagnoses,2014,Texas,48,All,ALL,Female,All transmission categories,816,7.4,11041435.0
HIV diagnoses,2014,Texas,48,All,ALL,Male,All transmission categories,"3,611",33.6,10746291.0
HIV diagnoses,2013,Texas,48,All,ALL,Female,All transmission categories,812,7.5,10826411.0
HIV diagnoses,2013,Texas,48,All,ALL,Male,All transmission categories,"3,520",33.4,10530150.0
HIV diagnoses,2012,Texas,48,All,ALL,Female,All transmission categories,821,7.7,10646450.0
HIV diagnoses,2012,Texas,48,All,ALL,Male,All transmission categories,"3,500",33.8,10345507.0
HIV diagnoses,2011,Texas,48,All,ALL,Female,All transmission categories,879,8.4,10451306.0
HIV diagnoses,2011,Texas,48,All,ALL,Male,All transmission categories,"3,384",33.4,10142392.0
HIV diagnoses,2010,Texas,48,All,ALL,Female,All transmission categories,972,9.5,10271712.0
HIV diagnoses,2010,Texas,48,All,ALL,Male,All transmission categories,"3,473",34.9,9964390.0
HIV diagnoses,2009,Texas,48,All,ALL,Female,All transmission categories,964,9.7,9904188.0
HIV diagnoses,2009,Texas,48,All,ALL,Male,All transmission categories,"3,389",34.7,9760447.0
HIV diagnoses,2008,Texas,48,All,ALL,Female,All transmission categories,937,9.6,9733462.0
HIV diagnoses,2008,Texas,48,All,ALL,Male,All transmission categories,"3,228",33.7,9573773.0
HIV diagnoses,2019,Utah,49,All,ALL,Female,All transmission categories,10,0.8,1265403.0
HIV diagnoses,2019,Utah,49,All,ALL,Male,All transmission categories,125,9.8,1271357.0
HIV diagnoses,2018,Utah,49,All,ALL,Female,All transmission categories,10,0.8,1239596.0
HIV diagnoses,2018,Utah,49,All,ALL,Male,All transmission categories,110,8.8,1244365.0
HIV diagnoses,2017,Utah,49,All,ALL,Female,All transmission categories,11,0.9,1213258.0
HIV diagnoses,2017,Utah,49,All,ALL,Male,All transmission categories,102,8.4,1216771.0
HIV diagnoses,2016,Utah,49,All,ALL,Female,All transmission categories,21,1.8,1184744.0
HIV diagnoses,2016,Utah,49,All,ALL,Male,All transmission categories,118,9.9,1187089.0
HIV diagnoses,2015,Utah,49,All,ALL,Female,All transmission categories,12,1.0,1156969.0
HIV diagnoses,2015,Utah,49,All,ALL,Male,All transmission categories,111,9.6,1158151.0
HIV diagnoses,2014,Utah,49,All,ALL,Female,All transmission categories,16,1.4,1136218.0
HIV diagnoses,2014,Utah,49,All,ALL,Male,All transmission categories,97,8.5,1135823.0
HIV diagnoses,2013,Utah,49,All,ALL,Female,All transmission categories,15,1.3,1117173.0
HIV diagnoses,2013,Utah,49,All,ALL,Male,All transmission categories,94,8.4,1116373.0
HIV diagnoses,2012,Utah,49,All,ALL,Female,All transmission categories,18,1.6,1096901.0
HIV diagnoses,2012,Utah,49,All,ALL,Male,All transmission categories,103,9.4,1094862.0
HIV diagnoses,2011,Utah,49,All,ALL,Female,All transmission categories,17,1.6,1079069.0
HIV diagnoses,2011,Utah,49,All,ALL,Male,All transmission categories,90,8.4,1075429.0
HIV diagnoses,2010,Utah,49,All,ALL,Female,All transmission categories,12,1.1,1061785.0
HIV diagnoses,2010,Utah,49,All,ALL,Male,All transmission categories,71,6.7,1057838.0
HIV diagnoses,2009,Utah,49,All,ALL,Female,All transmission categories,14,1.3,1063831.0
HIV diagnoses,2009,Utah,49,All,ALL,Male,All transmission categories,108,10.2,1062974.0
HIV diagnoses,2008,Utah,49,All,ALL,Female,All transmission categories,19,1.8,1043721.0
HIV diagnoses,2008,Utah,49,All,ALL,Male,All transmission categories,113,10.8,1042376.0
HIV diagnoses,2019,Vermont,50,All,ALL,Female,All transmission categories,1,0.4,277043.0
HIV diagnoses,2019,Vermont,50,All,ALL,Male,All transmission categories,10,3.7,267143.0
HIV diagnoses,2018,Vermont,50,All,ALL,Female,All transmission categories,3,1.1,277075.0
HIV diagnoses,2018,Vermont,50,All,ALL,Male,All transmission categories,15,5.6,266770.0
HIV diagnoses,2017,Vermont,50,All,ALL,Female,All transmission categories,6,2.2,276830.0
HIV diagnoses,2017,Vermont,50,All,ALL,Male,All transmission categories,14,5.3,266495.0
HIV diagnoses,2016,Vermont,50,All,ALL,Female,All transmission categories,0,0.0,276168.0
HIV diagnoses,2016,Vermont,50,All,ALL,Male,All transmission categories,5,1.9,265764.0
HIV diagnoses,2015,Vermont,50,All,ALL,Female,All transmission categories,5,1.8,276492.0
HIV diagnoses,2015,Vermont,50,All,ALL,Male,All transmission categories,9,3.4,265686.0
HIV diagnoses,2014,Vermont,50,All,ALL,Female,All transmission categories,5,1.8,276029.0
HIV diagnoses,2014,Vermont,50,All,ALL,Male,All transmission categories,11,4.1,265306.0
HIV diagnoses,2013,Vermont,50,All,ALL,Female,All transmission categories,1,0.4,276044.0
HIV diagnoses,2013,Vermont,50,All,ALL,Male,All transmission categories,12,4.5,265264.0
HIV diagnoses,2012,Vermont,50,All,ALL,Female,All transmission categories,4,1.5,275595.0
HIV diagnoses,2012,Vermont,50,All,ALL,Male,All transmission categories,10,3.8,264346.0
HIV diagnoses,2011,Vermont,50,All,ALL,Female,All transmission categories,1,0.4,275460.0
HIV diagnoses,2011,Vermont,50,All,ALL,Male,All transmission categories,12,4.5,264072.0
HIV diagnoses,2010,Vermont,50,All,ALL,Female,All transmission categories,2,0.7,274467.0
HIV diagnoses,2010,Vermont,50,All,ALL,Male,All transmission categories,18,6.9,262646.0
HIV diagnoses,2009,Vermont,50,All,ALL,Female,All transmission categories,4,1.5,273476.0
HIV diagnoses,2009,Vermont,50,All,ALL,Male,All transmission categories,13,5.0,261647.0
HIV diagnoses,2008,Vermont,50,All,ALL,Female,All transmission categories,3,1.1,273042.0
HIV diagnoses,2008,Vermont,50,All,ALL,Male,All transmission categories,15,5.8,260783.0
HIV diagnoses,2019,Virginia,51,All,ALL,Female,All transmission categories,160,4.3,3690669.0
HIV diagnoses,2019,Virginia,51,All,ALL,Male,All transmission categories,673,19.1,3525171.0
HIV diagnoses,2018,Virginia,51,All,ALL,Female,All transmission categories,175,4.8,3667112.0
HIV diagnoses,2018,Virginia,51,All,ALL,Male,All transmission categories,691,19.7,3500518.0
HIV diagnoses,2017,Virginia,51,All,ALL,Female,All transmission categories,184,5.0,3645320.0
HIV diagnoses,2017,Virginia,51,All,ALL,Male,All transmission categories,681,19.6,3480827.0
HIV diagnoses,2016,Virginia,51,All,ALL,Female,All transmission categories,169,4.7,3618139.0
HIV diagnoses,2016,Virginia,51,All,ALL,Male,All transmission categories,735,21.3,3453232.0
HIV diagnoses,2015,Virginia,51,All,ALL,Female,All transmission categories,187,5.2,3593237.0
HIV diagnoses,2015,Virginia,51,All,ALL,Male,All transmission categories,767,22.4,3429956.0
HIV diagnoses,2014,Virginia,51,All,ALL,Female,All transmission categories,185,5.2,3569475.0
HIV diagnoses,2014,Virginia,51,All,ALL,Male,All transmission categories,713,20.9,3403454.0
HIV diagnoses,2013,Virginia,51,All,ALL,Female,All transmission categories,181,5.1,3539812.0
HIV diagnoses,2013,Virginia,51,All,ALL,Male,All transmission categories,762,22.6,3371932.0
HIV diagnoses,2012,Virginia,51,All,ALL,Female,All transmission categories,187,5.3,3507204.0
HIV diagnoses,2012,Virginia,51,All,ALL,Male,All transmission categories,749,22.4,3336543.0
HIV diagnoses,2011,Virginia,51,All,ALL,Female,All transmission categories,183,5.3,3468981.0
HIV diagnoses,2011,Virginia,51,All,ALL,Male,All transmission categories,711,21.6,3295836.0
HIV diagnoses,2010,Virginia,51,All,ALL,Female,All transmission categories,236,6.9,3433871.0
HIV diagnoses,2010,Virginia,51,All,ALL,Male,All transmission categories,755,23.2,3258878.0
HIV diagnoses,2009,Virginia,51,All,ALL,Female,All transmission categories,214,6.4,3351993.0
HIV diagnoses,2009,Virginia,51,All,ALL,Male,All transmission categories,756,23.7,3191743.0
HIV diagnoses,2008,Virginia,51,All,ALL,Female,All transmission categories,258,7.8,3315483.0
HIV diagnoses,2008,Virginia,51,All,ALL,Male,All transmission categories,796,25.2,3156643.0
HIV diagnoses,2019,Washington,53,All,ALL,Female,All transmission categories,91,2.8,3213161.0
HIV diagnoses,2019,Washington,53,All,ALL,Male,All transmission categories,389,12.2,3193846.0
HIV diagnoses,2018,Washington,53,All,ALL,Female,All transmission categories,133,4.2,3172205.0
HIV diagnoses,2018,Washington,53,All,ALL,Male,All transmission categories,363,11.5,3148506.0
HIV diagnoses,2017,Washington,53,All,ALL,Female,All transmission categories,92,2.9,3126293.0
HIV diagnoses,2017,Washington,53,All,ALL,Male,All transmission categories,343,11.1,3100688.0
HIV diagnoses,2016,Washington,53,All,ALL,Female,All transmission categories,96,3.1,3070610.0
HIV diagnoses,2016,Washington,53,All,ALL,Male,All transmission categories,327,10.7,3042334.0
HIV diagnoses,2015,Washington,53,All,ALL,Female,All transmission categories,70,2.3,3014982.0
HIV diagnoses,2015,Washington,53,All,ALL,Male,All transmission categories,378,12.7,2982829.0
HIV diagnoses,2014,Washington,53,All,ALL,Female,All transmission categories,76,2.6,2967681.0
HIV diagnoses,2014,Washington,53,All,ALL,Male,All transmission categories,365,12.4,2932887.0
HIV diagnoses,2013,Washington,53,All,ALL,Female,All transmission categories,69,2.4,2928460.0
HIV diagnoses,2013,Washington,53,All,ALL,Male,All transmission categories,371,12.8,2887373.0
HIV diagnoses,2012,Washington,53,All,ALL,Female,All transmission categories,79,2.7,2898402.0
HIV diagnoses,2012,Washington,53,All,ALL,Male,All transmission categories,415,14.5,2853515.0
HIV diagnoses,2011,Washington,53,All,ALL,Female,All transmission categories,66,2.3,2866748.0
HIV diagnoses,2011,Washington,53,All,ALL,Male,All transmission categories,410,14.5,2818460.0
HIV diagnoses,2010,Washington,53,All,ALL,Female,All transmission categories,66,2.3,2830473.0
HIV diagnoses,2010,Washington,53,All,ALL,Male,All transmission categories,469,16.9,2777511.0
HIV diagnoses,2009,Washington,53,All,ALL,Female,All transmission categories,79,2.8,2781509.0
HIV diagnoses,2009,Washington,53,All,ALL,Male,All transmission categories,438,15.9,2751075.0
HIV diagnoses,2008,Washington,53,All,ALL,Female,All transmission categories,87,3.2,2743560.0
HIV diagnoses,2008,Washington,53,All,ALL,Male,All transmission categories,431,15.9,2707697.0
HIV diagnoses,2019,West Virginia,54,All,ALL,Female,All transmission categories,51,6.5,781385.0
HIV diagnoses,2019,West Virginia,54,All,ALL,Male,All transmission categories,97,12.8,758025.0
HIV diagnoses,2018,West Virginia,54,All,ALL,Female,All transmission categories,24,3.1,785219.0
HIV diagnoses,2018,West Virginia,54,All,ALL,Male,All transmission categories,62,8.1,760830.0
HIV diagnoses,2017,West Virginia,54,All,ALL,Female,All transmission categories,13,1.6,790191.0
HIV diagnoses,2017,West Virginia,54,All,ALL,Male,All transmission categories,64,8.4,765481.0
HIV diagnoses,2016,West Virginia,54,All,ALL,Female,All transmission categories,13,1.6,795874.0
HIV diagnoses,2016,West Virginia,54,All,ALL,Male,All transmission categories,55,7.1,769701.0
HIV diagnoses,2015,West Virginia,54,All,ALL,Female,All transmission categories,14,1.7,800138.0
HIV diagnoses,2015,West Virginia,54,All,ALL,Male,All transmission categories,57,7.4,773414.0
HIV diagnoses,2014,West Virginia,54,All,ALL,Female,All transmission categories,16,2.0,803847.0
HIV diagnoses,2014,West Virginia,54,All,ALL,Male,All transmission categories,68,8.8,775277.0
HIV diagnoses,2013,West Virginia,54,All,ALL,Female,All transmission categories,14,1.7,805302.0
HIV diagnoses,2013,West Virginia,54,All,ALL,Male,All transmission categories,60,7.7,776709.0
HIV diagnoses,2012,West Virginia,54,All,ALL,Female,All transmission categories,17,2.1,806308.0
HIV diagnoses,2012,West Virginia,54,All,ALL,Male,All transmission categories,61,7.9,776774.0
HIV diagnoses,2011,West Virginia,54,All,ALL,Female,All transmission categories,17,2.1,806299.0
HIV diagnoses,2011,West Virginia,54,All,ALL,Male,All transmission categories,68,8.8,775721.0
HIV diagnoses,2010,West Virginia,54,All,ALL,Female,All transmission categories,10,1.2,805490.0
HIV diagnoses,2010,West Virginia,54,All,ALL,Male,All transmission categories,63,8.1,773382.0
HIV diagnoses,2009,West Virginia,54,All,ALL,Female,All transmission categories,16,2.0,792976.0
HIV diagnoses,2009,West Virginia,54,All,ALL,Male,All transmission categories,57,7.6,751730.0
HIV diagnoses,2008,West Virginia,54,All,ALL,Female,All transmission categories,14,1.8,791519.0
HIV diagnoses,2008,West Virginia,54,All,ALL,Male,All transmission categories,68,9.1,748790.0
HIV diagnoses,2019,Wisconsin,55,All,ALL,Female,All transmission categories,44,1.8,2487009.0
HIV diagnoses,2019,Wisconsin,55,All,ALL,Male,All transmission categories,168,6.9,2439871.0
HIV diagnoses,2018,Wisconsin,55,All,ALL,Female,All transmission categories,26,1.0,2476576.0
HIV diagnoses,2018,Wisconsin,55,All,ALL,Male,All transmission categories,180,7.4,2427460.0
HIV diagnoses,2017,Wisconsin,55,All,ALL,Female,All transmission categories,40,1.6,2466684.0
HIV diagnoses,2017,Wisconsin,55,All,ALL,Male,All transmission categories,220,9.1,2415423.0
HIV diagnoses,2016,Wisconsin,55,All,ALL,Female,All transmission categories,32,1.3,2456134.0
HIV diagnoses,2016,Wisconsin,55,All,ALL,Male,All transmission categories,197,8.2,2403233.0
HIV diagnoses,2015,Wisconsin,55,All,ALL,Female,All transmission categories,28,1.1,2448544.0
HIV diagnoses,2015,Wisconsin,55,All,ALL,Male,All transmission categories,197,8.2,2393070.0
HIV diagnoses,2014,Wisconsin,55,All,ALL,Female,All transmission categories,31,1.3,2442622.0
HIV diagnoses,2014,Wisconsin,55,All,ALL,Male,All transmission categories,186,7.8,2384212.0
HIV diagnoses,2013,Wisconsin,55,All,ALL,Female,All transmission categories,38,1.6,2432675.0
HIV diagnoses,2013,Wisconsin,55,All,ALL,Male,All transmission categories,205,8.6,2372715.0
HIV diagnoses,2012,Wisconsin,55,All,ALL,Female,All transmission categories,43,1.8,2420935.0
HIV diagnoses,2012,Wisconsin,55,All,ALL,Male,All transmission categories,174,7.4,2359680.0
HIV diagnoses,2011,Wisconsin,55,All,ALL,Female,All transmission categories,47,1.9,2411308.0
HIV diagnoses,2011,Wisconsin,55,All,ALL,Male,All transmission categories,191,8.1,2348479.0
HIV diagnoses,2010,Wisconsin,55,All,ALL,Female,All transmission categories,45,1.9,2401280.0
HIV diagnoses,2010,Wisconsin,55,All,ALL,Male,All transmission categories,206,8.8,2337844.0
HIV diagnoses,2009,Wisconsin,55,All,ALL,Female,All transmission categories,63,2.6,2388896.0
HIV diagnoses,2009,Wisconsin,55,All,ALL,Male,All transmission categories,214,9.2,2333157.0
HIV diagnoses,2008,Wisconsin,55,All,ALL,Female,All transmission categories,53,2.2,2376923.0
HIV diagnoses,2008,Wisconsin,55,All,ALL,Male,All transmission categories,185,8.0,2320410.0
HIV diagnoses,2019,Wyoming,56,All,ALL,Female,All transmission categories,1,0.4,237898.0
HIV diagnoses,2019,Wyoming,56,All,ALL,Male,All transmission categories,12,4.9,246391.0
HIV diagnoses,2018,Wyoming,56,All,ALL,Female,All transmission categories,1,0.4,236588.0
HIV diagnoses,2018,Wyoming,56,All,ALL,Male,All transmission categories,11,4.5,244928.0
HIV diagnoses,2017,Wyoming,56,All,ALL,Female,All transmission categories,1,0.4,235765.0
HIV diagnoses,2017,Wyoming,56,All,ALL,Male,All transmission categories,9,3.7,244772.0
HIV diagnoses,2016,Wyoming,56,All,ALL,Female,All transmission categories,3,1.3,236776.0
HIV diagnoses,2016,Wyoming,56,All,ALL,Male,All transmission categories,18,7.3,246398.0
HIV diagnoses,2015,Wyoming,56,All,ALL,Female,All transmission categories,2,0.8,236765.0
HIV diagnoses,2015,Wyoming,56,All,ALL,Male,All transmission categories,15,6.1,246830.0
HIV diagnoses,2014,Wyoming,56,All,ALL,Female,All transmission categories,2,0.8,235848.0
HIV diagnoses,2014,Wyoming,56,All,ALL,Male,All transmission categories,8,3.3,245515.0
HIV diagnoses,2013,Wyoming,56,All,ALL,Female,All transmission categories,2,0.8,235810.0
HIV diagnoses,2013,Wyoming,56,All,ALL,Male,All transmission categories,14,5.7,245566.0
HIV diagnoses,2012,Wyoming,56,All,ALL,Female,All transmission categories,1,0.4,233248.0
HIV diagnoses,2012,Wyoming,56,All,ALL,Male,All transmission categories,6,2.5,242948.0
HIV diagnoses,2011,Wyoming,56,All,ALL,Female,All transmission categories,2,0.9,229769.0
HIV diagnoses,2011,Wyoming,56,All,ALL,Male,All transmission categories,13,5.5,238184.0
HIV diagnoses,2010,Wyoming,56,All,ALL,Female,All transmission categories,3,1.3,228546.0
HIV diagnoses,2010,Wyoming,56,All,ALL,Male,All transmission categories,16,6.8,236615.0
HIV diagnoses,2009,Wyoming,56,All,ALL,Female,All transmission categories,3,1.4,220466.0
HIV diagnoses,2009,Wyoming,56,All,ALL,Male,All transmission categories,17,7.5,227372.0
HIV diagnoses,2008,Wyoming,56,All,ALL,Female,All transmission categories,6,2.8,217156.0
HIV diagnoses,2008,Wyoming,56,All,ALL,Male,All transmission categories,15,6.7,222811.0
HIV diagnoses,2019,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2019,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2018,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2018,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2017,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2017,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2016,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2016,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2015,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2015,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2014,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2014,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2013,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2013,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2012,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2012,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2011,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2011,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2010,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2010,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2009,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2009,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2008,American Samoa,60,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2008,American Samoa,60,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2019,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2019,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2018,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2018,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2017,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2017,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2016,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2016,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2015,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2015,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2014,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2014,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2013,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2013,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2012,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2012,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2011,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2011,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2010,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2010,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2009,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2009,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2008,Guam,66,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2008,Guam,66,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2019,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2019,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2018,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2018,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2017,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2017,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2016,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2016,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2015,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2015,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2014,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2014,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2013,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2013,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2012,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2012,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2011,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2011,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2010,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2010,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2009,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2009,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2008,Northern Mariana Islands,69,All,ALL,Female,All transmission categories,,,
HIV diagnoses,2008,Northern Mariana Islands,69,All,ALL,Male,All transmission categories,,,
HIV diagnoses,2019,Puerto Rico,72,All,ALL,Female,All transmission categories,76,5.1,1489897.0
HIV diagnoses,2019,Puerto Rico,72,All,ALL,Male,All transmission categories,315,23.8,1321559.0
HIV diagnoses,2018,Puerto Rico,72,All,ALL,Female,All transmission categories,79,5.3,1481211.0
HIV diagnoses,2018,Puerto Rico,72,All,ALL,Male,All transmission categories,352,26.8,1315328.0
HIV diagnoses,2017,Puerto Rico,72,All,ALL,Female,All transmission categories,91,6.0,1528513.0
HIV diagnoses,2017,Puerto Rico,72,All,ALL,Male,All transmission categories,356,26.2,1356777.0
HIV diagnoses,2016,Puerto Rico,72,All,ALL,Female,All transmission categories,104,6.7,1555471.0
HIV diagnoses,2016,Puerto Rico,72,All,ALL,Male,All transmission categories,428,31.0,1380635.0
HIV diagnoses,2015,Puerto Rico,72,All,ALL,Female,All transmission categories,105,6.7,1573997.0
