Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,State,State Code,Race,Race Code,Ethnicity,Ethnicity Code,Deaths,Population,Crude Rate
,2012,2012,Breast,26000,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,234,1497672,15.6
,2012,2012,Breast,26000,Ohio,39,White,2106-3,Non-Hispanic,2186-5,1503,9436011,15.9
,2012,2012,Breast,26000,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,29,361333,8
,2012,2012,Breast,26000,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,51,313790,16.3
,2012,2012,Breast,26000,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,446,2696754,16.5
,2012,2012,Breast,26000,Oregon,41,White,2106-3,Non-Hispanic,2186-5,481,3101731,15.5
,2012,2012,Breast,26000,Pennsylvania,42,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,16,403755,4
,2012,2012,Breast,26000,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,229,1427006,16
,2012,2012,Breast,26000,Pennsylvania,42,White,2106-3,Hispanic,2135-2,36,622011,5.8
,2012,2012,Breast,26000,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1731,10173577,17
,2012,2012,Breast,26000,Pennsylvania,42,White,2106-3,Unknown or Missing,UNK,21,Not Applicable,Not Applicable
,2012,2012,Breast,26000,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,124,813945,15.2
,2012,2012,Breast,26000,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,207,1321840,15.7
,2012,2012,Breast,26000,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,463,3045192,15.2
,2012,2012,Breast,26000,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,100,704988,14.2
,2012,2012,Breast,26000,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,180,1111763,16.2
,2012,2012,Breast,26000,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,743,4911319,15.1
,2012,2012,Breast,26000,Texas,48,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,62,1134963,5.5
,2012,2012,Breast,26000,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,499,3105205,16.1
,2012,2012,Breast,26000,Texas,48,White,2106-3,Hispanic,2135-2,552,9494488,5.8
,2012,2012,Breast,26000,Texas,48,White,2106-3,Non-Hispanic,2186-5,1722,11758440,14.6
,2012,2012,Breast,26000,Utah,49,White,2106-3,Non-Hispanic,2186-5,229,2321089,9.9
,2012,2012,Breast,26000,Vermont,50,White,2106-3,Non-Hispanic,2186-5,80,599901,13.3
,2012,2012,Breast,26000,Virginia,51,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,25,520758,4.8
,2012,2012,Breast,26000,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,251,1621138,15.5
,2012,2012,Breast,26000,Virginia,51,White,2106-3,Hispanic,2135-2,17,586487,2.9
,2012,2012,Breast,26000,Virginia,51,White,2106-3,Non-Hispanic,2186-5,743,5346907,13.9
,2012,2012,Breast,26000,Washington,53,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,32,613818,5.2
,2012,2012,Breast,26000,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,28,304131,9.2
,2012,2012,Breast,26000,Washington,53,White,2106-3,Non-Hispanic,2186-5,655,5071825,12.9
,2012,2012,Breast,26000,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,285,1743174,16.3
,2012,2012,Breast,26000,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,40,385464,10.4
,2012,2012,Breast,26000,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,714,4788685,14.9
,2012,2012,Breast,26000,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,52,494127,10.5
,2013,2013,Breast,26000,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,184,1303331,14.1
,2013,2013,Breast,26000,Alabama,01,White,2106-3,Non-Hispanic,2186-5,479,3269701,14.6
,2013,2013,Breast,26000,Alaska,02,White,2106-3,Non-Hispanic,2186-5,46,483964,9.5
,2013,2013,Breast,26000,Arizona,04,Black or African American,2054-5,Non-Hispanic,2186-5,25,293388,8.5
,2013,2013,Breast,26000,Arizona,04,White,2106-3,Hispanic,2135-2,124,1819297,6.8
,2013,2013,Breast,26000,Arizona,04,White,2106-3,Non-Hispanic,2186-5,668,3773169,17.7
,2013,2013,Breast,26000,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,68,468616,14.5
,2013,2013,Breast,26000,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,332,2206925,15
,2013,2013,Breast,26000,California,06,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,16,209704,7.6
,2013,2013,Breast,26000,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,415,5593004,7.4
,2013,2013,Breast,26000,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,395,2401813,16.4
,2013,2013,Breast,26000,California,06,White,2106-3,Hispanic,2135-2,789,13372290,5.9
,2013,2013,Breast,26000,California,06,White,2106-3,Non-Hispanic,2186-5,2793,15439504,18.1
,2013,2013,Breast,26000,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,24,233006,10.3
,2013,2013,Breast,26000,Colorado,08,White,2106-3,Hispanic,2135-2,55,1000199,5.5
,2013,2013,Breast,26000,Colorado,08,White,2106-3,Non-Hispanic,2186-5,446,3706109,12
,2013,2013,Breast,26000,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,47,368263,12.8
,2013,2013,Breast,26000,Connecticut,09,White,2106-3,Hispanic,2135-2,18,445721,4
,2013,2013,Breast,26000,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,386,2547801,15.2
,2013,2013,Breast,26000,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,28,204711,13.7
,2013,2013,Breast,26000,Delaware,10,White,2106-3,Non-Hispanic,2186-5,100,602531,16.6
,2013,2013,Breast,26000,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,74,316768,23.4
,2013,2013,Breast,26000,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,30,233893,12.8
,2013,2013,Breast,26000,Florida,12,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,34,561368,6.1
,2013,2013,Breast,26000,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,395,3132739,12.6
,2013,2013,Breast,26000,Florida,12,White,2106-3,Hispanic,2135-2,332,4288729,7.7
,2013,2013,Breast,26000,Florida,12,White,2106-3,Non-Hispanic,2186-5,2051,11129368,18.4
,2013,2013,Breast,26000,Georgia,13,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,21,388763,5.4
,2013,2013,Breast,26000,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,444,3127733,14.2
,2013,2013,Breast,26000,Georgia,13,White,2106-3,Hispanic,2135-2,26,759647,3.4
,2013,2013,Breast,26000,Georgia,13,White,2106-3,Non-Hispanic,2186-5,765,5542365,13.8
,2013,2013,Breast,26000,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,94,952864,9.9
,2013,2013,Breast,26000,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,38,298689,12.7
,2013,2013,Breast,26000,Idaho,16,White,2106-3,Non-Hispanic,2186-5,198,1365101,14.5
,2013,2013,Breast,26000,Illinois,17,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,43,694792,6.2
,2013,2013,Breast,26000,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,325,1907710,17
,2013,2013,Breast,26000,Illinois,17,White,2106-3,Hispanic,2135-2,69,1958363,3.5
,2013,2013,Breast,26000,Illinois,17,White,2106-3,Non-Hispanic,2186-5,1339,8210770,16.3
,2013,2013,Breast,26000,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,84,647565,13
,2013,2013,Breast,26000,Indiana,18,White,2106-3,Non-Hispanic,2186-5,792,5358171,14.8
,2013,2013,Breast,26000,Iowa,19,White,2106-3,Non-Hispanic,2186-5,375,2736230,13.7
,2013,2013,Breast,26000,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,20,191159,10.5
,2013,2013,Breast,26000,Kansas,20,White,2106-3,Non-Hispanic,2186-5,298,2273446,13.1
,2013,2013,Breast,26000,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,39,373545,10.4
,2013,2013,Breast,26000,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,548,3820870,14.3
,2013,2013,Breast,26000,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,267,1508227,17.7
,2013,2013,Breast,26000,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,383,2789290,13.7
,2013,2013,Breast,26000,Maine,23,White,2106-3,Non-Hispanic,2186-5,184,1266241,14.5
,2013,2013,Breast,26000,Maryland,24,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,18,383254,4.7
,2013,2013,Breast,26000,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,279,1801946,15.5
,2013,2013,Breast,26000,Maryland,24,White,2106-3,Non-Hispanic,2186-5,484,3228797,15
,2013,2013,Breast,26000,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,50,483349,10.3
,2013,2013,Breast,26000,Massachusetts,25,White,2106-3,Hispanic,2135-2,36,566536,6.4
,2013,2013,Breast,26000,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,749,5119806,14.6
,2013,2013,Breast,26000,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,232,1460069,15.9
,2013,2013,Breast,26000,Michigan,26,White,2106-3,Hispanic,2135-2,18,409150,4.4
,2013,2013,Breast,26000,Michigan,26,White,2106-3,Non-Hispanic,2186-5,1119,7649183,14.6
,2013,2013,Breast,26000,Minnesota,27,Black or African American,2054-5,Non-Hispanic,2186-5,16,333509,4.8
,2013,2013,Breast,26000,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,630,4502051,14
,2013,2013,Breast,26000,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,192,1123192,17.1
,2013,2013,Breast,26000,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,226,1731384,13.1
,2013,2013,Breast,26000,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,108,738940,14.6
,2013,2013,Breast,26000,Missouri,29,White,2106-3,Non-Hispanic,2186-5,743,4916614,15.1
,2013,2013,Breast,26000,Montana,30,White,2106-3,Non-Hispanic,2186-5,133,897631,14.8
,2013,2013,Breast,26000,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,236,1531488,15.4
,2013,2013,Breast,26000,Nevada,32,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,20,244413,8.2
,2013,2013,Breast,26000,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,27,247629,10.9
,2013,2013,Breast,26000,Nevada,32,White,2106-3,Hispanic,2135-2,22,687552,3.2
,2013,2013,Breast,26000,Nevada,32,White,2106-3,Non-Hispanic,2186-5,285,1490447,19.1
,2013,2013,Breast,26000,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,176,1229843,14.3
,2013,2013,Breast,26000,New Jersey,34,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,48,828312,5.8
,2013,2013,Breast,26000,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,223,1202324,18.5
,2013,2013,Breast,26000,New Jersey,34,White,2106-3,Hispanic,2135-2,77,1438341,5.4
,2013,2013,Breast,26000,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,1014,5246247,19.3
,2013,2013,Breast,26000,New Mexico,35,White,2106-3,Hispanic,2135-2,76,927501,8.2
,2013,2013,Breast,26000,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,126,834161,15.1
,2013,2013,Breast,26000,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,79,1660475,4.8
,2013,2013,Breast,26000,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,450,3016185,14.9
,2013,2013,Breast,26000,New York,36,White,2106-3,Hispanic,2135-2,211,2779039,7.6
,2013,2013,Breast,26000,New York,36,White,2106-3,Non-Hispanic,2186-5,1867,11489741,16.2
,2013,2013,Breast,26000,New York,36,White,2106-3,Unknown or Missing,UNK,29,Not Applicable,Not Applicable
,2013,2013,Breast,26000,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,339,2159779,15.7
,2013,2013,Breast,26000,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,891,6402944,13.9
,2013,2013,Breast,26000,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,76,642175,11.8
,2013,2013,Breast,26000,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,249,1514276,16.4
,2013,2013,Breast,26000,Ohio,39,White,2106-3,Non-Hispanic,2186-5,1524,9431530,16.2
,2013,2013,Breast,26000,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,29,364766,8
,2013,2013,Breast,26000,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,50,318822,15.7
,2013,2013,Breast,26000,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,455,2703436,16.8
,2013,2013,Breast,26000,Oregon,41,White,2106-3,Non-Hispanic,2186-5,495,3109647,15.9
,2013,2013,Breast,26000,Pennsylvania,42,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,21,419826,5
,2013,2013,Breast,26000,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,244,1438952,17
,2013,2013,Breast,26000,Pennsylvania,42,White,2106-3,Hispanic,2135-2,21,640685,3.3
,2013,2013,Breast,26000,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1717,10149473,16.9
,2013,2013,Breast,26000,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,135,811739,16.6
,2013,2013,Breast,26000,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,212,1329755,15.9
,2013,2013,Breast,26000,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,425,3069033,13.8
,2013,2013,Breast,26000,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,109,709749,15.4
,2013,2013,Breast,26000,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,174,1122815,15.5
,2013,2013,Breast,26000,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,749,4931501,15.2
,2013,2013,Breast,26000,Texas,48,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,54,1192928,4.5
,2013,2013,Breast,26000,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,435,3170073,13.7
,2013,2013,Breast,26000,Texas,48,White,2106-3,Hispanic,2135-2,551,9687647,5.7
,2013,2013,Breast,26000,Texas,48,White,2106-3,Non-Hispanic,2186-5,1721,11807499,14.6
,2013,2013,Breast,26000,Utah,49,White,2106-3,Non-Hispanic,2186-5,244,2353654,10.4
,2013,2013,Breast,26000,Vermont,50,White,2106-3,Non-Hispanic,2186-5,79,600831,13.1
,2013,2013,Breast,26000,Virginia,51,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,24,537890,4.5
,2013,2013,Breast,26000,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,285,1636839,17.4
,2013,2013,Breast,26000,Virginia,51,White,2106-3,Non-Hispanic,2186-5,739,5364379,13.8
,2013,2013,Breast,26000,Washington,53,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,33,635675,5.2
,2013,2013,Breast,26000,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,25,312048,8
,2013,2013,Breast,26000,Washington,53,White,2106-3,Non-Hispanic,2186-5,787,5088898,15.5
,2013,2013,Breast,26000,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,274,1738749,15.8
,2013,2013,Breast,26000,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,47,388440,12.1
,2013,2013,Breast,26000,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,708,4792930,14.8
,2013,2013,Breast,26000,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,73,496955,14.7
,2014,2014,Breast,26000,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,189,1313623,14.4
,2014,2014,Breast,26000,Alabama,01,White,2106-3,Non-Hispanic,2186-5,477,3276307,14.6
,2014,2014,Breast,26000,Alaska,02,White,2106-3,Non-Hispanic,2186-5,56,480412,11.7
,2014,2014,Breast,26000,Arizona,04,Black or African American,2054-5,Non-Hispanic,2186-5,38,302398,12.6
,2014,2014,Breast,26000,Arizona,04,White,2106-3,Hispanic,2135-2,109,1853149,5.9
,2014,2014,Breast,26000,Arizona,04,White,2106-3,Non-Hispanic,2186-5,624,3787705,16.5
,2014,2014,Breast,26000,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,75,471019,15.9
,2014,2014,Breast,26000,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,336,2204470,15.2
,2014,2014,Breast,26000,California,06,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,22,210014,10.5
,2014,2014,Breast,26000,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,469,5743067,8.2
,2014,2014,Breast,26000,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,408,2417606,16.9
,2014,2014,Breast,26000,California,06,White,2106-3,Hispanic,2135-2,799,13542116,5.9
,2014,2014,Breast,26000,California,06,White,2106-3,Non-Hispanic,2186-5,2772,15428245,18
,2014,2014,Breast,26000,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,22,239859,9.2
,2014,2014,Breast,26000,Colorado,08,White,2106-3,Hispanic,2135-2,71,1019754,7
,2014,2014,Breast,26000,Colorado,08,White,2106-3,Non-Hispanic,2186-5,462,3748626,12.3
,2014,2014,Breast,26000,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,47,370491,12.7
,2014,2014,Breast,26000,Connecticut,09,White,2106-3,Hispanic,2135-2,19,457610,4.2
,2014,2014,Breast,26000,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,373,2530392,14.7
,2014,2014,Breast,26000,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,24,208064,11.5
,2014,2014,Breast,26000,Delaware,10,White,2106-3,Non-Hispanic,2186-5,107,605213,17.7
,2014,2014,Breast,26000,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,79,318410,24.8
,2014,2014,Breast,26000,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,19,238586,8
,2014,2014,Breast,26000,Florida,12,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,32,580187,5.5
,2014,2014,Breast,26000,Florida,12,Black or African American,2054-5,Hispanic,2135-2,18,267175,6.7
,2014,2014,Breast,26000,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,409,3187985,12.8
,2014,2014,Breast,26000,Florida,12,White,2106-3,Hispanic,2135-2,397,4419895,9
,2014,2014,Breast,26000,Florida,12,White,2106-3,Non-Hispanic,2186-5,2067,11195729,18.5
,2014,2014,Breast,26000,Georgia,13,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,17,404079,4.2
,2014,2014,Breast,26000,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,460,3178866,14.5
,2014,2014,Breast,26000,Georgia,13,White,2106-3,Hispanic,2135-2,17,772623,2.2
,2014,2014,Breast,26000,Georgia,13,White,2106-3,Non-Hispanic,2186-5,804,5555587,14.5
,2014,2014,Breast,26000,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,95,959913,9.9
,2014,2014,Breast,26000,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,56,297366,18.8
,2014,2014,Breast,26000,Idaho,16,White,2106-3,Non-Hispanic,2186-5,185,1380164,13.4
,2014,2014,Breast,26000,Illinois,17,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,51,714699,7.1
,2014,2014,Breast,26000,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,292,1908376,15.3
,2014,2014,Breast,26000,Illinois,17,White,2106-3,Hispanic,2135-2,70,1981559,3.5
,2014,2014,Breast,26000,Illinois,17,White,2106-3,Non-Hispanic,2186-5,1353,8173501,16.6
,2014,2014,Breast,26000,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,87,655184,13.3
,2014,2014,Breast,26000,Indiana,18,White,2106-3,Hispanic,2135-2,16,386798,4.1
,2014,2014,Breast,26000,Indiana,18,White,2106-3,Non-Hispanic,2186-5,765,5361655,14.3
,2014,2014,Breast,26000,Iowa,19,White,2106-3,Non-Hispanic,2186-5,390,2739864,14.2
,2014,2014,Breast,26000,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,21,192823,10.9
,2014,2014,Breast,26000,Kansas,20,White,2106-3,Non-Hispanic,2186-5,334,2270877,14.7
,2014,2014,Breast,26000,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,53,377064,14.1
,2014,2014,Breast,26000,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,518,3825195,13.5
,2014,2014,Breast,26000,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,277,1516787,18.3
,2014,2014,Breast,26000,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,390,2793030,14
,2014,2014,Breast,26000,Maine,23,White,2106-3,Non-Hispanic,2186-5,176,1267291,13.9
,2014,2014,Breast,26000,Maryland,24,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,21,394639,5.3
,2014,2014,Breast,26000,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,294,1824661,16.1
,2014,2014,Breast,26000,Maryland,24,White,2106-3,Non-Hispanic,2186-5,535,3218530,16.6
,2014,2014,Breast,26000,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,31,495860,6.3
,2014,2014,Breast,26000,Massachusetts,25,White,2106-3,Hispanic,2135-2,25,587639,4.3
,2014,2014,Breast,26000,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,755,5124339,14.7
,2014,2014,Breast,26000,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,227,1463287,15.5
,2014,2014,Breast,26000,Michigan,26,White,2106-3,Hispanic,2135-2,22,417726,5.3
,2014,2014,Breast,26000,Michigan,26,White,2106-3,Non-Hispanic,2186-5,1226,7649503,16
,2014,2014,Breast,26000,Minnesota,27,Black or African American,2054-5,Non-Hispanic,2186-5,20,347574,5.8
,2014,2014,Breast,26000,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,563,4513356,12.5
,2014,2014,Breast,26000,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,191,1126375,17
,2014,2014,Breast,26000,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,252,1725761,14.6
,2014,2014,Breast,26000,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,124,743529,16.7
,2014,2014,Breast,26000,Missouri,29,White,2106-3,Non-Hispanic,2186-5,749,4917259,15.2
,2014,2014,Breast,26000,Montana,30,White,2106-3,Non-Hispanic,2186-5,127,903716,14.1
,2014,2014,Breast,26000,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,238,1536392,15.5
,2014,2014,Breast,26000,Nevada,32,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,30,252526,11.9
,2014,2014,Breast,26000,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,33,256055,12.9
,2014,2014,Breast,26000,Nevada,32,White,2106-3,Hispanic,2135-2,24,703097,3.4
,2014,2014,Breast,26000,Nevada,32,White,2106-3,Non-Hispanic,2186-5,268,1494984,17.9
,2014,2014,Breast,26000,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,195,1233936,15.8
,2014,2014,Breast,26000,New Jersey,34,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,41,847767,4.8
,2014,2014,Breast,26000,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,227,1211061,18.7
,2014,2014,Breast,26000,New Jersey,34,White,2106-3,Hispanic,2135-2,89,1468399,6.1
,2014,2014,Breast,26000,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,932,5227179,17.8
,2014,2014,Breast,26000,New Mexico,35,White,2106-3,Hispanic,2135-2,77,932031,8.3
,2014,2014,Breast,26000,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,153,823807,18.6
,2014,2014,Breast,26000,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,98,1711337,5.7
,2014,2014,Breast,26000,New York,36,Black or African American,2054-5,Hispanic,2135-2,29,669738,4.3
,2014,2014,Breast,26000,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,481,3036531,15.8
,2014,2014,Breast,26000,New York,36,White,2106-3,Hispanic,2135-2,199,2819016,7.1
,2014,2014,Breast,26000,New York,36,White,2106-3,Non-Hispanic,2186-5,1700,11471262,14.8
,2014,2014,Breast,26000,New York,36,White,2106-3,Unknown or Missing,UNK,19,Not Applicable,Not Applicable
,2014,2014,Breast,26000,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,339,2180757,15.5
,2014,2014,Breast,26000,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,957,6426161,14.9
,2014,2014,Breast,26000,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,67,653158,10.3
,2014,2014,Breast,26000,Ohio,39,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,16,258460,6.2
,2014,2014,Breast,26000,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,240,1530303,15.7
,2014,2014,Breast,26000,Ohio,39,White,2106-3,Non-Hispanic,2186-5,1507,9425513,16
,2014,2014,Breast,26000,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,29,367546,7.9
,2014,2014,Breast,26000,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,37,322551,11.5
,2014,2014,Breast,26000,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,448,2703299,16.6
,2014,2014,Breast,26000,Oregon,41,White,2106-3,Hispanic,2135-2,17,438347,3.9
,2014,2014,Breast,26000,Oregon,41,White,2106-3,Non-Hispanic,2186-5,496,3127054,15.9
,2014,2014,Breast,26000,Pennsylvania,42,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,27,436710,6.2
,2014,2014,Breast,26000,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,248,1448980,17.1
,2014,2014,Breast,26000,Pennsylvania,42,White,2106-3,Hispanic,2135-2,34,663109,5.1
,2014,2014,Breast,26000,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1630,10124632,16.1
,2014,2014,Breast,26000,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,121,809168,15
,2014,2014,Breast,26000,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,220,1338076,16.4
,2014,2014,Breast,26000,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,503,3101457,16.2
,2014,2014,Breast,26000,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,100,713701,14
,2014,2014,Breast,26000,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,192,1134381,16.9
,2014,2014,Breast,26000,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,712,4956632,14.4
,2014,2014,Breast,26000,Texas,48,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,50,1265941,3.9
,2014,2014,Breast,26000,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,426,3246090,13.1
,2014,2014,Breast,26000,Texas,48,White,2106-3,Hispanic,2135-2,577,9898258,5.8
