state_fips_code,COUNTY_FIPS,rate
55,55115,0.082
55,55117,0.083
55,55119,0.096
55,55121,0.064
55,55123,0.066
55,55125,0.071
55,55127,0.077
55,55129,0.078
55,55131,0.081
55,55133,0.072
55,55135,0.082
55,55137,0.082
55,55139,0.07
55,55141,0.074
56,56001,0.036
56,56003,0.082
56,56005,0.057
56,56007,0.068
56,56009,0.059
56,56011,0.049
56,56013,0.074
56,56015,0.053
56,56017,0.058
56,56019,0.067
56,56021,0.063
56,56023,0.065
56,56025,0.073
56,56027,0.045
56,56029,0.051
56,56031,0.062
56,56033,0.066
56,56035,0.045
56,56037,0.074
56,56039,0.052
56,56041,0.072
56,56043,0.059
56,56045,0.059
72,72001,0.217
72,72003,0.179
72,72005,0.178
72,72007,0.182
72,72009,0.192
72,72011,0.183
72,72013,0.167
72,72015,0.227
72,72017,0.201
72,72019,0.196
72,72021,0.136
72,72023,0.135
72,72025,0.158
72,72027,0.156
72,72029,0.212
72,72031,0.133
72,72033,0.183
72,72035,0.181
72,72037,0.176
72,72039,0.236
72,72041,0.173
72,72043,0.231
72,72045,0.234
72,72047,0.177
72,72049,0.116
72,72051,0.152
72,72053,0.178
72,72054,0.215
72,72055,0.199
72,72057,0.22
72,72059,0.226
72,72061,0.106
72,72063,0.163
72,72065,0.165
72,72067,0.164
72,72069,0.208
72,72071,0.191
72,72073,0.219
72,72075,0.186
72,72077,0.191
72,72079,0.186
72,72081,0.175
72,72083,0.181
72,72085,0.192
72,72087,0.204
72,72089,0.202
72,72091,0.192
72,72093,0.199
72,72095,0.259
72,72097,0.179
72,72099,0.18
72,72101,0.216
72,72103,0.232
72,72105,0.189
72,72107,0.228
72,72109,0.236
72,72111,0.202
72,72113,0.159
72,72115,0.168
72,72117,0.179
72,72119,0.171
72,72121,0.189
72,72123,0.252
72,72125,0.178
72,72127,0.119
72,72129,0.185
72,72131,0.182
72,72133,0.257
72,72135,0.129
72,72137,0.134
72,72139,0.111
72,72141,0.258
72,72143,0.163
72,72145,0.176
72,72147,0.277
72,72149,0.198
72,72151,0.241
72,72153,0.16
